children,old,urban,decile,cat1workers,cat2workers,cat3workers,cat4workers,cat5workers,cat6workers,cat7workers,totweight,weight,totY,Y,idh,nbpeople
4.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1808.5666809082031,301.4277801513672,50.058803909777225,8.343133984962872,102.0,6.0
3.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,629.4534759521484,104.9089126586914,50.548365892362526,8.424727648727089,104.0,6.0
3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2033.2570457458496,406.6514091491699,36.50196406198871,7.300392812397742,105.0,5.0
5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,716.0125961303711,102.28751373291016,27.221306572605933,3.888758081800847,106.0,7.0
1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2024.64506149292,674.8816871643066,25.521659924982377,8.507219974994126,107.0,3.0
4.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,770.4549560546875,96.30686950683594,27.990008958807014,3.4987511198508767,108.0,8.0
3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4163.965892791748,832.7931785583496,43.34982182628173,8.669964365256346,109.0,5.0
4.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1504.797134399414,250.79952239990234,34.64070188871427,5.773450314785712,110.0,6.0
1.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,322.5688781738281,80.64221954345703,20.876325137272815,5.219081284318204,114.0,4.0
2.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,710.3314971923828,142.06629943847656,85.68169529741715,17.13633905948343,116.0,5.0
4.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,691.0685348510742,76.78539276123047,22.999939756103384,2.5555488617892648,118.0,9.0
0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,738.3372116088867,246.1124038696289,22.494731002006247,7.498243667335416,120.0,3.0
2.0,1.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,284.21125411987305,56.84225082397461,43.918703544069984,8.783740708813998,201.0,5.0
