children,old,urban,decile,cat1workers,cat2workers,cat3workers,cat4workers,cat5workers,cat6workers,cat7workers,totweight,weight,totY,Y,idh,nbpeople
0.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,106556.64430625315,53278.32215312657,78.3374792983812,39.1687396491906,500100611.0,2.0
0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,74040.99687954294,24680.33229318098,50.54140703466423,16.847135678221413,500102711.0,3.0
1.0,0.0,3.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12405.409862845672,4135.136620948557,28.377015479761322,9.459005159920439,500103911.0,3.0000000000000004
1.0,1.0,7.0,7.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,523.9727910106047,74.85325585865783,88.45516475070167,12.636452107243095,500106011.0,6.999999999999999
2.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,299.4130234346313,74.85325585865783,50.06024603724196,12.51506150931049,500107111.0,4.0
1.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,120283.11298195568,30070.77824548892,89.58333263639554,22.395833159098885,500109211.0,4.0
0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,35379.29022854617,8844.822557136542,53.803831773770106,13.450957943442527,500203411.0,4.0
1.0,0.0,4.0,7.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1921.9079206952688,480.4769801738172,51.1176657051192,12.7794164262798,500208311.0,4.0
0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8610.147484714802,4305.073742357401,11.639052771845861,5.819526385922931,500300111.0,2.0
1.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,9565.032262154979,2391.2580655387446,18.860744505838653,4.715186126459663,500301811.0,4.0
1.0,0.0,3.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4791.619905438678,1597.206635146226,125.75001951616692,41.91667317205563,500305311.0,3.0
1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33716.33411190247,16858.167055951235,22.059768983235923,11.029884491617961,500310511.0,2.0
0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29173.550705669604,29173.550705669604,11.246385168094118,11.246385168094118,500402211.0,1.0
0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3572.725671524047,893.1814178810117,28.687769587545926,7.1719423968864815,500404311.0,4.0
2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,104628.66720265044,26157.16680066261,30.520901781378615,7.630225445344654,500406111.0,4.0
0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,4782.51613107749,1195.6290327693725,37.0013585500826,9.25033963752065,500408111.0,4.0
5.0,1.0,11.0,5.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,567.4686018473924,51.588054713399316,108.5044312350011,9.86403920318192,500409911.0,10.999999999999998
0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,19512.42304747986,3902.4846094959717,110.1788160592248,22.035763211844966,500415711.0,5.000000000000001
3.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1437.3848185831457,205.3406883690208,114.52818065527755,16.361168665039653,500500211.0,7.000000000000001
1.0,0.0,4.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,404.6121938305829,101.15304845764572,81.16243532334441,20.290608830836103,500501611.0,4.0
1.0,1.0,6.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3665.786476105081,610.9644126841802,126.1900270829439,21.03167118049065,500504611.0,6.0
0.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,352.0126086326071,58.668768105434516,43.662132626879284,7.2770221044798795,500506011.0,6.0
2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,114254.39129388,28563.59782347,30.558386767933058,7.6395966919832645,500507411.0,4.0
1.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10660.519776951283,3553.5065923170932,61.83952220162546,20.613174067208487,500514511.0,3.000000000000001
2.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,92316.31814438579,23079.079536096448,89.91551218098334,22.478878045245835,500601611.0,4.0
2.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,12684.592276588774,2114.0987127647954,69.86814259821553,11.64469043303592,500604611.0,6.0
0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33004.216650760645,33004.216650760645,13.64051990596764,13.64051990596764,500702711.0,1.0
0.0,2.0,3.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57423.57407892091,19141.191359640303,68.47126947880848,22.82375649293616,500703511.0,3.0
0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,184291.75051546932,184291.75051546932,42.51807978487801,42.51807978487801,500704511.0,1.0
3.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,77579.33051459139,15515.866102918279,66.66945891176205,13.33389178235241,500706611.0,5.0
1.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1027.7149723296807,256.92874308242017,54.50692224265281,13.626730560663203,500707411.0,4.0
