children,old,urban,decile,cat1workers,cat2workers,cat3workers,cat4workers,cat5workers,cat6workers,cat7workers,totweight,weight,totY,Y,idh,nbpeople
2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6806.682167053223,1701.6705417633057,60.0886278941568,15.0221569735392,100.0,4.0
0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2629.979281425476,876.6597604751587,288.7518697720727,96.25062325735757,200.0,3.0
0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2436.689905166626,2436.689905166626,47.41574556154247,47.41574556154247,300.0,1.0
0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3394.6188354492188,1697.3094177246094,85.07056153759324,42.53528076879662,500.0,2.0
0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2524.5719146728516,1262.2859573364258,56.49090270778169,28.245451353890846,600.0,2.0
2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3791.46248626709,947.8656215667725,128.7169766097502,32.17924415243755,700.0,4.0
0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1322.1864528656006,1322.1864528656006,42.2688663496944,42.2688663496944,900.0,1.0
0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3333.991376876831,3333.991376876831,67.88602614222157,67.88602614222157,1100.0,1.0
1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2844.461250305176,711.115312576294,134.544392173395,33.63609804334875,1200.0,4.0
0.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2317.500068664551,1158.7500343322754,108.0500878282761,54.02504391413805,1300.0,2.0
0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7054.667514801025,3527.3337574005127,47.10747834013025,23.553739170065125,1400.0,2.0
0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3601.4635639190674,3601.4635639190674,33.661122028899975,33.661122028899975,1600.0,1.0
0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4322.73292350769,4322.73292350769,53.9214741665881,53.9214741665881,1700.0,1.0
0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6864.180854797363,3432.0904273986816,55.94819786097152,27.97409893048576,1800.0,2.0
0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10935.23694229126,5467.61847114563,134.3437887879176,67.1718943939588,2100.0,2.0
0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2488.3127059936523,1244.1563529968262,66.39193601821991,33.195968009109954,2200.0,2.0
0.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1113.362922668457,556.6814613342285,191.91669994079876,95.95834997039938,2500.0,2.0
0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3185.6029930114746,3185.6029930114746,65.22592678092713,65.22592678092713,2900.0,1.0
2.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5827.0559158325195,1456.7639789581299,113.60702000961989,28.401755002404972,3000.0,4.0
2.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,149.62815284729004,29.925630569458008,110.02644608987569,22.00528921797514,3100.0,5.0
0.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2946.453498840332,1473.226749420166,75.93527022931153,37.967635114655764,3200.0,2.0
0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1553.5460166931152,776.7730083465576,46.722499428164106,23.361249714082053,3300.0,2.0
0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5696.845771789551,1424.2114429473877,169.9926194785279,42.498154869631975,3500.0,4.0
0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4083.833324432373,2041.9166622161865,65.37312179094681,32.686560895473406,3600.0,2.0
3.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2972.561273574829,594.5122547149658,74.58341088769902,14.916682177539803,3900.0,5.0
1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6702.994371414185,2234.3314571380615,164.0553256205036,54.68510854016787,4000.0,3.0
1.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,275.391845703125,55.078369140625,190.45837821346873,38.091675642693744,4100.0,5.0
1.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5790.079725265503,1930.026575088501,289.2717393325598,96.42391311085325,4300.0,3.0
1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4268.857810974121,1067.2144527435303,114.07783197692333,28.519457994230834,4900.0,4.0
0.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073.6490745544434,536.8245372772217,132.59500492095776,66.29750246047888,5000.0,2.0
0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2785.808343887329,2785.808343887329,53.87325282610409,53.87325282610409,5100.0,1.0
0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2033.6802234649658,2033.6802234649658,36.893217381406444,36.893217381406444,5300.0,1.0
0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2266.6252460479736,2266.6252460479736,32.984835010681,32.984835010681,5500.0,1.0
0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2615.5950202941895,1307.7975101470947,56.45218644673766,28.22609322336883,5800.0,2.0
0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4321.983215332031,2160.9916076660156,46.382255240696836,23.191127620348418,5900.0,2.0
0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4671.079630851746,1557.0265436172485,196.84137809827524,65.61379269942508,6000.0,3.0
0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2500.5516471862793,833.5172157287598,112.42173904748766,37.47391301582922,6100.0,3.0
0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3776.8654251098633,1888.4327125549316,30.48290724995432,15.24145362497716,6200.0,2.0
0.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1718.333408355713,859.1667041778564,84.57601367954719,42.288006839773594,6400.0,2.0
0.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,457.7077522277832,114.4269380569458,221.66392815699933,55.41598203924983,6500.0,4.0
0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1280.845567703247,426.948522567749,85.37438592137198,28.45812864045732,6900.0,3.0
