children,old,urban,decile,cat1workers,cat2workers,cat3workers,cat4workers,cat5workers,cat6workers,cat7workers,totweight,weight,totY,Y,idh,nbpeople
3.0,0.0,8.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,220.20392608642578,27.525490760803223,47.06258308805244,5.882822886006555,1.0,8.0
1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.04324054718018,74.04324054718018,3.4681429162306117,3.4681429162306117,2.0,1.0
1.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,589.6012544631958,117.92025089263916,11.002903713547555,2.2005807427095117,3.0,5.0
3.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,489.5768737792969,81.59614562988281,15.289648534806956,2.548274755801159,4.0,6.0
4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,185.27676486968994,30.87946081161499,24.10869099446551,4.018115165744252,5.0,6.0
4.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,658.565673828125,94.080810546875,30.669810018131734,4.381401431161676,6.0,7.0
0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,410.5711078643799,205.28555393218994,17.182935232354083,8.591467616177042,7.0,2.0
1.0,0.0,9.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,444.09762954711914,49.344181060791016,15.584399278744128,1.7315999198604586,8.0,9.0
1.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,917.8673801422119,152.97789669036865,21.39543234505278,3.56590539084213,9.0,6.0
1.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2531.1240949630737,843.7080316543579,40.70356387665841,13.567854625552803,10.0,3.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,489.46592712402344,122.36648178100586,9.361775928065345,2.3404439820163363,11.0,4.0
4.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,452.3216247558594,45.23216247558594,24.467670586277702,2.44676705862777,12.0,10.0
6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,138.86878967285156,17.358598709106445,12.585350119561175,1.573168764945147,13.0,8.0
1.0,0.0,2.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.647245407104492,11.823622703552246,26.798571785585906,13.399285892792953,14.0,2.0
2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,444.8371238708496,74.1395206451416,5.874441834387083,0.9790736390645136,15.0,6.0
2.0,0.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,154.55816268920898,30.911632537841797,33.063261789068434,6.612652357813687,16.0,5.0
