children,old,decile,cat1workers,cat2workers,cat3workers,cat4workers,cat5workers,cat6workers,cat7workers,totweight,weight,totY,Y,idh,nbpeople
4.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8747.590762643895,1457.9317937739825,336.38720703125,56.06453450520834,1.0,6.0
4.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3913.6624339695773,489.2078042461972,465.3021240234375,58.16276550292969,38817.0,8.0
4.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,8242.51832252068,915.8353691689643,532.9823627471924,59.22026252746582,6996.0,9.000000000000002
4.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,17223.119029631594,2460.4455756616558,370.5496452331543,52.93566360473633,4213.0,7.0
4.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2275.0193596490703,455.00387192981407,285.2241325378418,57.04482650756836,13426.0,5.0
4.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,12602.619987500784,1800.374283928683,463.5329809188843,59.0640172958374,15477.0,7.000000000000001
4.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1597.2180278829644,199.65225348537055,483.43072509765625,60.42884063720703,3413.0,8.0
4.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,17155.606434477842,2859.2677390796407,347.06298446655273,57.843830744425446,24866.0,5.999999999999999
4.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,11018.113852350383,1101.8113852350386,604.2884063720702,60.42884063720703,36844.0,9.999999999999998
4.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2806.8149400122284,467.802490002038,362.5730438232422,60.42884063720703,1834.0,6.000000000000001
4.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2561.1704894581508,320.14631118226885,423.0019226074218,52.87524032592773,36977.0,8.0
4.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4895.5252657618985,489.5525265761897,525.7309722900392,52.573097229003906,35773.0,10.0
4.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,4820.520640969743,438.2291491790677,570.4482574462892,51.85893249511719,28014.0,10.999999999999995
4.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2613.6393822084783,290.404375800942,523.3137931823729,58.14597702026367,33055.0,9.0
4.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2574.704872113335,429.11747868555574,306.49641799926763,60.32697677612305,17000.0,6.000000000000001
4.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3083.320288280477,440.47432689721086,303.54611587524414,54.9924430847168,27664.0,7.000000000000001
4.0,0.0,5.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,4784.758018342057,531.6397798157841,511.2280082702637,56.8031120300293,14136.0,9.0
4.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,3636.107727768868,363.6107727768869,523.3137512207031,52.33137512207031,33837.0,9.999999999999998
4.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5457.058641351976,779.5798059074251,325.675407409668,56.40840148925781,22399.0,7.0
4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17143.31559233544,2449.045084619348,386.7445686340332,55.24922409057617,8644.0,7.000000000000001
4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,29195.69473998409,4865.949123330682,349.9409463670518,59.4576276143392,2432.0,6.000000000000001
4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12188.250610419878,2031.3751017366465,402.6478185653687,58.08312511444092,2391.0,6.000000000000001
4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15384.584537868577,2197.797791124083,463.8837604522705,57.93229675292969,26273.0,6.999999999999999
