children,old,urban,decile,cat1workers,cat2workers,cat3workers,cat4workers,cat5workers,cat6workers,cat7workers,totweight,weight,totY,Y,idh,nbpeople
0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20915.380737304688,10457.690368652344,97.77010889676069,48.885054448380345,200.0,2.0
0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15952.641555786133,15952.641555786133,101.26216309037272,101.26216309037272,400.0,1.0
0.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18717.257110595703,18717.257110595703,64.86801233106937,64.86801233106937,500.0,1.0
0.0,0.0,3.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,613.3169860839844,204.43899536132812,130.32161986769586,43.440539955898615,700.0,3.0
0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44049.684814453125,44049.684814453125,29.208529357152184,29.208529357152184,1000.0,1.0
0.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36156.90147399902,36156.90147399902,77.49762192241126,77.49762192241126,1100.0,1.0
0.0,0.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10913.327056884766,5456.663528442383,128.30827934898585,64.15413967449292,1300.0,2.0
1.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4425.3599853515625,1475.1199951171875,119.39799317991064,39.799331059970214,1500.0,3.0
0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1623.8564453125,811.92822265625,102.05970723449467,51.02985361724733,1800.0,2.0
0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7885.189971923828,3942.594985961914,111.89794335872111,55.948971679360554,2100.0,2.0
0.0,0.0,2.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7266.15966796875,3633.079833984375,219.23873992781702,109.61936996390851,2300.0,2.0
0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16007.669555664062,16007.669555664062,35.04466283172263,35.04466283172263,2400.0,1.0
0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17951.877075195312,8975.938537597656,152.59356179387692,76.29678089693846,2600.0,2.0
0.0,0.0,3.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,9822.918685913086,3274.3062286376953,230.82034401497435,76.94011467165811,3000.0,3.0
0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27099.44627380371,27099.44627380371,44.160759485227594,44.160759485227594,3200.0,1.0
0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1564.6927490234375,391.1731872558594,346.8179920286759,86.70449800716898,3300.0,4.0
0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5674.886657714844,2837.443328857422,108.01766987356781,54.008834936783906,3400.0,2.0
0.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28730.39190673828,28730.39190673828,75.65191594405755,75.65191594405755,3600.0,1.0
0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45077.29626464844,45077.29626464844,44.24940801084714,44.24940801084714,3800.0,1.0
0.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26098.030639648438,26098.030639648438,102.20158476097109,102.20158476097109,3900.0,1.0
0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33743.58676147461,33743.58676147461,54.511196324872195,54.511196324872195,4200.0,1.0
0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10928.360595703125,5464.1802978515625,73.1827288162197,36.59136440810985,4500.0,2.0
0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27297.147552490234,13648.573776245117,88.21602899200565,44.10801449600282,4700.0,2.0
0.0,0.0,4.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1907.958740234375,476.98968505859375,520.62681513125,130.1567037828125,4800.0,4.0
0.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25537.571685791016,12768.785842895508,127.20250802244814,63.60125401122407,4900.0,2.0
0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7578.688293457031,7578.688293457031,63.64523109678096,63.64523109678096,5000.0,1.0
0.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2837.0520935058594,2837.0520935058594,418.5881682130674,418.5881682130674,5200.0,1.0
