children,old,urban,decile,cat1workers,cat2workers,cat3workers,cat4workers,cat5workers,cat6workers,cat7workers,totweight,weight,totY,Y,idh,nbpeople
0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75472.39207458496,75472.39207458496,30.961700068581504,30.961700068581504,4535300.0,1.0
0.0,0.0,3.0,8.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1406.2008361816406,468.7336120605469,100.25193601425724,33.41731200475241,4536000.0,3.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15507.834228515625,15507.834228515625,12.582635427952637,12.582635427952637,4536200.0,1.0
0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117641.5629272461,58820.78146362305,46.66268671395061,23.331343356975307,4536300.0,2.0
0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,28730.780395507812,14365.390197753906,84.6900599897254,42.3450299948627,4536400.0,2.0
0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6167.1429443359375,3083.5714721679688,42.56360801959884,21.28180400979942,4536600.0,2.0
0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43006.06211853027,43006.06211853027,35.20621907129635,35.20621907129635,4536700.0,1.0
0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32197.62823486328,32197.62823486328,59.77667111899456,59.77667111899456,4537100.0,1.0
1.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4922.6444091796875,1230.6611022949219,87.54495738070537,21.886239345176342,4537200.0,4.0
1.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,9106.903381347656,1821.3806762695312,88.55380528910449,17.710761057820896,4537800.0,5.0
0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73333.0365600586,73333.0365600586,27.750964247870506,27.750964247870506,4537900.0,1.0
0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,7812.6400146484375,1953.1600036621094,94.32768445550938,23.581921113877346,4538100.0,4.0
0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30444.106246948242,30444.106246948242,23.261139278312072,23.261139278312072,4538300.0,1.0
0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32043.09588623047,16021.547943115234,55.261901712977135,27.630950856488568,4538600.0,2.0
0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80566.96614074707,80566.96614074707,23.333700978338456,23.333700978338456,4538700.0,1.0
0.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3348.2102661132812,1674.1051330566406,61.64908764165567,30.824543820827834,4538800.0,2.0
1.0,0.0,3.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11430.979797363281,3810.3265991210938,124.0032050334053,41.334401677801765,4538900.0,3.0
0.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15075.102767944336,15075.102767944336,30.877183953227192,30.877183953227192,4539000.0,1.0
0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5288.8692626953125,1762.9564208984375,95.9727826963626,31.9909275654542,4539300.0,3.0
0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4591.075241088867,1530.358413696289,78.82532242053851,26.27510747351284,4539400.0,3.0
0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9399.584686279297,9399.584686279297,42.73705674980581,42.73705674980581,4539500.0,1.0
0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55283.38623046875,55283.38623046875,21.402099379280248,21.402099379280248,4539700.0,1.0
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1334.0336608886719,444.6778869628906,56.661617555063984,18.887205851687995,4540000.0,3.0
0.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128457.42105102539,64228.710525512695,50.90754588673776,25.45377294336888,4540100.0,2.0
0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3234.0,3234.0,21.646527500706362,21.646527500706362,4540200.0,1.0
