children,old,decile,cat1workers,cat2workers,cat3workers,cat4workers,cat5workers,cat6workers,cat7workers,totweight,weight,totY,Y,idh,nbpeople
2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3983.80902671814,663.9681711196898,1533.1450413295202,260.3378542945498,1.0,6.0
2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1153.2877979278564,164.7553997039795,1664.0569732666015,263.7031494140625,877.0,7.0
2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,565.6716327667236,188.55721092224118,866.9192112513949,276.6432843889509,5318.0,3.0
2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12131.919639587402,3032.9799098968506,1088.9297151860503,267.7623029885833,103.0,4.0
2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4943.1436252593985,988.62872505188,1320.4322514687815,268.12248722199473,2065.0,5.0
2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,195.33706092834475,27.90529441833496,1935.7369079589841,276.53384399414057,16843.0,7.0
2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2665.014190673828,666.253547668457,1070.2016844315963,267.7181132923473,146.0,4.0
2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,465.7753181457519,93.15506362915038,1398.0320739746094,279.60641479492193,2146.0,5.0
2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,92.60511589050293,30.868371963500977,806.556884765625,268.852294921875,19435.0,3.0
2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,322.6024932861328,53.76708221435547,1613.11376953125,268.852294921875,8300.0,6.0
2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,210.8324737548828,26.35405921936035,2150.818359375,268.852294921875,16458.0,8.0
2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,138.53487014770508,27.706974029541016,1282.9611053466795,268.96780395507807,9348.0,5.0
2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,256.61377716064453,42.76896286010742,1596.7203216552734,267.95895385742193,14835.0,6.0
2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,154.15652465820312,38.53913116455078,1148.0349578857422,255.34425354003903,11561.0,4.0
2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,182.95604324340823,30.49267387390137,1559.34375,259.890625,10352.0,6.0
2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,121.904354095459,24.3808708190918,1376.5235900878906,275.30471801757807,2627.0,5.0
2.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,132.78929138183594,33.197322845458984,1200.9957885742188,277.58438110351557,13822.0,4.0
2.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,200.6820831298828,33.44701385498047,1580.8515014648435,263.47525024414057,11284.0,6.0
2.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1009.0444259643556,252.26110649108887,1091.9605763753252,268.36576165093317,1500.0,4.0
2.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,296.9561195373535,59.3912239074707,1274.7845230102541,274.7795562744141,15724.0,5.0
2.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,196.4585952758789,32.743099212646484,1559.34375,259.890625,644.0,6.0
2.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,234.347282409668,39.05788040161133,1613.11376953125,268.852294921875,12711.0,6.0
2.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,142.87980079650882,28.57596015930176,1249.1281433105466,276.0121459960937,4050.0,5.0
2.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,233.87532806396484,38.97922134399414,1666.8839721679685,277.81399536132807,13212.0,6.0
2.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,513.5121841430664,128.3780460357666,1063.2881072998048,261.2228118896484,8604.0,4.0
2.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,183.2486343383789,30.541439056396484,1613.11376953125,268.852294921875,13987.0,6.0
2.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,138.13676834106448,23.022794723510746,1613.11376953125,268.852294921875,13237.0,6.0
2.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,441.8587341308594,110.46468353271484,974.2776985168457,266.2911796569825,1373.0,4.0
2.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,345.20560455322266,86.30140113830566,1035.954574584961,263.6153106689453,4874.0,4.0
2.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,136.8016242980957,27.36032485961914,1206.7334899902346,277.22525024414057,9058.0,5.0
2.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,223.9335708618164,37.322261810302734,1613.11376953125,268.852294921875,15652.0,6.0
2.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,382.3891296386719,95.59728240966795,1017.9664967854817,266.6952667236328,9782.0,4.0
2.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,174.35814285278323,29.05969047546387,1613.11376953125,268.852294921875,13440.0,6.0
2.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,354.00527572631836,59.00087928771973,1613.11376953125,268.852294921875,6803.0,6.0
2.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4371.0761489868155,1092.7690372467039,1079.7238854302302,267.89375601874457,415.0,4.0
2.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3382.252187728882,676.4504375457764,1329.4351928710935,265.77994232177736,477.0,5.0
2.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1229.197998046875,204.8663330078125,1541.0645065307615,267.60037740071607,600.0,6.0
2.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,212.8570098876953,26.607126235961914,2043.277099609375,255.40963745117188,10333.0,8.0
2.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,189.0734100341797,37.81468200683594,1290.4908752441404,258.09817504882807,12026.0,5.0
2.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,908.105827331543,151.35097122192386,1613.11376953125,268.852294921875,2060.0,6.0
2.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,197.24141693115237,28.177345275878906,1676.4671630859375,259.99252319335943,5539.0,7.0
2.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,263.9281463623047,65.98203659057617,1048.5238647460938,262.13096618652344,7063.0,4.0
2.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,162.0486373901367,27.00810623168945,1613.11376953125,268.852294921875,8731.0,6.0
2.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,861.2979507446289,172.25959014892578,1381.142514038086,265.8321929931641,2038.0,5.0
2.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1299.6191139221194,216.6031856536865,1578.7886021931963,271.32180277506507,1023.0,6.0
2.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,717.7127685546875,179.42819213867188,1104.390998840332,265.71540578206384,4586.0,4.0
2.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,714.9820251464844,102.14028930664062,1662.9866129557295,256.5666910807292,226.0,7.0
2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,128.05429077148435,32.01357269287109,1019.7148590087892,255.33853149414062,9342.0,4.0
2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,168.23871612548828,33.647743225097656,1270.8780059814453,253.7517852783203,7073.0,5.0
2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6375.062118530273,1062.5103530883791,1262.2049816355984,199.47395459343412,1044.0,6.0
2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2414.3626556396484,344.90895080566406,1377.31396484375,195.40716552734372,716.0,7.0
2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,216.60455322265625,27.07556915283203,1364.6112060546875,192.50523376464844,1875.0,8.0
2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,346.6198539733887,38.5133171081543,1486.614730834961,195.1743011474609,13153.0,9.0
2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,121.25723266601562,30.314308166503906,1021.3625183105468,198.74855041503903,11744.0,4.0
2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1298.4378242492674,259.6875648498535,1171.162919998169,210.68074798583984,1503.0,5.0
2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,286.01981735229487,40.8599739074707,1746.7218017578125,196.13131713867188,13559.0,7.0
2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3903.414451599121,975.8536128997804,822.1676852318549,205.5419213079637,43.0,4.0
2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,950.8103370666504,190.16206741333008,1029.7909418741865,202.118174235026,1289.0,5.0
2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1150.1517906188965,191.6919651031494,1293.395657857259,207.4256261189779,1434.0,6.0
2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,782.945972442627,130.4909954071045,1263.6056900024416,210.60094833374023,2662.0,6.0
2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,141.66810607910156,35.41702651977539,860.3272705078125,215.08181762695312,15737.0,4.0
2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,227.78820419311523,32.54117202758789,1505.5727233886719,215.08181762695312,10032.0,7.0
2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,417.0785579681397,59.58265113830566,1290.4911651611328,184.3558807373047,13336.0,7.0
2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,105.5904769897461,26.397619247436523,752.78662109375,188.1966552734375,11862.0,4.0
2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,127.8274040222168,21.304567337036133,1264.8521575927734,182.3315887451172,2454.0,6.0
2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,227.53564453125,37.922607421875,1236.7205200195312,206.12008666992188,16133.0,6.0
2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,197.19311141967773,28.17044448852539,1290.4911651611328,184.3558807373047,14959.0,7.0
2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,876.1604385375978,219.0401096343994,798.875470842634,199.7188677106585,2597.0,4.0
2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,281.245174407959,56.2490348815918,1056.692512512207,203.07611083984372,11125.0,5.0
2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,919.6822814941406,153.28038024902344,1290.1492279052734,209.0686248779297,5687.0,6.0
2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,293.2527160644531,73.31317901611328,860.3272705078125,215.08181762695312,5273.0,4.0
2.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,175.50956726074222,35.101913452148445,1164.1335754394534,209.91650390625,10685.0,5.0
2.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,262.99044799804693,32.87380599975586,1409.73974609375,203.12643432617188,19718.0,8.0
2.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,167.4160423278809,27.90267372131348,1367.574462890625,194.57077026367188,6037.0,6.0
2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,289.4146633148193,57.88293266296387,1143.9092636108396,213.8302001953125,11465.0,5.0
2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,533.1143302917479,88.85238838195801,1278.5251770019534,205.8070627848307,11076.0,6.0
2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,115.32708740234374,28.831771850585927,860.3272705078125,215.08181762695312,4482.0,4.0
2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,254.66593551635742,36.3808479309082,1505.5727233886719,215.08181762695312,18068.0,7.0
2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,211.42948150634768,35.23824691772461,1255.9165496826172,205.01947021484366,18341.0,6.0
2.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,422.03255081176763,70.33875846862793,1263.740743001302,206.58972676595056,3596.0,6.0
2.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,243.84566116333008,34.835094451904304,1387.3132781982422,181.72157287597656,16316.0,6.999999999999999
2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,126.99677467346191,25.399354934692386,1070.2335510253906,206.133056640625,14560.0,5.0
2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,360.56640243530273,60.09440040588379,1236.9102783203125,214.1618804931641,1795.0,6.0
2.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,190.6648864746093,31.77748107910156,1217.458465576172,206.4875946044922,7053.0,6.0
2.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,168.39986801147458,28.0666446685791,1267.7923889160154,205.9930419921875,9491.0,6.0
2.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,168.8922119140625,33.7784423828125,1146.603546142578,209.91650390625,14731.0,5.0
2.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,174.25935745239258,29.04322624206543,1268.982879638672,211.4971466064453,3216.0,6.0
2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,272.048921585083,54.4097843170166,1130.4687042236328,207.04496002197263,4877.0,5.0
2.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,228.9927444458008,32.71324920654297,1297.3799438476562,187.4741973876953,4845.0,7.0
2.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,481.61581993103033,96.32316398620605,1140.4671020507812,203.88373819986975,12223.0,5.0
2.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,210.22741508483884,30.03248786926269,1247.2748565673828,189.19720458984366,11046.0,7.0
2.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,254.6854553222656,36.383636474609375,1265.3846740722654,208.1337890625,13746.0,7.0
2.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,334.78474044799805,55.79745674133301,1229.1826248168945,211.53419494628903,3595.0,6.0
2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,716.8125610351562,102.40179443359376,1443.4613800048828,193.8552754720052,72.0,7.0
2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5885.060478210449,1471.2651195526125,827.0135525173612,206.7533881293403,597.0,4.0
2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2990.123128890991,598.0246257781982,1010.6455824110243,202.12911648220486,151.0,5.0
2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,192.594108581543,64.19803619384766,645.2454528808594,215.08181762695312,5771.0,3.0000000000000004
2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4351.669481277466,725.2782468795776,1262.0521832979646,207.61178354116583,974.0,6.0
2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,335.0512599945068,67.01025199890137,994.75341796875,198.95068359375,4499.0,5.0
2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,590.7323684692383,98.45539474487305,1324.916961669922,213.90874226888025,1458.0,6.0
2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,133.62455749511722,33.406139373779304,860.3272705078125,215.08181762695312,18214.0,4.0
2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,298.35558700561523,42.62222671508789,1505.5727233886719,215.08181762695312,8259.0,7.0
2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,319.4667663574218,39.93334579467773,1613.1136474609375,201.6392059326172,8634.0,8.0
2.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,269.9134063720703,67.47835159301758,860.3272705078125,215.08181762695312,13365.0,4.0
2.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,171.5060577392578,28.58434295654297,1182.9500427246096,197.1583404541016,9350.0,6.0
2.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,231.4823341369629,33.068904876708984,1398.0323181152344,199.71890258789062,15754.0,7.0
2.0,0.0,3.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,230.1182098388672,28.7647762298584,1613.1136474609375,201.6392059326172,3332.0,8.0
2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,194.23154830932614,38.84630966186523,989.3763732910156,197.87527465820312,7805.0,5.0
2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,821.1279144287109,136.85465240478516,1281.571044921875,205.8589599609375,3358.0,6.0
2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,424.0930709838867,106.02326774597168,788.633504231771,197.15837605794275,73.0,4.0
2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,201.1764869689941,28.73949813842773,1290.4911651611328,184.3558807373047,18034.0,7.0
2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,220.04524993896487,31.43503570556641,1412.5286712646484,200.9277191162109,15077.0,7.0
2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,208.14272117614743,29.73467445373535,1290.4911651611328,184.3558807373047,7484.0,7.0
2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,131.9444580078125,32.986114501953125,752.78662109375,188.1966552734375,9084.0,4.0
2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,139.34773254394528,34.83693313598633,752.78662109375,188.1966552734375,11712.0,4.0
2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,357.34440994262695,59.55740165710449,1202.9869842529295,172.4910888671875,10122.0,6.0
2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,436.8411464691162,62.4058780670166,1289.8000106811526,155.32400512695312,13548.0,7.0
