children,old,decile,cat1workers,cat2workers,cat3workers,cat4workers,cat5workers,cat6workers,cat7workers,totweight,weight,totY,Y,idh,nbpeople
7.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1013.9035797119141,101.3903579711914,225.9697723388672,22.59697723388672,20111642.0,10.0
7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2168.4394054412837,240.93771171569824,171.40356731414798,19.044840812683105,20424635.0,9.0
7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2347.857122421265,234.78571224212646,187.43950271606445,18.743950271606444,20613647.0,10.0
7.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,749.1024169921875,68.1002197265625,237.18326187133786,21.562114715576172,26013209.0,11.0
7.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,374.9642372131348,34.087657928466804,228.10361671447757,20.736692428588867,35133314.0,11.0
7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,488.715274810791,44.42866134643555,231.37935447692874,21.034486770629886,30031452.0,11.0
7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1175.4352569580078,117.54352569580078,215.16725540161133,21.516725540161133,47932131.0,10.0
7.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,71.32489013671875,7.92498779296875,290.33830261230474,32.259811401367195,22812513.0,9.0
7.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1119.7570152282717,124.4174461364746,284.64771080017084,31.62752342224121,30431407.0,9.0
7.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,657.6074714660646,59.78249740600586,335.0890903472901,30.46264457702637,24013743.0,11.0
7.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,664.2892456054688,55.35743713378906,357.9149093627929,29.82624244689941,31233419.0,12.0
7.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,581.3314819335939,58.13314819335938,327.4079132080078,32.74079132080078,39634749.0,10.0
7.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1025.7509765625,85.479248046875,344.1032180786132,28.67526817321777,24835729.0,12.0
7.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1672.4249382019045,185.8249931335449,242.0185775756836,26.890953063964844,21226531.0,9.0
7.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,5236.072929382324,476.00662994384766,299.01920954386395,27.183564503987625,24616739.0,11.0
7.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,268.0828399658203,22.34023666381836,308.82421875,25.7353515625,21438508.0,12.0
7.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,134.44812583923343,14.938680648803713,248.01912117004397,27.557680130004893,23213553.0,9.0
7.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,762.0668029785156,76.20668029785156,255.3781890869141,25.53781890869141,49924621.0,10.0
7.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1543.4645690917969,171.49606323242188,249.58957386016846,27.73217487335205,24923726.0,9.0
7.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,150.8060035705566,13.709636688232422,301.2041397094726,27.38219451904297,41118521.0,11.0
7.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,10.0,610.3184509277344,30.51592254638672,545.2999877929689,27.26499938964844,33022430.0,20.0
7.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2106.282211303711,234.03135681152344,467.9372749328613,51.9930305480957,39733711.0,9.0
7.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,126.36237716674805,14.040264129638672,455.6584739685058,50.62871932983398,23716710.0,9.0
7.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,415.7657389640808,46.1961932182312,318.4770698547363,35.3863410949707,35523326.0,9.0
7.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,488.715274810791,44.42866134643555,383.975296020508,34.906845092773445,30022452.0,11.0
7.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,643.5845184326173,64.35845184326172,341.85386657714844,34.185386657714844,36631318.0,10.0
7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2560.785095214844,284.53167724609375,318.29936599731445,35.36659622192383,20331348.0,9.0
7.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,189.96221351623532,21.10691261291504,320.4575958251953,35.60639953613281,38817741.0,9.0
7.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,700.4593734741211,77.82881927490234,320.0155334472656,35.557281494140625,26723228.0,9.0
7.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,738.5702514648438,73.85702514648438,372.39635467529297,37.2396354675293,25021732.0,10.0
7.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,391.0540237426758,43.45044708251953,368.4297409057617,40.93663787841797,36415347.0,9.0
7.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,173.52739810943604,15.77521800994873,413.2670593261719,37.569732666015625,26925231.0,11.0
7.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,559.6061668395995,62.17846298217773,366.7690887451172,40.75212097167969,28113208.0,9.0
7.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1120.5571746826172,112.05571746826172,401.69811248779297,40.1698112487793,23327734.0,10.0
7.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,758.4080886840821,68.94618988037111,414.27237701416016,37.66112518310547,37533320.0,11.0
7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,491.3074951171875,54.5897216796875,339.12130737304693,37.68014526367188,48524617.0,9.0
