children,old,decile,cat1workers,cat2workers,cat3workers,cat4workers,cat5workers,cat6workers,cat7workers,totweights,hhweights,totY,Y,idh,nbpeople
1.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,365.2731399536133,121.7577133178711,120.29623031616211,40.0987434387207,837011106.0,3.0
1.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,4754.2005615234375,679.1715087890625,296.5250511169434,42.36072158813477,819031203.0,7.0
1.0,0.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,692.4614715576172,138.49229431152344,202.80710220336914,40.56142044067383,898421201.0,5.0
1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,99728.11047363281,24932.027618408203,165.51823933919272,41.37955983479818,78731203.0,4.0
1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,22082.59817123413,4416.519634246826,215.96771876017252,43.19354375203451,830931202.0,5.0
1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21441.090087890625,7147.030029296875,127.20226593017578,42.40075531005859,76601204.0,3.0
1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,41747.71875,6957.953125,262.8368225097656,43.80613708496094,88221206.0,6.0
1.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2315.698699951172,463.1397399902344,208.3078384399414,41.66156768798828,894021203.0,5.0
1.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,3905.2166748046875,650.8694458007812,266.8622817993164,44.477046966552734,887211201.0,6.0
1.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,9593.371032714844,2398.342758178711,163.6080093383789,40.90200233459473,831562301.0,4.0
1.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,43329.111328125,6189.873046875,305.77861404418945,43.68265914916992,885121301.0,7.0
1.0,0.0,6.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,5518.2161865234375,919.7026977539062,247.73826599121094,41.289710998535156,804862101.0,6.0
1.0,0.0,6.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,26211.98486328125,5242.39697265625,219.05223846435547,43.810447692871094,882572201.0,5.0
1.0,0.0,6.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,15193.792724609375,3038.758544921875,200.49371719360352,40.0987434387207,898172101.0,5.0
1.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,37266.66015625,9316.6650390625,170.5224609375,42.630615234375,877882201.0,4.0
1.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,59962.460021972656,11992.492004394531,215.83556365966797,43.16711273193359,73691204.0,5.0
1.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,44586.61626434326,14862.205421447754,126.66553974151611,42.22184658050537,75751202.0,3.0
1.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,6420.655517578126,1070.1092529296877,247.06995391845703,41.17832565307617,850462101.0,6.0
1.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,18044.056030273438,2577.7222900390625,294.847749710083,42.12110710144043,23871202.0,7.0
1.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,5458.1561279296875,909.6926879882812,250.51341247558594,41.752235412597656,75511202.0,6.0
1.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,5591.464050292969,798.7805786132812,299.6609840393066,42.80871200561523,872581101.0,7.0
1.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,33776.19873046875,6755.23974609375,201.7177391052246,40.34354782104492,15251201.0,5.0
1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79726.58392333984,39863.29196166992,85.90804036458333,42.954020182291664,89491201.0,2.0
1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17847.77032470703,5949.256774902344,124.07187325613839,41.357291085379465,11241202.0,3.0
1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181442.65979003906,181442.65979003906,42.40042319664588,42.40042319664588,21951202.0,1.0
1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,111003.81286621094,27750.953216552734,170.29446411132812,42.57361602783203,13981202.0,4.0
1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15563.443603515625,3112.688720703125,216.71226501464844,43.34245300292969,80381203.0,5.0
1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,44759.772216796875,7459.9620361328125,253.26469802856442,42.21078300476074,813871302.0,6.0
1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,153503.29193115234,51167.76397705078,127.94066047668457,42.64688682556152,9222201.0,3.0
1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,70406.1748046875,17601.543701171875,172.879833984375,43.21995849609375,13591204.0,4.0
1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,104703.98559570312,20940.797119140625,209.72269439697266,41.94453887939453,9761205.0,5.0
1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,12128.0234375,3032.005859375,171.65614318847656,42.91403579711914,81031102.0,4.0
1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,16744.271850585938,3348.8543701171875,206.9640064239502,41.39280128479004,9011204.0,5.0
1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4219.0242919921875,703.1707153320312,249.75096130371094,41.625160217285156,23881103.0,6.0
1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,719756.6746673584,239918.89155578613,127.4072077664462,42.46906925548207,5111204.0,3.0
1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,446402.17294311523,111600.54323577881,168.71167639530066,42.177919098825164,6531204.0,4.0
1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41636.89758300781,20818.448791503906,83.83856528145927,41.919282640729634,23642202.0,2.0
1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,248953.19568634033,49790.63913726807,212.63179097856795,42.52635819571359,21631206.0,5.0
1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,107113.330078125,17852.2216796875,254.07701110839844,42.346168518066406,88871302.0,6.0
1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9567.6552734375,2391.913818359375,164.9189300537109,41.22973251342773,899371202.0,4.0
1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,65545.7260131836,13109.145202636719,212.84788131713867,42.569576263427734,16261301.0,5.0
1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2258.349609375,752.783203125,124.15188217163086,41.38396072387695,854161202.0,3.0
1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1711.1903686523438,285.1983947753906,242.80304718017578,40.4671745300293,808381201.0,6.0
1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,14553.668212890625,2079.095458984375,282.3362617492676,40.3337516784668,882752202.0,7.0
1.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,117026.7366027832,29256.6841506958,170.1257880715763,42.531447017894074,6541201.0,4.0
1.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,209599.98992919922,41919.997985839844,211.93748201642717,42.38749640328543,80371201.0,5.0
1.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,241273.3036994934,80424.4345664978,126.0530469417572,42.01768231391907,71992203.0,3.0
1.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,166589.5458984375,27764.92431640625,257.0175247192383,42.83625411987305,804252201.0,6.0
1.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,14574.704956054688,2429.1174926757812,259.65220069885254,43.27536678314209,803831201.0,6.0
1.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,13362.937316894531,2672.5874633789062,215.78381856282553,43.1567637125651,80321206.0,5.0
1.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,44981.9150390625,11245.478759765625,164.67010498046875,41.16752624511719,5951207.0,4.0
1.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,76032.703125,9504.087890625,352.2520446777344,44.0315055847168,881412201.0,8.0
1.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,56547.8671875,9424.64453125,244.5509262084961,40.758487701416016,858642201.0,6.0
1.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2705.5279846191406,386.5039978027344,312.35892486572266,44.622703552246094,872601201.0,7.0
1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,224897.91485595703,74965.97161865234,127.31777572631836,42.43925857543945,6611201.0,3.0
1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,20022.10626220703,5005.526565551758,164.45625813802084,41.11406453450521,801061101.0,4.0
1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,57578.919677734375,11515.783935546875,209.85172271728516,41.97034454345703,77711101.0,5.0
1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,23430.958923339844,3905.1598205566406,250.36009216308594,41.72668202718099,800132101.0,6.0
1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,12764.545288085938,1823.5064697265625,286.2433204650879,40.891902923583984,887221102.0,7.0
1.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,24893.529296875,6223.38232421875,168.15768432617188,42.03942108154297,898351301.0,4.0
1.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,11743.1962890625,2935.799072265625,176.43447875976562,44.108619689941406,852671301.0,4.0
1.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,19053.404235839844,3810.6808471679688,207.7251942952474,41.54503885904948,802211101.0,5.0
1.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6826.27587890625,2275.42529296875,130.11528396606448,43.37176132202149,895862101.0,3.0
1.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,318.9176597595215,45.55966567993164,310.1483268737793,44.30690383911133,809431102.0,7.0
1.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,653.0408477783203,130.60816955566406,223.3705711364746,44.67411422729492,833821101.0,5.0
1.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,15367.81298828125,2195.40185546875,305.62440490722656,43.66062927246094,800892101.0,7.0
1.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,6163.7025146484375,684.8558349609375,377.39087677001953,41.93231964111328,803961101.0,9.0
1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1018532.0819091797,339510.69396972656,127.5198223407452,42.50660744691506,77651102.0,3.0
1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,575963.4057922363,143990.85144805908,168.0569806780134,42.01424516950335,21661201.0,4.0
1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,117256.39294433594,58628.19647216797,84.64254845513238,42.32127422756619,76721203.0,2.0
1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,339695.02990722656,67939.00598144531,215.5657941644842,43.113158832896836,803381203.0,5.0
1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,43860.060974121094,7310.010162353516,248.19188690185547,41.36531448364258,87681201.0,6.0
1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,38044.86328125,9511.2158203125,160.13792419433594,40.034481048583984,857492301.0,4.0
1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,9160.618896484375,1832.123779296875,215.45364379882812,43.090728759765625,899271301.0,5.0
1.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,111181.49963378906,27795.374908447266,170.29449615478515,42.57362403869629,19931203.0,4.0
1.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,164304.0185546875,32860.8037109375,210.93701226370675,42.18740245274135,850571101.0,5.0
1.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,146941.60591506958,48980.53530502319,126.89367294311523,42.297890981038414,800311301.0,3.0
1.0,0.0,6.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,186011.22314453125,37202.24462890625,205.06908416748047,41.013816833496094,889472202.0,5.0
1.0,0.0,6.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,489.6910858154297,81.61518096923828,264.9601593017578,44.16002655029297,837761201.0,6.0
1.0,0.0,6.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,547.8528442382811,136.96321105957028,176.17742919921875,44.04435729980469,836411202.0,4.0
1.0,0.0,6.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,25960.4541015625,5192.0908203125,223.2163429260254,44.64326858520508,872581301.0,5.0
1.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,86828.640625,21707.16015625,173.59414672851562,43.398536682128906,800962301.0,4.0
1.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,31438.38653564453,6287.677307128906,218.73093128204346,43.74618625640869,878561301.0,5.0
1.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,18444.843200683594,6148.281066894531,127.63053512573242,42.543511708577476,809841301.0,3.0
1.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,17383.283203125,2897.2138671875,254.03582382202148,42.339303970336914,807591101.0,6.0
1.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,21357.3759765625,3051.0537109375,281.56513595581055,40.22359085083008,877602101.0,7.0
1.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,13167.30078125,1881.04296875,284.3926239013672,40.62751770019531,895971301.0,7.0
1.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,134382.28515625,26876.45703125,224.5015525817871,44.90031051635742,836202301.0,5.0
1.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,7696.241088867187,1099.4630126953123,298.3757743835449,42.6251106262207,811741101.0,7.000000000000001
1.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,83126.51330566406,13854.418884277344,245.83614349365234,40.97269058227539,813151301.0,6.0
1.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,107550.51582336426,21510.10316467285,213.39728673299155,42.679457346598305,837921102.0,5.0
1.0,0.0,6.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,36140.09765625,4517.51220703125,333.38507080078125,41.673133850097656,887821204.0,8.0
1.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,342590.1440734863,85647.53601837158,170.97787051730685,42.744467629326714,75302202.0,4.0
1.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,551818.0953979492,110363.61907958984,215.74280738830566,43.14856147766113,811971304.0,5.0
1.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,672336.565246582,224112.18841552734,127.64838804047683,42.549462680158946,15191204.0,3.0
1.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,32966.258056640625,5494.3763427734375,248.25234603881836,41.37539100646973,839431301.0,6.0
1.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,9744.117919921875,1392.016845703125,301.51168060302734,43.073097229003906,881962301.0,7.0
1.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,38887.23046875,6481.205078125,268.1474761962891,44.69124603271485,882721302.0,6.0
1.0,0.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,176496.41952514648,35299.2839050293,214.5237684249878,42.90475368499756,82401202.0,5.0
1.0,0.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2233.13427734375,558.2835693359375,170.62530517578125,42.65632629394531,850802201.0,4.0
1.0,0.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,123155.306640625,17593.615234375,296.7820930480957,42.39744186401367,880842301.0,7.0
1.0,0.0,6.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,216822.3515625,36137.05859375,248.40657806396484,41.40109634399414,808332301.0,6.0
1.0,0.0,6.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,10060.671653747559,2012.1343307495117,208.4449259440104,41.688985188802086,830292201.0,5.0
1.0,0.0,6.0,0.0,0.0,2.0,0.0,2.0,0.0,5.0,30320.39794921875,3032.039794921875,423.4015655517578,42.34015655517578,872552101.0,10.0
1.0,0.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,195100.33935546875,39020.06787109375,210.68547248840332,42.137094497680664,811931301.0,5.0
1.0,0.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,29557.179565429688,4926.196594238281,267.50487899780273,44.58414649963379,811081101.0,6.0
1.0,0.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,71812.7890625,17953.197265625,169.9055633544922,42.47639083862305,836121301.0,4.0
1.0,0.0,6.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,4432.355712890625,738.7259521484375,261.3615417480469,43.56025695800781,831991102.0,6.0
1.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,321291.76696777344,64258.35339355469,208.53059450785318,41.70611890157064,811001302.0,5.0
1.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,15232.5029296875,2538.75048828125,250.71997833251953,41.78666305541992,882432101.0,6.0
1.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,113107.75317382812,28276.93829345703,165.8614247639974,41.46535619099935,837051301.0,4.0
1.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,15181.436279296875,2168.776611328125,290.45887756347656,41.49412536621094,836661301.0,7.0
1.0,0.0,6.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,60928.072265625,10154.6787109375,262.1326675415039,43.688777923583984,882221301.0,6.0
1.0,0.0,6.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,1023.4014739990234,146.20021057128906,294.365909576416,42.05227279663086,887121101.0,7.0
1.0,0.0,6.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,13847.892456054688,2769.5784912109375,216.14764213562012,43.22952842712402,811961101.0,5.0
1.0,0.0,6.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,55486.693359375,9247.7822265625,263.1094436645508,43.8515739440918,830772301.0,6.0
1.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,2857.8046875,408.2578125,281.7193717956543,40.24562454223633,819611101.0,7.0
1.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,647.7032775878906,107.95054626464844,241.20936584472656,40.201560974121094,837151201.0,6.0
1.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,5199.7705078125,519.97705078125,411.93748474121094,41.193748474121094,804561101.0,10.0
1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,231546.45487976074,77182.15162658691,127.65889155864716,42.552963852882385,5001202.0,3.0
1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,203937.3917541504,50984.3479385376,168.64560533606488,42.16140133401622,11301202.0,4.0
1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2098.5642089843755,1049.2821044921877,87.90878295898438,43.95439147949219,870502202.0,2.0
1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,105503.54154586792,21100.708309173584,212.43656039237976,42.48731207847595,6771204.0,5.0
1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,24897.234924316406,4149.539154052734,249.43630981445312,41.57271830240885,76231207.0,6.0
1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,22482.482421875,3211.783203125,282.9531784057617,40.42188262939453,885342201.0,7.0
1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,9282.962890625,1160.370361328125,358.2704772949218,44.78380966186523,80851204.0,8.0
1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,19552.24365234375,4888.0609130859375,161.8534393310547,40.46335983276367,6421201.0,4.0
1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1452.4240112304688,290.48480224609375,222.65085220336914,44.53017044067383,858401201.0,5.0
1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,6319.225341796874,1053.2042236328123,244.30503845214844,40.717506408691406,73061201.0,6.0
1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8801.660827636719,2200.4152069091797,162.7380828857422,40.68452072143555,15501101.0,4.0
1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,51842.8369140625,10368.5673828125,212.53314336140951,42.5066286722819,11861202.0,5.0
1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12795.18310546875,4265.06103515625,134.2969665527344,44.76565551757813,16281302.0,3.0
1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,39008.1005859375,6501.35009765625,267.8390350341797,44.63983917236328,886711202.0,6.0
1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,9746.500244140625,1949.300048828125,210.56982040405273,42.11396408081055,896801301.0,5.0
1.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,9092.583984375,2273.14599609375,178.85067749023438,44.712669372558594,839452201.0,4.0
1.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,16682.597198486328,3336.5194396972656,209.86963907877603,41.97392781575521,13321201.0,5.0
1.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,24865.125,8288.375,129.60119247436523,43.20039749145508,800842202.0,3.0
1.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,10098.756103515625,2019.751220703125,222.95928955078125,44.59185791015625,878392101.0,5.0
1.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4955.07275390625,1238.7681884765625,162.65695190429688,40.66423797607422,831472201.0,4.0
1.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2437.1437072753906,487.4287414550781,202.00820922851565,40.40164184570313,11451204.0,5.0
1.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,18177.989990234375,2596.855712890625,301.61454010009766,43.087791442871094,800812101.0,7.0
1.0,0.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,6732.71240234375,1346.54248046875,201.36768341064453,40.273536682128906,835651301.0,5.0
1.0,0.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,16624.942108154297,2374.991729736328,296.89284324645996,42.41326332092285,83821206.0,7.0
1.0,0.0,6.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,51949.12255859375,7421.30322265625,303.36243057250977,43.33749008178711,804761301.0,7.0
1.0,0.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,10637.88330078125,2127.57666015625,211.4437484741211,42.28874969482422,839822202.0,5.0
1.0,0.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,43318.25537109375,7219.709228515625,255.62948226928714,42.60491371154785,877221202.0,6.0
1.0,0.0,6.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1972.3385620117188,394.46771240234375,213.60292434692386,42.72058486938477,837181202.0,5.0
1.0,0.0,6.0,0.0,1.0,2.0,0.0,1.0,0.0,5.0,21320.33203125,2132.033203125,403.1465911865234,40.31465911865234,808422101.0,10.0
1.0,0.0,6.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,9236.533203125,1847.306640625,222.65085220336914,44.53017044067383,830162202.0,5.0
1.0,0.0,6.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,8810.57421875,1101.32177734375,334.2590026855469,41.78237533569336,883161202.0,8.0
1.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,27938.01708984375,6984.5042724609375,162.77378845214844,40.69344711303711,81131201.0,4.0
