,country,year,scenar,ssp,ccint,switch_ag_rev,switch_temp,switch_ag_prices,switch_disasters,switch_health,avg_income_bott20,avg_income,avg_income_urban,avg_income_bott20_urban,avg_income_bott20_rural,avg_income_rural,GDP,incQ2,incQ3,incQ4,incQ5,quintilecum1,quintilecum2,quintilepc1,quintilepc2,gini,tot_pop,pop_190,pop_320,pop_550,pop_1000,pop_190_urban,pop_320_urban,pop_550_urban,pop_190_rural,pop_320_rural,pop_550_rural,pop_190_service,pop_190_agricul,pop_190_manufac,pop_320_service,pop_320_agricul,pop_320_manufac,pop_550_service,pop_550_agricul,pop_550_manufac,gap_190,gap_320,gap_550,gap_190_service,gap_190_agricul,gap_190_manufac,gap_320_service,gap_320_agricul,gap_320_manufac,gap_550_service,gap_550_agricul,gap_550_manufac,decent_jobs_urban,decent_jobs_rural,decent_jobs_service,decent_jobs_agricul,decent_jobs_manufac,working_poor_urban,working_poor_rural,working_poor_service,working_poor_agricul,working_poor_manufac,ppl_in_hh_working_poor_urban,ppl_in_hh_working_poor_rural,pop_sv_unskilled,pop_sv_skilled,pop_ag_unskilled,pop_ag_skilled,pop_mn_unskilled,pop_mn_skilled,pop_sv_unskilled_urban,pop_sv_skilled_urban,pop_ag_unskilled_urban,pop_ag_skilled_urban,pop_mn_unskilled_urban,pop_mn_skilled_urban,pop_sv_unskilled_rural,pop_sv_skilled_rural,pop_ag_unskilled_rural,pop_ag_skilled_rural,pop_mn_unskilled_rural,pop_mn_skilled_rural,unemployed,unemployed_rural,sv_income_pc,sv_unskilled_income_pc,sv_skilled_income_pc,ag_income_pc,ag_unskilled_income_pc,ag_skilled_income_pc,mn_income_pc,mn_unskilled_income_pc,mn_skilled_income_pc,nonag_income_pc,gap_190_urban,gap_320_urban,gap_550_urban,gap_190_rural,gap_320_rural,gap_550_rural,childrenag,childrenonag,peopleag,peoplenonag,avg_income_ag,avg_income_nonag,fa20_earthquake,fa20_wind,fa20_surge,fa20_tsunami,fa20_riverflood,shareag,sharemanu,shareemp,shareurban,grserv,grag,grmanu,skillpserv,skillpag,skillpmanu,p,b,voice,fprice_increase,farmer_rev_change,transmission,food_cursor,temp_impact,paramshstunt,malaria_cursor,diarrhea_cursor,disasters_cursor,malaria_share,diarrhea_share,flood_share_poor,flood_share_nonpoor,drought_share,wind_share,surge_share,prod_gr_ag,prod_gr_serv,prod_gr_manu
0,GHA,2030,2,ssp4,0,True,True,True,True,True,1.6570378643335695,10.26886422654173,12.857927046371291,2.927284933004579,0.9593470171284972,4.7130063914663305,391199431.35559297,3.8889915564760793,6.272851952760167,10.844100691731901,26.529068356030756,2.7780258311263974,4.987900154323829,0.018186105190246413,0.03265285580451186,0.5022116726114758,38095686.40945013,4337359.6903739935,38082665.910461664,38095686.409453884,38095686.409453884,25830086.408212386,25976263.912254747,25986038.021509673,12096849.186036699,12106401.998206913,12109648.387944207,7515016.767718444,2959170.242551203,3667560.661008687,7621137.905033123,2961760.2368462943,3677850.2895345143,7626757.610134291,2963027.1534538385,3678603.9711346454,0.8218900185453982,0.8930826817741634,0.9377644592331137,0.7490154315143207,0.9342081460028375,0.8783337759047177,0.8486438509962635,0.9608069866653335,0.9265357346416485,0.911882774461179,0.9771608586091011,0.9572077261465273,114433.79760077513,12207.26584366553,111740.84241584786,3856.9109026349943,11043.310125957787,10019141.585574245,4122606.0857040896,7515016.767718444,2959170.242551203,3667560.6610086868,187763171.1051941,200631522.1695404,2076736.6195754455,5550020.990558845,2609398.696751954,353628.456701884,2791614.756531238,886989.2146034077,1822029.9093047404,5074132.570393221,289817.4717956925,96439.41569211525,2164856.766889634,686299.2490996163,254706.71027070528,475888.42016562476,2319581.224956261,257189.0410097687,626757.9896416031,200689.96550379187,7861717.518355412,1458122.3970034434,5.735755537860905,4.033180861564291,6.140012508353111,1.6275547474729501,1.25318060572283,1.755997694049614,4.993649499456574,3.2721587885717716,5.411041420211101,6.156202585052889,0.7771329208344425,0.8661067262098351,0.9220731694159296,0.9179340658694066,0.9509702590598523,0.9714363249002076,5189064.434987403,9038604.679012747,10217772.463938225,27877913.94551511,3.768458329500952,12.651383539465167,0.0,0.0,0.0,0.0,3.9012570442473105,0.2076637523006164,0.2578149525369296,0.644750123052757,0.6289292350267116,0.034233077844133444,0.02497892395492416,0.0006577517914586831,2.2379970953235744,1.86105000136412,1.911217888589596,0.00403314963891832,0.0,0.5914779931302951,0.00740651524755931,-0.006618363337021149,0.7042610034348524,0.0,0.01,0.0,0.0,0.0,0.0,-0.0004540000000000077,0.0214952267566208,0.002021469556408764,0.002021469556408764,0.0003179095536470413,0.0,0.0,0.03384962191418661,0.024075968707789608,0.00018103371297484294
1,GHA,2030,2,ssp4,1,True,True,True,True,True,1.4715200228969318,9.488940843315657,11.875870760652221,2.6113929351614145,0.8481158371223227,4.366839061373103,361487714.72481215,3.5707126343127675,5.804236149944886,10.039050785745765,24.568625576493663,2.532229784371351,4.620441982208886,0.017629073571798083,0.032166951096346395,0.5049360944440802,38095686.40945119,5127211.22201888,38090861.0040275,38095686.409453884,38095686.409453884,25832467.200456817,25984451.62655265,25986038.02150968,12096876.248439927,12106409.377474844,12109648.38794421,7516596.673562,2959179.2778072124,3667583.0070333034,7625097.063085274,2961763.205144075,3677851.815470469,7626757.610134294,2963027.1534538376,3678603.9711346454,0.8351081387513433,0.9011920728507236,0.9424912676163016,0.7676617074712754,0.9388142442487792,0.8876947926133868,0.8602207422510052,0.9635537546792513,0.932369627730367,0.9186345505449495,0.978768633927969,0.960611320896623,112848.37442079117,12181.401899471011,110160.9365722939,3847.8756466253662,11020.964101342934,10020727.00875423,4122631.9496482853,7516596.673562,2959179.2778072124,3667583.0070333024,187782143.92330933,200631522.1695404,2076736.6195754458,5550020.990558845,2609398.696751954,353628.45670188405,2791614.7565312376,886989.2146034082,1822029.9093047404,5074132.570393222,289817.4717956926,96439.41569211528,2164856.766889634,686299.2490996162,254706.7102707054,475888.4201656248,2319581.2249562615,257189.04100976876,626757.9896416032,200689.96550379193,7861717.518355411,1458122.3970034432,5.2471442347300465,3.6723058239315236,5.614638115640194,1.496929730520322,1.1604229043321705,1.5993795438936425,4.609412164059661,2.985053102131089,4.995924829284436,5.763482762928987,0.7937332714272743,0.8763233018872617,0.9280250256930146,0.9238942736558128,0.954557852524998,0.9735343087189624,5189064.434987441,9038604.679012744,10217772.463938165,27877913.945514727,3.503175401888494,11.682834885120363,0.0,0.0,0.0,0.0,3.9012570442473105,0.2076637523006164,0.2578149525369296,0.644750123052757,0.6289292350267116,0.034233077844133444,0.02497892395492416,0.0006577517914586831,2.2379970953235744,1.86105000136412,1.911217888589596,0.00403314963891832,0.0,0.5914779931302951,0.12861391907864014,0.029911478743136488,0.7042610034348524,1.0,0.03,1.0,1.0,1.0,1.0,-0.0004540000000000077,0.0214952267566208,0.004042939112817528,0.004042939112817528,0.0006358191072940826,0.0,0.0,0.03352122356006171,0.024575090673125466,-0.0003505578427543954
2,GHA,2030,2,ssp5,0,True,True,True,True,True,2.773083614205168,16.510231968025487,21.138186344636026,4.573500452952109,1.8228906672292253,9.532860111242316,550860847.1353589,6.103839952292809,9.950613287710553,17.050278547836047,43.25450449589238,4.675576631507412,7.912943035587622,0.023402998130458288,0.039607219742771205,0.5010680261033409,33364815.72167982,1340311.96283936,33204807.201873694,33360944.949691854,33364815.721679904,19793325.984903682,19921665.115734622,20057690.862369094,13271163.168460011,13283142.086139075,13303254.087322766,7564765.139543381,2995043.5193415834,3680044.7566953567,7597610.608051826,2998174.01063178,3712331.163113812,7721950.547896249,2999613.855729368,3724727.5131273693,0.7170737021353869,0.8293582181357029,0.8999523748721439,0.566972798501563,0.8843558568923188,0.8084742757012942,0.7378537573102881,0.9310523569023877,0.8836815483027505,0.8458798350690422,0.9597936396739425,0.9316630431085049,179207.24441266028,30124.87927390427,158632.21960981857,5528.572907656941,45171.331169089084,8912530.780571062,5327322.635009254,7564765.139543377,2995043.519341584,3680044.7566953567,187304145.522995,200612839.70817566,846851.9894448305,6876545.369708367,1732940.9682832027,1267631.1239660382,1270415.4532926339,2454800.634571812,672597.2202309537,5525598.291919825,167819.67814530857,211639.7921897398,852126.9814720773,1661956.061025822,174254.76921387686,1350947.0777885441,1565121.290137894,1055991.3317762981,418288.4718205565,792844.5735459897,7961334.4743306255,2248965.9369430747,7.556920366929567,5.324437194178834,8.083496057315271,2.1759955716734662,1.6976306347417267,2.3367335546169827,6.446979197954629,4.279706417276479,6.967575107977823,7.916252106658965,0.638955728618384,0.7817328356017363,0.8719103187831657,0.8348488800155401,0.901161001119183,0.9422302015401449,3488731.567094513,5375389.650904222,9339131.89659877,24025683.825080838,6.6352509701893405,20.348780360097763,0.0,0.0,0.0,0.0,3.9012570442473105,0.2076637523006164,0.2578149525369296,0.644750123052757,0.6289292350267116,0.05355125616863966,0.04429710227943038,0.0199759301159649,2.2379970953235744,1.86105000136412,1.911217888589596,0.00403314963891832,0.0,0.5914779931302951,0.002272057870557065,-0.01103340941786102,0.7042610034348524,0.0,0.01,0.0,0.0,0.0,0.0,-0.0004540000000000077,0.0214952267566208,0.002021469556408764,0.002021469556408764,0.0003179095536470413,0.0,0.0,0.05316063776227131,0.04320532634353946,0.019490008766098743
3,GHA,2030,2,ssp5,1,True,True,True,True,True,2.5338701996068216,15.845265002267181,20.317783069105936,4.279828945946916,1.634813286803962,9.102237921829488,528674346.8618285,5.812810506329661,9.54915073862885,16.368210271901614,41.71069921284855,4.394612312139394,7.505854561352646,0.0226656494098631,0.0387121902742361,0.504922355983688,33364815.72167995,1704630.6109447216,33206866.446369827,33362865.38128954,33364815.72167991,19806504.407318942,19923109.200789656,20057694.82092703,13274709.750018012,13283757.24558017,13305170.560362512,7570135.331272925,2995056.4709201595,3683530.313743578,7599030.218794434,2998749.186036631,3712357.2612950876,7722909.774055607,3000572.092249241,3724728.502766854,0.7282346757706999,0.8360985792839886,0.903978325358919,0.5833496935859177,0.8904794427968694,0.8163422749741711,0.7477187632481296,0.9347150270700074,0.8885239039498029,0.8518375415289453,0.9619294445158021,0.9345623919430489,173153.926017622,27309.49731260169,153262.02788027353,5515.621329081847,41685.77412086831,8918584.098966105,5330138.016970559,7570135.331272924,2995056.47092016,3683530.313743578,187242023.8884735,200622599.41667175,846851.9894448307,6876545.36970837,1732940.9682832027,1267631.1239660382,1270415.4532926339,2454800.634571813,672597.2202309538,5525598.291919825,167819.67814530857,211639.79218973985,852126.9814720775,1661956.0610258225,174254.7692138769,1350947.077788544,1565121.2901378945,1055991.3317762983,418288.47182055656,792844.5735459898,7961334.474330627,2248965.9369430747,6.903093267627436,4.842261013615775,7.383526155318081,1.9608785794637376,1.5419017532508703,2.0858046187699677,5.927775239326072,3.893820402373434,6.409191861368871,7.378281264718924,0.6526115793196735,0.7900125971054452,0.8768789435765059,0.8422484325974126,0.9055804732002276,0.9448349216858829,3488731.567094534,5375389.650904363,9339131.8965992,24025683.82508113,6.281641654890773,19.562784158050942,0.0,0.0,0.0,0.0,3.9012570442473105,0.2076637523006164,0.2578149525369296,0.644750123052757,0.6289292350267116,0.05355125616863966,0.04429710227943038,0.0199759301159649,2.2379970953235744,1.86105000136412,1.911217888589596,0.00403314963891832,0.0,0.5914779931302951,0.053309381168431764,-0.029004767004074394,0.7042610034348524,1.0,0.03,1.0,1.0,1.0,1.0,-0.0004540000000000077,0.0214952267566208,0.004042939112817528,0.004042939112817528,0.0006358191072940826,0.0,0.0,0.0528261053382717,0.041608895781813704,0.0189481545801633
