,country,year,scenar,ssp,ccint,switch_ag_rev,switch_temp,switch_ag_prices,switch_disasters,switch_health,avg_income_bott20,avg_income,avg_income_urban,avg_income_bott20_urban,avg_income_bott20_rural,avg_income_rural,GDP,incQ2,incQ3,incQ4,incQ5,quintilecum1,quintilecum2,quintilepc1,quintilepc2,gini,tot_pop,pop_190,pop_320,pop_550,pop_1000,pop_190_urban,pop_320_urban,pop_550_urban,pop_190_rural,pop_320_rural,pop_550_rural,pop_190_service,pop_190_agricul,pop_190_manufac,pop_320_service,pop_320_agricul,pop_320_manufac,pop_550_service,pop_550_agricul,pop_550_manufac,gap_190,gap_320,gap_550,gap_190_service,gap_190_agricul,gap_190_manufac,gap_320_service,gap_320_agricul,gap_320_manufac,gap_550_service,gap_550_agricul,gap_550_manufac,decent_jobs_urban,decent_jobs_rural,decent_jobs_service,decent_jobs_agricul,decent_jobs_manufac,working_poor_urban,working_poor_rural,working_poor_service,working_poor_agricul,working_poor_manufac,ppl_in_hh_working_poor_urban,ppl_in_hh_working_poor_rural,pop_sv_unskilled,pop_sv_skilled,pop_ag_unskilled,pop_ag_skilled,pop_mn_unskilled,pop_mn_skilled,pop_sv_unskilled_urban,pop_sv_skilled_urban,pop_ag_unskilled_urban,pop_ag_skilled_urban,pop_mn_unskilled_urban,pop_mn_skilled_urban,pop_sv_unskilled_rural,pop_sv_skilled_rural,pop_ag_unskilled_rural,pop_ag_skilled_rural,pop_mn_unskilled_rural,pop_mn_skilled_rural,unemployed,unemployed_rural,sv_income_pc,sv_unskilled_income_pc,sv_skilled_income_pc,ag_income_pc,ag_unskilled_income_pc,ag_skilled_income_pc,mn_income_pc,mn_unskilled_income_pc,mn_skilled_income_pc,nonag_income_pc,gap_190_urban,gap_320_urban,gap_550_urban,gap_190_rural,gap_320_rural,gap_550_rural,childrenag,childrenonag,peopleag,peoplenonag,avg_income_ag,avg_income_nonag,fa20_earthquake,fa20_wind,fa20_surge,fa20_tsunami,fa20_riverflood,shareag,sharemanu,shareemp,shareurban,grserv,grag,grmanu,skillpserv,skillpag,skillpmanu,p,b,voice,fprice_increase,farmer_rev_change,transmission,food_cursor,temp_impact,paramshstunt,malaria_cursor,diarrhea_cursor,disasters_cursor,malaria_share,diarrhea_share,flood_share_poor,flood_share_nonpoor,drought_share,wind_share,surge_share,prod_gr_ag,prod_gr_serv,prod_gr_manu
0,VNM,2030,5,ssp4,0,True,True,True,True,True,2.8348804915593315,11.929920748231352,17.988953735851062,6.7942518510463845,2.6531133544072185,7.7541272909509535,1183079536.0085347,5.72205996029254,9.461347658610945,14.420446539980322,25.284716015304248,3.775677583148089,7.55120711291525,0.018830904904645007,0.037661071404308216,0.4007943086315625,99169102.71038263,744780.6720531267,99103629.75936949,99166919.16154058,99169102.71042077,39856197.63003953,40409224.71521841,40458657.92136169,58679451.782226145,58694405.04415111,58708261.24017891,36854377.09084095,5648808.314536286,9217605.017581021,36940107.482874885,5650035.9658907885,9314953.302217878,36947416.85694559,5650035.9658907885,9317322.700565102,0.7922179283781194,0.8758356176697398,0.9277021878864353,0.8339736150619735,0.8547488110874246,0.7661258767671829,0.9010122928734328,0.9137432962462566,0.859576744330035,0.942398090789849,0.9498142814523802,0.9182485130732213,187231.51740384926,8022.119298917561,93039.76610466093,1227.6513545031082,100986.21924360277,16059088.674944714,35661701.74801353,36854377.09084093,5648808.3145362865,9217605.017581018,1512665426.0,3341964692.0,17595207.663286302,19352209.193659306,2248721.6574584157,3401314.3084323755,3052236.0351868304,6266355.201637792,1369879.050500869,7946892.36362188,312244.7336739744,482261.40739374125,1529603.8980872878,4605438.73907081,16225328.612785425,11405316.830037426,1936476.9237844402,2919052.9010386346,1522632.137099541,1660916.4625669867,17982281.365153994,6159272.061913686,5.482943913487992,3.5093627237690304,5.701163438971831,3.668990376324103,3.053377700831749,3.883379571897023,7.095463246805862,5.257073795305214,7.252148952691488,6.558291876453627,0.6875716272780109,0.8127256153995162,0.8909876504487372,0.8643385688096018,0.9193300721656087,0.9530052891457901,2516340.2412552694,13443945.77083384,13846559.126946785,85322543.58344184,8.2806435603616,12.522143275013205,0.0,0.15,0.1,0.0,14.299509501028655,0.10883024862578453,0.17949347523011555,0.7427365923567779,0.42673355772714533,0.01717762546387718,0.022168668508350205,0.021956551684959424,2.284032895105772,1.2947829151876806,1.6010461509050666,0.17693881760075147,0.0,0.035609540106011583,0.003690104655328597,-0.003775481784872081,0.9821952299469943,0.0,0.01,0.0,0.0,0.0,0.0,-0.00248100000000008,0.0067527333597884286,0.017220832455519232,0.017220832455519232,3.7320908159017573e-05,2.6354880000000003e-05,3.5402337e-05,0.006646949083058518,0.01112094813026876,0.01126951723509162
1,VNM,2030,5,ssp4,1,True,True,True,True,True,2.713404545152181,11.492952646218352,17.338588629041627,6.4925281522513725,2.5225564059726757,7.464229161696485,1139745801.4188302,5.491520794771361,9.092975515744936,13.886870117379596,24.411378179347814,3.6348914965567327,7.2477587094592675,0.018717482961738415,0.03732155424270659,0.4026137442297031,99169102.71039236,1150399.2615925213,99127966.37383012,99166952.42823985,99169102.71042079,40127591.41222309,40433557.06334069,40458691.18806093,58679699.453812554,58694409.31048943,58708261.2401789,36866490.44790362,5648830.169110202,9228980.085232968,36940237.01271024,5650035.9658907885,9314994.588580191,36947416.85694562,5650035.9658907885,9317342.026907915,0.7997101269693454,0.8803724021616367,0.9303495697365376,0.840140934759787,0.8601536744349425,0.7748385492285109,0.9047343790008298,0.9169579088956712,0.8649525928038847,0.9445683973283565,0.9516846015393018,0.9213794827373613,163863.304935886,7880.052478351089,80926.40904199726,1205.7967805861945,89611.15159165366,16082456.887412675,35661843.814834096,36866490.447903596,5648830.169110206,9228980.085232971,1513336452.0,3342089596.0,17595207.66328629,19352209.1936593,2248721.657458414,3401314.308432376,3052236.0351868295,6266355.201637795,1369879.050500869,7946892.363621878,312244.7336739744,482261.4073937413,1529603.898087288,4605438.7390708085,16225328.612785427,11405316.830037422,1936476.92378444,2919052.901038634,1522632.1370995415,1660916.462566986,17982281.365153987,6159272.061913687,4.90211720101191,3.2092697875652427,5.082439858346234,3.236806041413788,2.7593325137808615,3.394057093243499,6.256081466342001,4.676313049612213,6.387876502640003,5.878309002000708,0.6985915714830958,0.8194766661483768,0.8949270275470587,0.8693994987339834,0.9223408180028605,0.9547622475048824,2516340.241255294,13443945.77083492,13846559.126947189,85322543.58344743,7.97204074601538,12.064343427123031,0.0,0.15,0.1,0.0,14.299509501028655,0.10883024862578453,0.17949347523011555,0.7427365923567779,0.42673355772714533,0.01717762546387718,0.022168668508350205,0.021956551684959424,2.284032895105772,1.2947829151876806,1.6010461509050666,0.17693881760075147,0.0,0.035609540106011583,0.05196715661507234,0.0100630440599081,0.9821952299469943,1.0,0.03,1.0,1.0,1.0,1.0,-0.00248100000000008,0.0067527333597884286,0.034441664911038464,0.034441664911038464,7.464181631803515e-05,0.0001317744,0.000177011685,0.006327191553282097,0.010976739565326188,0.010732032202074082
2,VNM,2030,5,ssp5,0,True,True,True,True,True,3.843311270181828,14.226832998462054,20.247555541519503,8.106484162636828,3.3697518909934585,10.163016085088142,1402008252.0791924,7.837380324607757,11.901839605454951,17.200692477018176,28.13636819917712,5.978642980554077,9.876632181266292,0.02381852332270424,0.0393478578206489,0.36458932142134215,98546756.83831018,327503.9916165994,98422955.04056866,98542923.13671055,98546756.83834568,38962757.24748214,39602621.056084484,39708041.97974897,58782546.30729996,58820333.98448419,58834881.15696156,36578783.13993177,5617048.227350167,9114608.413087795,36732856.862286784,5618361.86468683,9230295.953887556,36740289.65337246,5618361.86468683,9264081.142106827,0.7530168810047553,0.8520278665222694,0.9137967765823141,0.7892829877542441,0.8235332852795586,0.7220266721004374,0.8738932949194876,0.895168983123145,0.8321749483404053,0.9265964594706871,0.9390074083625674,0.9021675258234423,282836.14703113487,31726.825351955093,161506.51344069385,1313.637336662934,151742.82160573313,16296000.101029703,35014439.67934002,36578783.1399318,5617048.227350161,9114608.413087787,1511209538.0,3341652018.0,12665433.04799703,24074856.605375428,1966954.0362047083,3651407.8284821208,2026371.1950565288,7239980.039636999,1071750.4183525825,8471705.332011437,264599.4838437566,477137.919811792,1021657.3176617569,5271985.776379512,11593682.629644452,15603151.27336399,1702354.5523609512,3174269.908670329,1004713.8773947721,1967994.2632574849,17881472.702151235,6797970.840615577,5.90350518280629,3.792030283046701,6.136353981355627,3.96250800892969,3.3044023556816833,4.192651597771178,7.639905952281897,5.671996895816202,7.809049229649735,7.050378397088167,0.6505440188763107,0.7894852843044945,0.877337190110683,0.8221831558665346,0.8942423352351285,0.938405963120695,2542034.204544231,12698531.075436454,13844534.233595198,84702222.60471945,10.06377762017914,14.90728223495896,0.0,0.15,0.1,0.0,14.299509501028655,0.10883024862578453,0.17949347523011555,0.7427365923567779,0.42673355772714533,0.028169705782554337,0.03316074882702736,0.03294863200363658,2.284032895105772,1.2947829151876806,1.6010461509050666,0.17693881760075147,0.0,0.035609540106011583,-0.0013304516094443384,-0.008843376358770083,0.9821952299469943,0.0,0.01,0.0,0.0,0.0,0.0,-0.00248100000000008,0.0067527333597884286,0.017220832455519232,0.017220832455519232,3.7320908159017573e-05,2.6354880000000003e-05,3.5402337e-05,0.017525230161868244,0.02172484580207512,0.022146648693322835
3,VNM,2030,5,ssp5,1,True,True,True,True,True,3.684154193832802,13.750825185907335,19.583715468622692,7.7654780753134975,3.2269687261279727,9.813789719609995,1355099225.922209,7.54230635417313,11.4875094620506,16.636818791626613,27.262043507596395,5.701047598694171,9.53403740211619,0.023366785583111768,0.03907699486102254,0.36647455866941747,98546756.83831996,496055.0858125346,98445383.43958712,98542924.31575833,98546756.83834563,38980143.82288203,39625045.07056609,39708043.15879678,58783105.77338979,58820338.36902105,58834881.156961575,36581036.33007471,5617093.831855552,9121417.204631275,36732979.758139916,5618361.86468683,9230808.495599315,36740289.653372474,5618361.86468683,9264081.840269592,0.7610566243105366,0.8569530155306613,0.9166797238867905,0.7962995336040483,0.8302584678741506,0.7313224869465597,0.8781742150215437,0.8991698818492492,0.8379696377286521,0.9290923955061382,0.9413352039850178,0.9055750715793544,274171.4583693284,31283.927821969635,159253.32329776793,1268.0328312771123,144934.03006225298,16304664.78969151,35014882.576870024,36581036.330074705,5617093.831855551,9121417.204631278,1512486258.0,3341762842.0,12665433.047997035,24074856.60537543,1966954.0362047073,3651407.8284821203,2026371.1950565276,7239980.039636998,1071750.4183525823,8471705.332011439,264599.4838437567,477137.9198117918,1021657.3176617564,5271985.776379513,11593682.62964445,15603151.27336399,1702354.5523609514,3174269.908670329,1004713.8773947718,1967994.2632574844,17881472.702151228,6797970.84061558,5.27452064393613,3.459453203700553,5.467911101648704,3.4812639660635565,2.9674502284659736,3.651761235437441,6.73723544283768,5.041176092619152,6.880056979161396,6.314919788498447,0.661474610803728,0.7963304086503651,0.881355627919249,0.8282716583637781,0.897871555358864,0.9405224865478576,2542034.2045442536,12698531.075437764,13844534.233595341,84702222.60472718,9.679691342472891,14.41624989533895,0.0,0.15,0.1,0.0,14.299509501028655,0.10883024862578453,0.17949347523011555,0.7427365923567779,0.42673355772714533,0.028169705782554337,0.03316074882702736,0.03294863200363658,2.284032895105772,1.2947829151876806,1.6010461509050666,0.17693881760075147,0.0,0.035609540106011583,0.03891116517424354,-0.005569872883737004,0.9821952299469943,1.0,0.03,1.0,1.0,1.0,1.0,-0.00248100000000008,0.0067527333597884286,0.034441664911038464,0.034441664911038464,7.464181631803515e-05,0.0001317744,0.000177011685,0.01720201718796699,0.021024807458492445,0.021603382515653635
