,country,year,scenar,ssp,avg_income_bott20,avg_income,avg_income_urban,avg_income_bott20_urban,avg_income_bott20_rural,avg_income_rural,GDP,incQ2,incQ3,incQ4,incQ5,quintilecum1,quintilecum2,quintilepc1,quintilepc2,gini,tot_pop,pop_190,pop_320,pop_550,pop_1000,pop_190_urban,pop_320_urban,pop_550_urban,pop_190_rural,pop_320_rural,pop_550_rural,pop_190_service,pop_190_agricul,pop_190_manufac,pop_320_service,pop_320_agricul,pop_320_manufac,pop_550_service,pop_550_agricul,pop_550_manufac,gap_190,gap_320,gap_550,gap_190_service,gap_190_agricul,gap_190_manufac,gap_320_service,gap_320_agricul,gap_320_manufac,gap_550_service,gap_550_agricul,gap_550_manufac,decent_jobs_urban,decent_jobs_rural,decent_jobs_service,decent_jobs_agricul,decent_jobs_manufac,working_poor_urban,working_poor_rural,working_poor_service,working_poor_agricul,working_poor_manufac,ppl_in_hh_working_poor_urban,ppl_in_hh_working_poor_rural,pop_sv_unskilled,pop_sv_skilled,pop_ag_unskilled,pop_ag_skilled,pop_mn_unskilled,pop_mn_skilled,pop_sv_unskilled_urban,pop_sv_skilled_urban,pop_ag_unskilled_urban,pop_ag_skilled_urban,pop_mn_unskilled_urban,pop_mn_skilled_urban,pop_sv_unskilled_rural,pop_sv_skilled_rural,pop_ag_unskilled_rural,pop_ag_skilled_rural,pop_mn_unskilled_rural,pop_mn_skilled_rural,unemployed,unemployed_rural,sv_income_pc,sv_unskilled_income_pc,sv_skilled_income_pc,ag_income_pc,ag_unskilled_income_pc,ag_skilled_income_pc,mn_income_pc,mn_unskilled_income_pc,mn_skilled_income_pc,nonag_income_pc,gap_190_urban,gap_320_urban,gap_550_urban,gap_190_rural,gap_320_rural,gap_550_rural,childrenag,childrenonag,peopleag,peoplenonag,avg_income_ag,avg_income_nonag,fa20_earthquake,fa20_wind,fa20_surge,fa20_tsunami,fa20_riverflood,shareag,sharemanu,shareemp,shareurban,grserv,grag,grmanu,skillpserv,skillpag,skillpmanu,p,b,voice,prod_gr_ag,prod_gr_serv,prod_gr_manu
0,IRQ,2030,4,ssp4,2.385004698675387,6.554739939484118,6.952525446769612,2.6393194197032077,1.7537456190038974,3.9738872635934377,361280465.23575795,3.747594166867286,4.885786825540279,6.898348572987278,13.713745471187556,3.3122744006101255,4.331997637108744,0.04317825475812708,0.05647119621255756,0.36203200681420356,55117436.93437697,1165492.4393132967,55117436.934377,55117436.934377,55117436.934377,47755788.40893663,47756718.28951006,47756718.28951006,7360673.616077045,7360718.644866947,7360718.644866947,4938137.970525742,2586893.587475349,6378489.269864874,4938363.542394528,2586893.587475349,6378674.233173665,4938363.542394528,2586893.587475349,6378674.233173665,0.8850094552306031,0.931721458963708,0.9602743033970662,0.8843865925012383,0.9267901896881988,0.9051044807842701,0.9313484784707459,0.956531675127369,0.9436535729800869,0.9600572965647988,0.974709338255925,0.967216624279325,380.5162552730473,30.018922304635904,225.57186878706847,0.0,184.96330879061475,11138102.671706123,2765418.1561598415,4938137.970525742,2586893.587475349,6378489.269864875,20844989.45485878,9582945.181555748,1290764.7644651658,3647598.777929364,2017434.4581135146,569459.1293618341,5637154.586304367,741519.6468692984,1069280.7143559135,3535190.523703598,533727.0571126372,156892.3305429853,5152290.99709353,691101.5651527334,221484.05010925216,112408.25422576582,1483707.4010008776,412566.7988188489,484863.58921083657,50418.0817165651,17838943.29541169,1554050.854882021,5.428530361443476,4.286490133252682,5.544750329759308,3.9085740404409353,3.6822666603512544,3.958518753649226,5.08660619238733,4.15496397916271,5.178606534069163,5.371650560900554,0.8780313857213987,0.9275778599294873,0.9578634821407928,0.9302835263959714,0.9586053410042323,0.9759158347661011,3587059.7799248667,17733963.970046636,8628799.568301693,46488637.36607531,4.172959187772678,6.996824497917623,1.4499999999999997,0.0,0.0,0.0,6.6096255864123545,0.18605483034595843,0.4587676715350222,0.4380173982952513,0.7508876804238865,0.015800334502772316,-0.006371190561871274,0.0038911363900442364,1.2423678112038643,1.3314286020201036,2.090402450401568,0.18091360796782469,0.0,0.3466187526249289,0.00518675483334019,-0.01675311127267398,-0.006598010141619426
1,IRQ,2030,4,ssp5,3.4941708913774088,9.01039567626868,10.061644395266807,4.091040817030707,2.6789949276254363,6.0071316898434635,417315943.7252052,5.325377502057872,7.030028528368172,10.01031218259917,17.93488406425984,4.778117911053261,6.1026551253389645,0.03759496483317062,0.04801662685957298,0.3346009526550153,46314940.95473747,124562.71475609214,46314550.07399732,46314940.95473742,46314940.95473742,34304956.38726303,34306073.12829295,34306464.009033054,12006817.852478422,12008476.945704367,12008476.945704367,4794182.1970693935,2511235.4388106465,6192510.743882893,4794554.444079369,2511603.3895967733,6193026.2164449645,4794635.031443115,2511603.3895967733,6193026.2164449645,0.841954691086071,0.9061444453197894,0.94539154135594,0.8484189409601669,0.8938311211190895,0.847183993100699,0.9099784979987838,0.936949416903695,0.9092470630742892,0.9476209151952376,0.9633160243803311,0.9471982912432245,825.0813836973889,511.1763382232202,452.8343737216451,367.9507861267982,515.4725620721658,9793949.005804874,3703979.373958059,4794182.197069394,2511235.4388106465,6192510.743882893,20844989.45485878,9582338.398688316,427386.9189149485,4367248.112528167,977109.2984684701,1534494.0911283032,1639318.4857074653,4553707.730737499,308288.05109335866,3829093.623658142,132192.08922977175,370819.0246229796,1240952.2250517048,3913429.073532616,119098.86782158981,538154.4888700251,844917.2092386985,1163675.0665053236,398366.2606557607,640278.6572048841,17319750.078191165,3644178.396218066,7.5806922833822235,5.983866820662668,7.744471313681931,5.603009496108033,5.280948500916659,5.706323030999057,7.050864685675184,5.670526468901729,7.184647108258505,7.287182667716654,0.823511059868485,0.8951948946919965,0.9390203369983874,0.8946454505739648,0.937425711564134,0.9635931412736782,3352747.5574301104,9903496.037582502,9037434.474515123,37277506.48022236,6.052855977245241,9.727411747337765,1.4499999999999997,0.0,0.0,0.0,6.6096255864123545,0.18605483034595843,0.4587676715350222,0.4380173982952513,0.7508876804238865,0.030044435738070162,0.007872910673426572,0.018135237625342082,1.2423678112038643,1.3314286020201036,2.090402450401568,0.18091360796782469,0.0,0.3466187526249289,0.01928202671886803,-0.0026578393871461437,0.007497261743908412
