,country,year,scenar,ssp,avg_income_bott20,avg_income,avg_income_urban,avg_income_bott20_urban,avg_income_bott20_rural,avg_income_rural,GDP,incQ2,incQ3,incQ4,incQ5,quintilecum1,quintilecum2,quintilepc1,quintilepc2,gini,tot_pop,pop_190,pop_320,pop_550,pop_1000,pop_190_urban,pop_320_urban,pop_550_urban,pop_190_rural,pop_320_rural,pop_550_rural,pop_190_service,pop_190_agricul,pop_190_manufac,pop_320_service,pop_320_agricul,pop_320_manufac,pop_550_service,pop_550_agricul,pop_550_manufac,gap_190,gap_320,gap_550,gap_190_service,gap_190_agricul,gap_190_manufac,gap_320_service,gap_320_agricul,gap_320_manufac,gap_550_service,gap_550_agricul,gap_550_manufac,decent_jobs_urban,decent_jobs_rural,decent_jobs_service,decent_jobs_agricul,decent_jobs_manufac,working_poor_urban,working_poor_rural,working_poor_service,working_poor_agricul,working_poor_manufac,ppl_in_hh_working_poor_urban,ppl_in_hh_working_poor_rural,pop_sv_unskilled,pop_sv_skilled,pop_ag_unskilled,pop_ag_skilled,pop_mn_unskilled,pop_mn_skilled,pop_sv_unskilled_urban,pop_sv_skilled_urban,pop_ag_unskilled_urban,pop_ag_skilled_urban,pop_mn_unskilled_urban,pop_mn_skilled_urban,pop_sv_unskilled_rural,pop_sv_skilled_rural,pop_ag_unskilled_rural,pop_ag_skilled_rural,pop_mn_unskilled_rural,pop_mn_skilled_rural,unemployed,unemployed_rural,sv_income_pc,sv_unskilled_income_pc,sv_skilled_income_pc,ag_income_pc,ag_unskilled_income_pc,ag_skilled_income_pc,mn_income_pc,mn_unskilled_income_pc,mn_skilled_income_pc,nonag_income_pc,gap_190_urban,gap_320_urban,gap_550_urban,gap_190_rural,gap_320_rural,gap_550_rural,childrenag,childrenonag,peopleag,peoplenonag,avg_income_ag,avg_income_nonag,fa20_earthquake,fa20_wind,fa20_surge,fa20_tsunami,fa20_riverflood,shareag,sharemanu,shareemp,shareurban,grserv,grag,grmanu,skillpserv,skillpag,skillpmanu,p,b,voice,prod_gr_ag,prod_gr_serv,prod_gr_manu
0,AGO,2030,1,ssp4,0.44057908251039885,2.5378346237404914,3.0535472121056655,0.6508390341862563,0.2838755500262463,1.3925347896728009,85338074.94644065,0.9429071450814975,1.5732934210899197,2.733727054539257,6.271978601195969,0.7543824997119031,1.2480607652811933,0.002220632359054079,0.0036738446643548054,0.5000314105631899,33626334.099209905,19874455.616524413,33626334.09797102,33626334.09797102,33626334.09797102,23186000.498734392,23186000.50303272,23186000.50303272,10440333.594938306,10440333.594938306,10440333.594938306,2673183.0902872654,4455061.3690247685,4150024.47594837,2673183.0902872654,4455061.3690247685,4150024.477513932,2673183.0902872654,4455061.3690247685,4150024.477513932,0.9554765857801716,0.9735642227629125,0.9846191841375569,0.9427094044076455,0.9768775068401371,0.9629706229093723,0.9659837088670389,0.9862710196863319,0.9780138072591319,0.9802087033408237,0.9920122296356816,0.9872080332817772,0.0021900081372905333,0.0,0.0,0.0,0.0021900081372905333,6551082.429881921,4727186.505378484,2673183.0902872654,4455061.3690247685,4150024.47594837,16663799.30329895,10580767.470748901,471392.8065405352,2201790.2837467305,4429544.272985656,25517.096039111762,2566968.0282581663,1583056.4498802118,419173.67430254177,2137258.227464243,370552.3146622287,16553.937500828317,2088833.3137636695,1518710.964378418,52219.13223799349,64532.05628248741,4058991.958323428,8963.158538283442,478134.7144944971,64345.4855017941,6961555.9473194275,719316.9687696958,2.8897980712312457,1.5226677367094776,2.956787035629487,1.3845316623795796,1.1938313598079218,1.3906736729166251,2.8728904665260364,1.7101997222553462,2.965035491028407,3.233253288563125,0.9464289966149593,0.9681922166762259,0.9814936533165474,0.9755695650934562,0.9854944292742406,0.9915603952141032,4733061.060776651,9732721.172225175,10450064.944849217,23176269.154360786,1.3179821101120397,3.0878600789012203,0.05,0.0,0.0,0.0,3.2493869215731435,0.39501286875060965,0.3679664405388526,0.6183320841791369,0.7040799002699817,-0.02154964503123344,-0.010380491058469974,-0.025399206049716613,2.3362010198150176,1.9800564055509309,1.7096259561312064,0.11428606089374294,0.0,0.5531720015802297,-0.02777951459426986,-0.016681475494148,-0.031604565158136366
1,AGO,2030,1,ssp5,0.6708930689410126,3.9196940843163706,4.936720293691463,1.153210569362439,0.4547792931853801,2.3100486391596853,117645493.6106658,1.5166681538435243,2.5659482831982072,4.288091217866108,9.11764793123581,1.0960917625735416,2.023619312301299,0.0026369679105312667,0.004868405522126023,0.4898937021573506,30013947.79286304,11279534.041617122,30003062.735682145,30007036.704783536,30007036.704783536,18372467.852008037,18381902.7404871,18385876.709588483,11619755.728560865,11621159.995195048,11621159.995195048,2765460.737114285,4610921.247203993,4285771.296067499,2766704.1337977843,4610921.247203993,4289563.874097559,2766704.1337977843,4610921.247203993,4291550.858648252,0.9329699438644067,0.9599424117799329,0.976594087098098,0.9160384414806861,0.9645017002530976,0.9263525379954252,0.9501013659248392,0.9789228845252776,0.955727270423082,0.970968067447179,0.9877369509965277,0.9740313321511814,9280.505130348742,1404.2666341831848,1243.396683498733,0.0,9441.375081033195,6754046.144886391,4908107.135499386,2765460.737114285,4610921.247203993,4285771.296067499,16661934.62324524,10579740.819869995,126558.47951538923,2640145.654282395,3764621.8726481516,846299.3745558414,670650.4756870229,3624562.195461509,109824.49801812704,2479006.587644563,231896.69391893875,197488.31177631737,501970.87775272096,3243139.680906073,16733.981497262208,161139.06663783194,3532725.178729213,648811.0627795241,168679.59793430188,381422.51455543604,7205105.287959676,1373048.1060272234,3.8921052033274326,2.0834254673250485,3.9800772887451656,1.9991294380583138,1.7341243909984418,2.0133509576483677,3.8578682066419603,2.3485016714293683,3.97960350147351,4.2481835389195854,0.9162217004176227,0.9498365162824831,0.9706513124508585,0.9594773568789203,0.9759369933420872,0.9859997052172197,4309804.932913998,5746294.2410709355,10657738.04911912,19356209.74374392,2.0234030855734506,4.963812380050203,0.05,0.0,0.0,0.0,3.2493869215731435,0.39501286875060965,0.3679664405388526,0.6183320841791369,0.7040799002699817,-0.008940999978233138,0.0022281539945303262,-0.012790560996716311,2.3362010198150176,1.9800564055509309,1.7096259561312064,0.11428606089374294,0.0,0.5531720015802297,-0.015251149765654892,-0.004153110665533033,-0.019076200329521398
