country,year,scenar,ssp,ccint,GDP,avincome,incbott10,incbott20,inc2040,incbott40,quintilecum1,quintilecum2,quintilepc1,quintilepc2,below125,below2,below4,below6,below8,below10,gini,tot_pop,gap125,gap2,gap4,gap6,gap8,gap10,childrenag,childrenonag,peopleag,peoplenonag,incsharebott20ag,incsharebott20nonag,poorag,poornonag,avincomeag,avincomenonag,shareag,sharemanu,shareemp,grserv,grag,grmanu,skillpserv,skillpag,skillpmanu,p,b,fprice_increase,farmer_rev_change,transmission,food_cursor,temp_impact,paramshstunt,malaria_cursor,diarrhea_cursor,disasters_cursor,malaria_share,diarrhea_share,prod_gr_ag,prod_gr_serv,prod_gr_manu
CHN,2030,0,ssp4,1,1152267813822.4194,853.5339155074514,198.62852048092572,264.1320617669749,439.31866459902693,351.7253631830009,371.2312229232043,540.4821062417532,0.04359364872167925,0.0634687645460534,4304763.284347699,7322162.629044964,14164597.699762784,27078965.4964032,78658279.29019335,152400292.67921633,0.3818622787655661,1349996517.8738134,0.0012600056376585107,0.0023468062422666272,0.005093817341996537,0.00816041363957853,0.0148363688650736,0.028730578427260494,57233866.29710241,102902438.57289141,499969716.75422424,850026801.1196975,0.08901188820239753,0.07143751080979295,3732817.1582340836,571946.1261136163,490.70387320791247,1066.9436965160867,0.38402192092192616,0.2491303467170593,0.8214505789609781,0.07758692785818966,0.07032771049818967,0.031587660558189665,2.6861511680000003,3.94546334,2.590009592,0.122814846891,0.13611725283,0.05196715661507234,0.0100630440599081,0.5,1.0,0.03,1.0,1.0,1.0,1.0,-0.0037380000000000278,0.0098401075875,0.09882826454847282,0.09913892266684021,0.05685625843162523
CHN,2030,0,ssp5,1,1217571581656.476,895.8077929672862,239.3212757536889,306.37540224373475,500.39587190125377,403.3856370724942,409.03656767804546,642.2174669711386,0.04791215215848874,0.07522559943975385,1957639.7446292038,3622022.664973641,7939084.8543236,12619401.409445934,37020191.54470632,98761218.98345384,0.35866431014490585,1359188423.2475595,0.00047628646329805126,0.0010738785755424786,0.0026493985118503675,0.004156977398972053,0.006885940099109807,0.015489348479980685,70677401.94842221,83758608.93156451,539095187.858346,820093235.389526,0.08908042874417495,0.07948406837765816,1765776.2159924614,191863.5286367422,584.9580786822956,1100.1474678806953,0.38402192092192616,0.2491303467170593,0.8214505789609781,0.07758692785818966,0.07032771049818967,0.031587660558189665,2.6861511680000003,3.94546334,2.590009592,0.122814846891,0.13611725283,0.03891116517424354,-0.005569872883737004,1.0,1.0,0.03,1.0,1.0,1.0,1.0,-0.0037380000000000278,0.004920053793750001,0.09916312156400764,0.103519647140625,0.05739245455120923
CHN,2030,1,ssp4,1,528988087855.8858,391.8440387453342,103.2355508410682,134.73654848242973,227.96998917005072,181.3532688262402,190.97602886858795,259.48108794709213,0.042253140986897475,0.05740977575780657,2544519.057123793,5672705.237113626,73160700.81573552,237619601.11809966,418116900.6349013,631271876.6243534,0.35129209387051286,1349996517.873913,0.0007233978113840572,0.0015027122995461106,0.011393115217889795,0.0449429773223584,0.09628265480688704,0.1589188113365308,32714734.72674775,127421570.14325161,327563726.9885662,1022432790.8854122,0.08855369271105508,0.08172534116310366,1929478.0252542023,615041.0318695899,232.42017078808047,442.91974447831285,0.2203261376579173,0.2611952739949126,0.8458266559477369,0.022053682098189666,0.06101641795818966,0.06549927757818966,1.3558370320000002,2.15663988,2.1944255679999998,0.086076660493,0.08929182130600001,0.05196715661507234,0.0100630440599081,0.5,1.0,0.03,1.0,1.0,1.0,1.0,-0.0037380000000000278,0.0098401075875,0.020088718976788433,0.0660121910419651,0.07436611720786601
CHN,2030,1,ssp5,1,574916170517.836,422.984893546975,119.02893865431459,154.4969307833041,250.2776699041803,202.3873003437422,205.0765486434707,294.3707838002442,0.045258790246730005,0.06496532951674941,1078503.6867993784,2576882.859304172,45159341.79699962,166375683.44921324,343654732.45067525,546730815.29886,0.3361010144005995,1359188423.2478163,0.00028306851337851866,0.0006454450442199781,0.005807619659372754,0.028555201073438615,0.06925556905818338,0.12427806348069682,32248809.00558443,122187201.87440884,307571977.17908216,1051616446.0688214,0.09003261958400251,0.08675389268397252,866923.5198066476,211580.16699273072,252.42418849599142,472.86970989584154,0.2203261376579173,0.2611952739949126,0.8458266559477369,0.022053682098189666,0.06101641795818966,0.06549927757818966,1.3558370320000002,2.15663988,2.1944255679999998,0.086076660493,0.08929182130600001,0.03891116517424354,-0.005569872883737004,1.0,1.0,0.03,1.0,1.0,1.0,1.0,-0.0037380000000000278,0.004920053793750001,0.02047282894001401,0.06791722987774462,0.0754914762020289
CHN,2030,2,ssp4,1,1552578755786.4558,1150.061304033203,154.02507875009098,219.20570475152257,538.2847897406375,378.7452472460801,360.4756065608405,781.6325913784129,0.03778699615589249,0.08193494147225024,4858670.913341235,7719696.289167055,19451483.48885067,72283119.37259568,149403596.29908577,213759064.44050017,0.3950909591024241,1349996517.8739455,0.0014152136736148711,0.002639792127035666,0.005862128845756899,0.01383892331761518,0.03125511588468364,0.05193475273899725,34417929.90571187,125718374.9642866,255883649.06335676,1094112868.8106225,0.07889012146308005,0.046918307371038526,2909849.4685775684,1948821.444763667,409.1194656762918,1323.3477233297597,0.1554927715428251,0.1444803278404277,0.7006096207057495,0.07310000269818966,0.05184035875818967,0.022662331158189667,3.4020502919999998,4.006920043999999,2.233345608,0.169271758673,0.10948419131000002,0.05196715661507234,0.0100630440599081,0.5,1.0,0.03,1.0,1.0,1.0,1.0,-0.0037380000000000278,0.0098401075875,0.1030241155553302,0.08358626256543822,0.04686926263547364
CHN,2030,2,ssp5,1,1669154811515.683,1228.052551777161,181.95248317383312,260.2395666335948,650.7367789926877,455.4881728131413,421.3307092360695,897.8126903295109,0.044043203407299364,0.0938515661807168,2236691.33898959,3867227.033880608,10551956.353750609,42216245.16266947,104008324.65011357,163647354.97032315,0.3685097378770057,1359188423.247898,0.0006247893740941341,0.0012389776945352542,0.002927715702035911,0.007562168755224291,0.019138293220048716,0.03461803000708438,29487700.013801076,124948310.86619721,223305877.40790263,1135882545.8400626,0.08237545564596258,0.054981970603788566,1361487.9672256415,875203.3717639481,445.04858383827957,1381.9851821488594,0.1554927715428251,0.1444803278404277,0.7006096207057495,0.07310000269818966,0.05184035875818967,0.022662331158189667,3.4020502919999998,4.006920043999999,2.233345608,0.169271758673,0.10948419131000002,0.03891116517424354,-0.005569872883737004,1.0,1.0,0.03,1.0,1.0,1.0,1.0,-0.0037380000000000278,0.004920053793750001,0.10425841567745353,0.08669157708600683,0.047762015687931925
CHN,2030,3,ssp4,1,1368308931150.1216,1013.5647855632698,119.95703075602985,177.3157962551107,387.3651632486213,282.34047975186604,282.75528977798206,533.859914484241,0.0270580345448302,0.05108728476682782,4649063.854718655,9982847.913772427,48208127.412938215,124151161.54111849,208921240.67629805,291867273.0862346,0.44159340470794806,1349996517.8737679,0.0013197128677549439,0.002710727332940999,0.010425769263759705,0.02765023115694556,0.04981900910452254,0.07725750133316545,52270768.82140226,107865536.0485923,468412157.17836666,881584360.6955599,0.06317072708198494,0.053204953772421806,3819433.266368958,829630.588349697,390.90716490263134,1344.401415930766,0.36124939394454214,0.23921504625966727,0.8256020745424728,0.07364286025818967,0.06941226391818967,0.022090435338189666,3.51101664,3.05565972,3.382835472,0.199497196053,0.016807325006,0.05196715661507234,0.0100630440599081,0.5,1.0,0.03,1.0,1.0,1.0,1.0,-0.0037380000000000278,0.0098401075875,0.10446632648117138,0.07781286859786851,0.04806753543289122
CHN,2030,3,ssp5,1,1416449264041.0703,1042.1286996075464,148.18861927536994,205.43153742845803,422.4333588620757,313.9324481452669,310.8741344782191,599.2747756604855,0.029690390284627485,0.05723442385117122,2056990.0820860837,4879114.049871219,22371710.050993923,89959620.70471963,160954879.3778788,245379155.71852273,0.4254836610488063,1359188423.2477593,0.0004987382016347375,0.0011610718141658442,0.004283446423062921,0.015538884325777064,0.033241965163974596,0.05742311128205083,63350250.444399916,91085760.43558955,497365382.64609957,861823040.6017805,0.06744574744420197,0.060047050648239245,1751966.1153318994,305023.9667541845,451.368554641651,1383.0613873062603,0.36124939394454214,0.23921504625966727,0.8256020745424728,0.07364286025818967,0.06941226391818967,0.022090435338189666,3.51101664,3.05565972,3.382835472,0.199497196053,0.016807325006,0.03891116517424354,-0.005569872883737004,1.0,1.0,0.03,1.0,1.0,1.0,1.0,-0.0037380000000000278,0.004920053793750001,0.10468371019460876,0.08294675715332134,0.04831162802057243
CHN,2030,4,ssp4,1,1138701101489.7168,843.4844730436536,150.9033721543764,196.50165542598415,391.5768168088981,294.03923611744113,286.0387134552726,524.3377645245098,0.031130578893543506,0.05706548581560055,4346617.532041409,7054419.019864314,17969467.268943407,74742627.46175945,194220320.10670468,294164761.38321126,0.42375974065819844,1349996517.8739262,0.0012887165160050276,0.002366852561819577,0.0052148687125444255,0.01346768933232629,0.03473348204680433,0.06427202274646995,47129456.546129115,113006848.32386905,355408763.8140934,994587754.0598662,0.09820128549579357,0.0662388599790871,3182837.687261729,1163779.8447796803,317.84765174702227,1031.317001756814,0.2639687299393577,0.32513492045919773,0.7286212029870555,0.06144007297818967,0.039903648618189666,0.05698059253818966,4.055502843999999,1.488118336,2.169268712,0.086841642363,0.16086546475600003,0.05196715661507234,0.0100630440599081,0.5,1.0,0.03,1.0,1.0,1.0,1.0,-0.0037380000000000278,0.0098401075875,0.1023912157878506,0.07190427790851506,0.07207637300339975
CHN,2030,4,ssp5,1,1193866640988.9797,878.367281952007,166.39561195993141,213.4626645319836,434.51424547406714,323.9884550030254,307.6589557904704,553.6307075390581,0.033402114971422245,0.06010693398284706,1784268.895717768,3165564.8711484396,9811420.46973072,55324078.561951935,161579135.02575594,262601356.12401453,0.41071674454005325,1359188423.2477295,0.0005170932273747001,0.0010075350697680437,0.0025215230419527754,0.00847498847880939,0.025099964545741375,0.051937470081190686,39347106.74749199,115088904.13250265,323621200.73596144,1035567222.5119413,0.10138859860787365,0.07066981775969122,1186478.7468064262,597790.1489113424,334.55289368061915,1048.3126621109056,0.2639687299393577,0.32513492045919773,0.7286212029870555,0.06144007297818967,0.039903648618189666,0.05698059253818966,4.055502843999999,1.488118336,2.169268712,0.086841642363,0.16086546475600003,0.03891116517424354,-0.005569872883737004,1.0,1.0,0.03,1.0,1.0,1.0,1.0,-0.0037380000000000278,0.004920053793750001,0.10307635693230832,0.0688601461913263,0.07257823332846969
CHN,2030,5,ssp4,1,501502561413.9171,371.48433701421146,67.04503460826801,90.72712892367957,172.8059361789733,131.76653255132643,134.69665576225532,216.1521318070258,0.029810725942109487,0.04783824755438073,3955630.7712083342,26164438.324362654,213140772.75831774,405786151.8521192,590835341.0366639,748344554.1796712,0.42707559157217534,1349996517.873947,0.001139187573641135,0.0038713249227774367,0.044386461400638094,0.109724926310616,0.17817147299397504,0.24360733330800186,42357799.80401443,117778505.06598435,293426683.64445174,1056569834.2295288,0.08063757394723302,0.05697320461902389,2366731.1661019367,1588899.605106397,174.15600587369744,426.2856344957712,0.2173299303839146,0.26433990274553104,0.6413872072560608,0.05283064939818966,0.026540737758189666,0.04995904363818966,1.047503004,2.8720156119999998,3.4196213280000003,0.034758206372,0.08789412729400001,0.05196715661507234,0.0100630440599081,0.5,1.0,0.03,1.0,1.0,1.0,1.0,-0.0037380000000000278,0.0098401075875,0.038482982703845314,0.04534223504581525,0.08003615768932115
CHN,2030,5,ssp5,1,547137352542.4253,402.5470958875238,76.33966861780672,103.69288156212858,193.3536594680674,148.52327051509798,152.50912675191532,246.7719916263604,0.033668374844646694,0.05447812922535125,1661904.7926265367,18372645.71436439,153918275.10791424,346990578.9659528,536325583.7787319,698390727.2974778,0.41438091277678024,1359188423.247874,0.0004890052398924784,0.0020738612273230664,0.03066109494883546,0.08483432807328138,0.1466260203818869,0.20887883710023186,34497776.145319544,119938234.73467463,257452302.771589,1101736120.4763644,0.08418436835129467,0.059042021741373095,897706.0704916234,764198.7221349133,189.6175140184698,452.3042111908479,0.2173299303839146,0.26433990274553104,0.6413872072560608,0.05283064939818966,0.026540737758189666,0.04995904363818966,1.047503004,2.8720156119999998,3.4196213280000003,0.034758206372,0.08789412729400001,0.03891116517424354,-0.005569872883737004,1.0,1.0,0.03,1.0,1.0,1.0,1.0,-0.0037380000000000278,0.004920053793750001,0.03828304300429708,0.04851470358877319,0.08225566217515001
CHN,2030,6,ssp4,1,1331521677394.0283,986.3148976790948,59.43324801180786,95.58716390009536,240.67932634344203,168.13324512176868,163.1346355517639,334.4933784618136,0.009900322742467172,0.02029975051459491,25368166.800484404,51067709.14170858,168304313.9220959,306931371.8583783,384028032.07575285,500738902.5088517,0.5715847767789632,1349996517.8737981,0.005281699915437746,0.01394506914274149,0.04783431114411265,0.09065683547158425,0.13374339220602036,0.1719010643073926,58582619.304708034,101553685.56528622,431999376.38462913,917997141.4893005,0.04677853871178845,0.024152487726847936,5996630.288835121,19371536.511649285,332.936588865085,1293.7875565731983,0.38593130496686495,0.3211089457637736,0.6589332321308418,0.07746402925818965,0.05054891263818967,0.07344871615818967,4.224558088,2.310625472,2.983191776,0.042825462795000005,0.001654168919,0.05196715661507234,0.0100630440599081,0.5,1.0,0.03,1.0,1.0,1.0,1.0,-0.0037380000000000278,0.0098401075875,0.12597975138921003,0.05778998446555428,0.10168804791983477
CHN,2030,6,ssp5,1,1366214525152.1985,1005.1693361891712,71.5949990634226,113.02708110207614,274.06713380161716,193.54710745184667,192.19856962705973,355.0124407783581,0.011641606966882857,0.021503361403338698,18994934.610424496,35432563.78244072,128586441.2919362,253242731.71169764,334846475.2290099,460954771.40145105,0.5578838893453402,1359188423.2478244,0.00381458918349408,0.010098995631147002,0.034573399845202496,0.06906486379219448,0.10660731525933603,0.14244695854579006,58908257.14329019,95527753.73670167,439825723.6627329,919362699.5852056,0.04914971641787414,0.025876024440918417,2905472.3860833743,16089462.224341119,414.1986806677535,1287.891374341726,0.38593130496686495,0.3211089457637736,0.6589332321308418,0.07746402925818965,0.05054891263818967,0.07344871615818967,4.224558088,2.310625472,2.983191776,0.042825462795000005,0.001654168919,0.03891116517424354,-0.005569872883737004,1.0,1.0,0.03,1.0,1.0,1.0,1.0,-0.0037380000000000278,0.004920053793750001,0.1263268881061428,0.06048196434187636,0.10186305490542602
