country,year,scenar,ssp,ccint,GDP,avincome,incbott10,incbott20,inc2040,incbott40,quintilecum1,quintilecum2,quintilepc1,quintilepc2,below125,below2,below4,below6,below8,below10,gini,tot_pop,gap125,gap2,gap4,gap6,gap8,gap10,childrenag,childrenonag,peopleag,peoplenonag,incsharebott20ag,incsharebott20nonag,poorag,poornonag,avincomeag,avincomenonag,shareag,sharemanu,shareemp,grserv,grag,grmanu,skillpserv,skillpag,skillpmanu,p,b,fprice_increase,farmer_rev_change,transmission,food_cursor,temp_impact,paramshstunt,malaria_cursor,diarrhea_cursor,disasters_cursor,malaria_share,diarrhea_share,prod_gr_ag,prod_gr_serv,prod_gr_manu
CIV,2030,0,ssp4,1,7030698754.572938,245.95621558253436,54.05288109062161,71.43060620365276,119.15512837674805,95.2928672902004,101.25062866076284,140.88733052440404,0.009858876068825184,0.013718341798760402,307078.02738730086,1160328.0584326386,8837293.412409695,15471498.346066711,19834420.43368121,21933553.847018477,0.43152565344769855,28585163.98099726,0.0034980156149047614,0.011521593899290724,0.08377487855472955,0.2015268346252271,0.309386252704733,0.3948011676715441,6618640.246766025,4630917.554233531,15826208.907011323,12758955.073987732,0.07288718736140626,0.05172391250925076,193215.84325090452,113862.18413639643,198.11621388904172,305.29695755728756,0.5351356245719545,0.19341223662861923,0.7418209328219469,0.05086148873448848,0.04360227137448847,0.004862221434488475,2.6861511680000003,3.94546334,2.590009592,0.122814846891,0.13611725283,0.12861391907864014,0.029911478743136488,0.5,1.0,0.03,1.0,1.0,1.0,1.0,0.00011019189189190875,0.0160862785875,0.05235012610527057,0.047888085593230656,0.012911023328222582
CIV,2030,0,ssp5,1,12436266789.211529,521.3327657694401,124.79408095556462,158.39677195292919,269.9191283391875,214.15795014605834,222.0716023590511,315.72467822059394,0.019261119712435503,0.02738400929599625,18567.201415271516,50758.67294987889,568086.6320571956,2502181.1586413286,5594037.676664043,8980242.052591458,0.37914409098376056,23854757.66299925,0.00023639302241111224,0.0006707328797448684,0.004704225015445841,0.024391886095702947,0.06380966821877779,0.1092674056428121,4367013.673876959,2274702.780122659,13422814.513223352,10431943.149775831,0.07557787960156931,0.0533955724649367,15917.00385135161,2650.1975639199077,466.6706695733629,591.6666592358451,0.5351356245719545,0.19341223662861923,0.7418209328219469,0.05086148873448848,0.04360227137448847,0.004862221434488475,2.6861511680000003,3.94546334,2.590009592,0.122814846891,0.13611725283,0.053309381168431764,-0.029004767004074394,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.00011019189189190875,0.008043139293750001,0.05854219128578375,0.058641928349741024,0.019937975703277155
CIV,2030,1,ssp4,1,3778456416.6539607,132.1824292897332,36.49760876992162,44.94690102070028,73.13442285255522,59.04066193662775,59.24531751460813,89.83821454828546,0.004766567609340738,0.007227911698528328,929112.2303552837,5912925.074416156,17760479.989414785,23529121.080882553,25417888.87928953,27027676.131735966,0.37145155340351377,28585163.98099882,0.0066423074934216265,0.04398949218855825,0.23039770349082506,0.3950157929862363,0.5107126848749388,0.5916864079110455,5044370.5258808015,6205187.275118864,11872593.32577829,16712570.655221218,0.07411125490651635,0.06933163346203097,368764.1390386555,560348.091316628,124.11641100364007,137.91252053928955,0.3407984848803943,0.20204183288387542,0.7714542521613723,-0.0046717570255115255,0.03429097883448848,0.03877383845448848,1.3558370320000002,2.15663988,2.1944255679999998,0.086076660493,0.08929182130600001,0.12861391907864014,0.029911478743136488,0.5,1.0,0.03,1.0,1.0,1.0,1.0,0.00011019189189190875,0.0160862785875,-0.011055039133931133,0.03061986955014473,0.03384256548466302
CIV,2030,1,ssp5,1,5437895768.091891,227.9585416424647,65.4932956244087,86.13043901389844,134.28937466216996,110.20990683803419,117.97913385805522,151.17062259200364,0.007131658023340346,0.009138032703297468,25525.893875507165,480521.3739821041,5257452.1689373,11666289.264332386,16278141.657007294,17482133.134400614,0.33582331078236993,23854757.662993956,0.00027160209181141575,0.003315856632098659,0.04995786595026563,0.1556058520935123,0.2735337058694586,0.36036697946020385,3172345.9757155576,3469370.4782843636,9439636.724301683,14415120.938697787,0.07476743649388387,0.08238855229617956,17647.30596487871,7878.587910628458,237.79328900952214,221.5183291173599,0.3407984848803943,0.20204183288387542,0.7714542521613723,-0.0046717570255115255,0.03429097883448848,0.03877383845448848,1.3558370320000002,2.15663988,2.1944255679999998,0.086076660493,0.08929182130600001,0.053309381168431764,-0.029004767004074394,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.00011019189189190875,0.008043139293750001,-0.014437732515669044,0.02964189212249657,0.03480202927077114
CIV,2030,2,ssp4,1,7399527064.099134,258.85900353825,57.7036927694023,77.94354715189714,133.62625215646815,105.78489965418264,113.18777749787975,150.03177945232474,0.012169750481366795,0.016131152678958184,237745.34428761643,1035971.3794112691,6591108.623577263,14319849.819614587,18536493.63834575,21900084.371689834,0.41819199956154496,28585163.980998766,0.002204789021852614,0.00878228748632587,0.06542550958775223,0.16895060532983835,0.27322569724082113,0.36189843082067147,4198634.306184802,7050923.494815093,9625221.790844712,18959942.190155067,0.0820988618491614,0.0580682901714099,108316.4460823075,129428.8982053089,176.71986107576416,300.5578365822534,0.2638293004814157,0.11855994865271063,0.5949179382504856,0.04637456357448847,0.025114919634488482,-0.004063107965511525,3.4020502919999998,4.006920043999999,2.233345608,0.169271758673,0.10948419131000002,0.12861391907864014,0.029911478743136488,0.5,1.0,0.03,1.0,1.0,1.0,1.0,0.00011019189189190875,0.0160862785875,0.04908504587698559,0.03082291401287418,0.002198080099162114
CIV,2030,2,ssp5,1,12512243339.124243,524.517730001147,128.1229213555392,172.6633094005275,295.37549603823174,234.0194027193796,241.84865932742628,350.9826471563407,0.020976459529778002,0.030442067837811747,24225.449403262828,57329.74300771358,617151.3365317889,2161927.3855661624,4171002.7961558537,6997695.759800018,0.3728961805566656,23854757.662995867,0.0003250271196494623,0.0008085931512230428,0.005760072771463478,0.02233894402483387,0.05016237415438136,0.09046476289868415,2296932.9799249326,4344783.474074954,6715428.402669715,17139329.26032938,0.07884538463951114,0.06684041248142289,12526.330682852235,11699.118720410595,382.66711478996,580.0967807245698,0.2638293004814157,0.11855994865271063,0.5949179382504856,0.04637456357448847,0.025114919634488482,-0.004063107965511525,3.4020502919999998,4.006920043999999,2.233345608,0.169271758673,0.10948419131000002,0.053309381168431764,-0.029004767004074394,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.00011019189189190875,0.008043139293750001,0.05909701745681617,0.040902903467437524,0.007378774812971889
CIV,2030,3,ssp4,1,7391695986.68264,258.5850475301019,36.14895736744605,51.759899476597795,107.51607878340424,79.63798913000102,81.71284392100239,140.0580032767135,0.008213088481126181,0.014077453656044498,1183127.7527085638,3228014.3440239094,9862097.25657562,15274571.887643714,18610005.048902623,21132030.02020986,0.48291707547492957,28585163.980999034,0.010465011710108297,0.0344717442757615,0.1318451112631369,0.23474487149456005,0.3283097384327388,0.4018055971497948,6408573.443825838,4840984.357173937,15214088.338449677,13371075.64254997,0.05244063853209092,0.0360213632454748,593146.0892687957,589981.663439768,194.96083355822503,330.97895492467296,0.5081004275247821,0.18632018893315438,0.7468677906231211,0.04691742113448848,0.04268682479448848,-0.004635003785511525,3.51101664,3.05565972,3.382835472,0.199497196053,0.016807325006,0.12861391907864014,0.029911478743136488,0.5,1.0,0.03,1.0,1.0,1.0,1.0,0.00011019189189190875,0.0160862785875,0.05369826567915337,0.03697698540332306,-0.004966446108415679
CIV,2030,3,ssp5,1,12945706215.471731,542.6886492982998,75.37471447376035,114.46803039486511,240.6022393144346,177.5351348546499,185.7780442052847,316.7338464024898,0.016113240555605333,0.02747153831346175,134905.17375990734,572549.3395491472,2379020.588150043,4735417.600757193,6878108.5916642975,9265990.71561206,0.43964786568940906,23854757.66299451,0.0006162190104659768,0.004997099416115584,0.030795409537031262,0.06679063344104638,0.11344659810664708,0.15744294078033896,4218102.862825994,2423613.5911739105,12860246.311432142,10994511.351566834,0.056108461947706474,0.03597360436350572,29817.895008629905,105087.27875127744,434.66099931342904,669.0482611834208,0.5081004275247821,0.18632018893315438,0.7468677906231211,0.04691742113448848,0.04268682479448848,-0.004635003785511525,3.51101664,3.05565972,3.382835472,0.199497196053,0.016807325006,0.053309381168431764,-0.029004767004074394,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.00011019189189190875,0.008043139293750001,0.062577944150352,0.042448873081816885,0.0014400223738342266
CIV,2030,4,ssp4,1,5581846453.575472,195.27075154389928,45.37581242818093,57.96484666550708,93.40826607161571,75.6865563685614,78.65678515498253,106.90437959705577,0.007813310735165727,0.010619263615924647,459953.78235873807,2516614.8133450486,13508882.072322985,20376511.98254815,22887837.289539006,24372032.058964033,0.44822127751701224,28585163.980998702,0.004393251882361566,0.017938710956187126,0.14673314492011377,0.29740769251365073,0.4138946945269324,0.49687017850346654,5033386.998715473,6216170.802284462,11980860.868581442,16604303.11241835,0.09365957121664195,0.05930102122913677,258070.1619027026,201883.6204560355,113.00569220590876,254.62923371572495,0.3926103054635875,0.24777549716409447,0.6289708403395062,0.03471463385448848,0.013178209494488478,0.030255153414488478,4.055502843999999,1.488118336,2.169268712,0.086841642363,0.16086546475600003,0.12861391907864014,0.029911478743136488,0.5,1.0,0.03,1.0,1.0,1.0,1.0,0.00011019189189190875,0.0160862785875,0.04733477427119959,0.017665511698848002,0.029159716402467062
CIV,2030,4,ssp5,1,9230159312.24235,386.9315900265392,88.07536015962381,113.59902159007478,196.00531583590336,154.8021687129891,162.144807938329,229.15670974924296,0.012088458624575294,0.017084428663304146,23270.082681472108,129873.07940587851,2545069.298386037,5947765.305461556,10056614.43028707,14816170.066986717,0.4385914802145643,23854757.66299484,0.0002829007077161275,0.0012406070274872537,0.020054525914840898,0.07032114755419376,0.13666441202198923,0.2233348884651481,3237642.777801249,3404073.676198215,9755533.400902834,14099224.262094386,0.09285982613887891,0.06287641666376843,18976.347744635743,4293.734936836368,204.84317911339403,512.9221794064408,0.3926103054635875,0.24777549716409447,0.6289708403395062,0.03471463385448848,0.013178209494488478,0.030255153414488478,4.055502843999999,1.488118336,2.169268712,0.086841642363,0.16086546475600003,0.053309381168431764,-0.029004767004074394,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.00011019189189190875,0.008043139293750001,0.0586393442503077,0.01615262729515221,0.032647775655759714
CIV,2030,5,ssp4,1,3410861969.739158,119.32280577457223,27.501711763818104,35.49714487031144,59.89098525691982,47.694065063615625,48.99406330703701,74.0042221398179,0.004696354110805974,0.007093717267034956,2455829.0722169895,8579399.081807535,20288488.326350417,24222475.785178434,26290416.414597638,27186730.211746372,0.4113565957732851,28585163.98099966,0.020428695835040596,0.0856960293609142,0.2953792766295578,0.45923318212127234,0.5666873751207022,0.6407533951459237,4514703.714622607,6734854.086377282,10486538.01148059,18098625.969519343,0.0813403400571041,0.06630779482532599,1874926.5255454842,580902.546671505,73.81775480726725,145.68892038938696,0.33724143325730127,0.20429106952372827,0.52292289611309,0.026105210274488477,-0.00018470136551152535,0.023233604514488478,1.047503004,2.8720156119999998,3.4196213280000003,0.034758206372,0.08789412729400001,0.12861391907864014,0.029911478743136488,0.5,1.0,0.03,1.0,1.0,1.0,1.0,0.00011019189189190875,0.0160862785875,0.01437658702341471,0.004510689675906621,0.02801681746022311
CIV,2030,5,ssp5,1,4424822221.984874,185.49013511246042,46.08045382526609,60.51212013709878,104.9773441028788,82.7447321199888,86.92713234992488,125.67990751579335,0.00626097525127038,0.009052165523771732,158296.57313795184,1954378.9767710883,8497259.955881521,15021258.45289565,19593260.0791475,21582162.692998037,0.37273483362239157,23854757.662996367,0.0012050951833890212,0.016205625371325062,0.1187267585146717,0.2518055368951154,0.3682734618608668,0.468650930158945,2760496.4252745747,3881220.028725091,8170162.80070788,15684594.862291042,0.07759578511512163,0.07807128378379417,109678.30014576158,48618.27299219025,124.9932735720146,217.00317144249982,0.33724143325730127,0.20429106952372827,0.52292289611309,0.026105210274488477,-0.00018470136551152535,0.023233604514488478,1.047503004,2.8720156119999998,3.4196213280000003,0.034758206372,0.08789412729400001,0.053309381168431764,-0.029004767004074394,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.00011019189189190875,0.008043139293750001,0.005786710712559318,0.007545982484079561,0.03352362646988327
CIV,2030,6,ssp4,1,6109343235.328423,213.724267574228,29.013429402416172,39.467831360856,72.78415701751562,56.1259941891858,58.26052646039913,89.953580146151,0.0035994770647493567,0.005557551026392586,1965401.450467418,6020642.154008156,14927552.728278164,19232403.854383912,21739834.9597902,24147677.066847373,0.5487601559694943,28585163.98099897,0.018570281027384283,0.06297931540051896,0.22426288253769763,0.35217061047389686,0.4449348219333296,0.5177953518074578,6122394.190345744,5127163.610654018,14696872.802224645,13888291.17877507,0.06372076562418047,0.03811072737868366,1625253.5253984951,340147.9250689228,110.38404200975239,323.0810005894024,0.5374024162172082,0.24489586636688582,0.5442531109189555,0.050738590134488476,0.02382347351448848,0.04672327703448848,4.224558088,2.310625472,2.983191776,0.042825462795000005,0.001654168919,0.12861391907864014,0.029911478743136488,0.5,1.0,0.03,1.0,1.0,1.0,1.0,0.00011019189189190875,0.0160862785875,0.07404790272682193,0.02257906100602103,0.049755778503655756
CIV,2030,6,ssp5,1,9839429381.811865,412.47240994082006,49.94209931671545,69.20733330081859,142.4073233101054,105.80732830546201,111.59575867655386,196.27366526944687,0.005181531338502801,0.00911323297208891,204401.84939183,1708466.4559745805,5827387.400548167,9012283.16212701,11659806.25425614,12876883.523095282,0.5440214132250866,23854757.66299621,0.0020793879556299417,0.011662007552547262,0.0808213059820853,0.160076799483431,0.22697298088981563,0.285789523412501,4028568.1102143647,2613148.3437854433,12351213.984929968,11503543.67806913,0.056099213972912336,0.03724865899416725,151818.48544291547,52583.36394891458,204.83282960376843,635.4124847782056,0.5374024162172082,0.24489586636688582,0.5442531109189555,0.050738590134488476,0.02382347351448848,0.04672327703448848,4.224558088,2.310625472,2.983191776,0.042825462795000005,0.001654168919,0.053309381168431764,-0.029004767004074394,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.00011019189189190875,0.008043139293750001,0.08393595180178193,0.022572398708726737,0.054175217717594704
