country,year,scenar,ssp,ccint,GDP,avincome,incbott10,incbott20,inc2040,incbott40,quintilecum1,quintilecum2,quintilepc1,quintilepc2,below125,below2,below4,below6,below8,below10,gini,tot_pop,gap125,gap2,gap4,gap6,gap8,gap10,childrenag,childrenonag,peopleag,peoplenonag,incsharebott20ag,incsharebott20nonag,poorag,poornonag,incbott20ag,incbott20nonag,avincomeag,avincomenonag,shareag,sharemanu,shareemp,grserv,grag,grmanu,skillpserv,skillpag,skillpmanu,p,b,fprice_increase,farmer_rev_change,transmission,food_cursor,temp_impact,paramshstunt,malaria_cursor,diarrhea_cursor,disasters_cursor,malaria_share,diarrhea_share,prod_gr_ag,prod_gr_serv,prod_gr_manu
ZAF,2030,0,ssp4,1,43318551283.50176,767.3055850921437,83.85976231765603,112.68240195339816,224.6672419809684,168.67482196718328,165.63258332247375,299.0518815290516,0.00026679770072553715,0.0004817068766853614,277417.6258836277,628536.1760934951,5504821.047176952,12745089.573975341,18157621.777864475,22617080.297393724,0.5906668630170727,56455409.84599957,0.002166288623895895,0.004173429504578944,0.024393398429911055,0.07078267962175802,0.12212451144988362,0.1697642539447276,1890298.12116976,11075837.52783036,8242325.431414676,48213084.41458534,0.05867492491069553,0.028939030780328633,65354.02708207128,212063.5988015563,119.21231851743646,116.61972252494647,341.7923512274653,840.0497082170544,0.16733040269090232,0.25332954017639686,0.6511973821642327,0.03401788728998967,0.02675866992998966,-0.011981380010010338,2.6861511680000003,3.94546334,2.590009592,0.122814846891,0.13611725283,0.12861391907864014,0.029911478743136488,0.5,1.0,0.03,1.0,1.0,1.0,1.0,0.0036660000000000538,0.0160862785875,0.057191727190135655,0.04692516031757843,0.01809758571382636
ZAF,2030,0,ssp5,1,46342407612.04997,776.0078604097986,94.65976800369499,126.65157010846698,272.08917426390497,199.370372186186,193.05217353429765,353.87065051085074,0.0003074246637657795,0.0005635189894950786,117700.74987038261,301550.1491647258,4221972.748309317,10905606.644829474,15326004.697694784,19502145.028448243,0.5218842059947622,59718992.52099817,0.0008397495068261882,0.0017388661535987586,0.015301831326417745,0.05330841824750706,0.09525245759062974,0.13454938313863962,1849188.922318796,10854207.98668093,8588523.080867657,51130469.44013066,0.05501447814513131,0.03328322102026257,32913.853147113776,84786.89672326884,132.50112077916717,132.4290548011374,400.90193943398634,839.0154153050844,0.16733040269090232,0.25332954017639686,0.6511973821642327,0.03401788728998967,0.02675866992998966,-0.011981380010010338,2.6861511680000003,3.94546334,2.590009592,0.122814846891,0.13611725283,0.053309381168431764,-0.029004767004074394,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.0036660000000000538,0.008043139293750001,0.05827848625966592,0.04801945475360059,0.01945910493549685
ZAF,2030,1,ssp4,1,17332199949.312798,307.00689263600873,36.14376097317174,49.016728503537344,94.64296613508554,71.82984731931144,72.3362173453232,121.13233147635815,0.00021024682577760264,0.0003520738176059915,2135218.3109112824,7622009.385988981,22379481.259526122,33087029.528547827,36621956.25729205,42969683.07219189,0.582617504509769,56455409.84599949,0.008155692824696971,0.036493780869888685,0.15495814980558523,0.27309412085819906,0.3595819783403721,0.42624057987402747,1268397.954480691,11697737.694519214,4666069.456791843,51789340.38920808,0.056316678815284606,0.03244920611705957,277977.7359741104,1857240.5749371715,50.06346190472194,51.281090423400926,153.1867154033922,320.8656447542919,0.07352560852515293,0.26552673676377414,0.6869531320964662,-0.021515358470010338,0.017447377389989666,0.021930237009989667,1.3558370320000002,2.15663988,2.1944255679999998,0.086076660493,0.08929182130600001,0.12861391907864014,0.029911478743136488,0.5,1.0,0.03,1.0,1.0,1.0,1.0,0.0036660000000000538,0.0160862785875,-0.01788196388631136,0.02002686680077903,0.03183676710769179
ZAF,2030,1,ssp5,1,20117265433.994343,336.86545242571134,42.53580673216204,57.68091907674218,112.46259466666527,85.07175687170373,85.95928155937185,144.68803014695496,0.0002493123355307331,0.00041964648918526936,1275022.8352382157,5528787.297576319,19347406.301840834,32317150.428772017,36046476.43155655,43297375.700390965,0.5590254061871549,59718992.52099961,0.0041477001631684786,0.02241104490665458,0.11706386429938596,0.22492112369487688,0.311992025216913,0.37764686041245343,1271567.2211764092,11431829.68782359,4879719.102250051,54839273.418750115,0.05824777040830921,0.03519038949681669,240713.7624405796,1034309.0727976365,57.99155216426242,60.36400292516664,164.0379796966023,352.2440208766471,0.07352560852515293,0.26552673676377414,0.6869531320964662,-0.021515358470010338,0.017447377389989666,0.021930237009989667,1.3558370320000002,2.15663988,2.1944255679999998,0.086076660493,0.08929182130600001,0.053309381168431764,-0.029004767004074394,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.0036660000000000538,0.008043139293750001,-0.0178127515412857,0.018950835877332484,0.035692936034923406
ZAF,2030,2,ssp4,1,42717378924.09738,756.6569623818601,73.08959941133693,95.3387913277228,181.6725952888788,138.5056933083008,136.73892655911874,249.5974079070048,0.00021150150315428438,0.00038606582839394204,267924.8598145798,825397.2643481911,8451294.637651864,16787263.772193875,22233504.22323919,26932286.412671737,0.6355593830876297,56455409.846000336,0.002035492688782281,0.004427802328555742,0.03791259711993645,0.10205074042166327,0.16369090060915437,0.21763743159434926,808647.4488955307,12157488.200104343,2459543.089075019,53995866.75692538,0.060695628328445564,0.0260312203751603,27810.22125360553,240114.63856097427,94.67919086336636,99.60903971051852,234.13203235328308,780.4582764029258,0.03637327361320011,0.14753223002981347,0.4739433027940171,0.02953096212998966,0.00827131818998967,-0.020906709410010337,3.4020502919999998,4.006920043999999,2.233345608,0.169271758673,0.10948419131000002,0.12861391907864014,0.029911478743136488,0.5,1.0,0.03,1.0,1.0,1.0,1.0,0.0036660000000000538,0.0160862785875,0.05765875576869339,0.03201059057405331,0.003621683303297374
ZAF,2030,2,ssp5,1,51187721592.64561,857.1430868436966,87.34691203707676,113.27765960553222,226.23758439426416,169.75762199989816,165.27605123150943,310.57887264552585,0.000252726449883001,0.0004749114908512786,125500.36199077555,364103.67132409365,5958004.4834252745,13824083.64807625,19192707.17870713,23426862.516998738,0.6060643015270915,59718992.52099974,0.0009008591678154823,0.0019737231884447673,0.020837023616329373,0.0697838999221228,0.12098158064825101,0.1679906009540475,794630.2781119928,11908766.630888183,2512178.1016907636,57206814.41930876,0.06093755783419077,0.02757580524607116,14452.956868405396,111047.40512237012,112.38317068336993,118.89052095947063,272.50845619563404,882.8167121191566,0.03637327361320011,0.14753223002981347,0.4739433027940171,0.02953096212998966,0.00827131818998967,-0.020906709410010337,3.4020502919999998,4.006920043999999,2.233345608,0.169271758673,0.10948419131000002,0.053309381168431764,-0.029004767004074394,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.0036660000000000538,0.008043139293750001,0.060715613550230474,0.03324549559715506,0.0060072799192776305
ZAF,2030,3,ssp4,1,50600881981.73778,896.298195686962,37.580804951672796,56.68557320999482,165.74424969976306,111.21491145487894,97.05676638304944,259.32987639272187,0.00013684196533304203,0.0003656335490830098,2218982.976602684,5658001.802923445,13592252.238547895,17684596.260415316,21177017.00619315,25653411.114758193,0.6595750463365555,56455409.84600065,0.009001279894473897,0.031235838580932554,0.10491200305660418,0.16341683822457734,0.20962631850475924,0.2508995098808118,1809690.0427827814,11156445.606217228,7779211.692426329,48676198.15357422,0.03433010021300653,0.012743161814789803,618611.5949157716,1600371.381686912,59.08466840177446,59.545177192963926,260.7546220818865,997.86791942004,0.15428075557627713,0.24330553703766916,0.6572869526040263,0.030073819689989664,0.025843223349989668,-0.02147860523001034,3.51101664,3.05565972,3.382835472,0.199497196053,0.016807325006,0.12861391907864014,0.029911478743136488,0.5,1.0,0.03,1.0,1.0,1.0,1.0,0.0036660000000000538,0.0160862785875,0.058204761295439056,0.02833113260774045,0.003303174718762847
ZAF,2030,3,ssp5,1,56287184672.12231,942.5340632183159,47.91175310703237,72.48098869427258,233.94055479281124,153.2107717435419,132.183599007125,351.384160696223,0.00018424525541349036,0.0004897798586361752,1196124.7636789514,3644897.5184305348,11159712.97840477,14519248.645923872,18266211.77885607,21625674.67140309,0.5955329891919849,59718992.520998664,0.00416639870349841,0.016915774828110814,0.07368437963065601,0.12146583114767152,0.15896520268837747,0.1922862073641279,1785380.7216636564,10918016.187336069,8123784.930611901,51595207.59038651,0.033235949295342446,0.01659314517610016,520078.95272814814,676045.8109508036,73.21567978341893,77.13744778014721,302.6217739414492,1043.2897352142807,0.15428075557627713,0.24330553703766916,0.6572869526040263,0.030073819689989664,0.025843223349989668,-0.02147860523001034,3.51101664,3.05565972,3.382835472,0.199497196053,0.016807325006,0.053309381168431764,-0.029004767004074394,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.0036660000000000538,0.008043139293750001,0.06061273154152613,0.02919862328713707,0.008637340969577467
ZAF,2030,4,ssp4,1,37684465102.56444,667.5084851099446,84.10740067206028,109.5128582890832,193.6603899610415,151.58662412506231,155.04830687080045,245.15996530333797,0.00025656866468393445,0.00040568237216708923,255905.710782714,587458.3452389711,5895275.426498627,14855610.242847528,22306327.007428728,28068233.661867816,0.6037820487098271,56455409.845999084,0.002003028959309707,0.003926870742918278,0.02437962105698042,0.07792306147185102,0.14195397169507912,0.2027581305967273,1255338.7875574336,11710796.86144262,4685915.993154052,51769493.85284546,0.08078313999980398,0.03373963324051953,41924.11302143612,213981.59776127787,109.43377789731973,114.65218061360146,204.78000851602133,709.3923554665419,0.09853470957950092,0.33016736158410476,0.5150317491342802,0.01787103240998967,-0.0036653919500103348,0.013411551969989666,4.055502843999999,1.488118336,2.169268712,0.086841642363,0.16086546475600003,0.12861391907864014,0.029911478743136488,0.5,1.0,0.03,1.0,1.0,1.0,1.0,0.0036660000000000538,0.0160862785875,0.05827198769658937,0.01963387182178078,0.031661332170707324
ZAF,2030,4,ssp5,1,43259110570.67165,724.3777690231412,97.37518316822316,125.7482502593142,230.5809820634982,178.16461616140617,181.4587935734837,288.1969025418347,0.00029684934289635976,0.00047146274622213353,119692.95855449172,306395.4807151895,3919592.5638656854,11810480.37810661,18895969.99834035,24980649.837174643,0.5657544689799494,59718992.52099887,0.0008684126718537521,0.0017471595157705748,0.013900225083895403,0.05402498092577822,0.10546709716458973,0.15726890678275457,1246622.0006452734,11456774.908354592,4869961.742707385,54849030.77829179,0.0821627209013588,0.03638136124683783,21813.5462465123,97879.41230797944,124.8099117249884,132.92660378392824,226.14019299776362,768.6155230835675,0.09853470957950092,0.33016736158410476,0.5150317491342802,0.01787103240998967,-0.0036653919500103348,0.013411551969989666,4.055502843999999,1.488118336,2.169268712,0.086841642363,0.16086546475600003,0.053309381168431764,-0.029004767004074394,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.0036660000000000538,0.008043139293750001,0.06060483842482767,0.018619922072111494,0.03377442397305752
