country,year,scenar,ssp,ccint,GDP,avincome,incbott10,incbott20,inc2040,incbott40,quintile1,quintile2,quintilepc1,quintilepc2,below125,below2,below4,below6,below8,below10,gini,tot_pop,gap125,gap2,gap4,gap6,gap8,gap10,childrenag,childrenonag,peopleag,peoplenonag,incsharebott20ag,incsharebott20nonag,poorag,poornonag,incbott20ag,incbott20nonag,avincomeag,avincomenonag,shareag,sharemanu,shareemp,grserv,grag,grmanu,skillpserv,skillpag,skillpmanu,p,b,fprice_increase,farmer_rev_change,sh_people_affected,shockonincome,temp_impact,shockstunting,sh_people_stunt,th_nostunt,transmission,malaria_yr_occ,lostdays_mal,eventcost_mal,lostdays_dia,eventcost_dia,th_diarrhea,malaria_share,diarrhea_share,diarrhea_yr_occ,prod_gr_ag,prod_gr_serv,prod_gr_manu
VNM,2030,5,ssp4,1,17485429534.535492,176.31932776452103,50.328345876206804,64.33696021152402,96.13958426113369,81.92975667837288,1309110101.7301092,3219901193.823384,0.07486862699852384,0.18414767492349876,672799.1803852828,5886999.793868974,43446148.010718256,68007255.74130362,82062036.66588302,89567315.69337173,0.37509645935084535,99169102.76499589,0.0013267140514916227,0.01066786909351956,0.13041852098793222,0.27849949348062286,0.39764312285955716,0.4918864284113817,5923136.902492511,10037149.109507393,34832678.37650753,64336424.38849251,0.09011345959934317,0.07538825121940204,540889.6479397848,131909.5324454979,54.09455265683744,76.7271419086445,122.62978911443622,205.38762693963028,0.320017217494255,0.24603679546223906,0.608703901993637,0.041195588029462486,0.01490567638946249,0.03832398226946249,1.047503004,2.8720156119999998,3.4196213280000003,0.034758206372,0.08789412729400001,0.05196715661507234,0.0100630440599081,0.016,0.3,.03,0.15,0.015,666,0.5,2.0,5.0,6.0,7.0,4.0,1300,-0.00248100000000008,0.0098401075875,8.0,0.019981366276858425,0.031118559592892003,0.06150787611516595
VNM,2030,5,ssp5,1,19310350411.910522,195.9511506880115,55.381923164107924,71.4889088425788,106.4640899096648,90.24034282669217,1426746889.4418209,3523916003.9570622,0.07388508540796951,0.18248845457426538,332342.7250838759,3850304.1414821614,36587157.438970014,62207391.53187192,77499337.8435193,86423733.41371123,0.38012340833523195,98546756.90399575,0.0005240794442475221,0.006186994947641625,0.10420976274335167,0.24039076552368305,0.35590485579148207,0.4513763261792023,5360753.137020083,9879812.142979717,32963081.667926926,65583675.23607246,0.09034746733684956,0.07332432938982883,283507.6367352765,48835.08834859946,60.49064349027402,83.02166941434594,135.7722978090178,226.1977087680838,0.320017217494255,0.24603679546223906,0.608703901993637,0.041195588029462486,0.01490567638946249,0.03832398226946249,1.047503004,2.8720156119999998,3.4196213280000003,0.034758206372,0.08789412729400001,0.03891116517424354,-0.005569872883737004,0.016,0.3,.03,0.15,0.008,666,1.0,2.0,5.0,6.0,7.0,4.0,1300,-0.00248100000000008,0.004920053793750001,5.6,0.018105303018603136,0.03373281944681317,0.06553535417215772
VNM,2030,6,ssp4,1,37138878832.68349,374.50050264840155,52.47766458026998,77.9397575322565,139.53472388059055,111.6783329713887,1536108094.685771,4147691907.925093,0.04136118652386308,0.1116805902141285,767584.0577187773,4023297.1688662893,25064389.632409375,45467581.41736508,57041322.51893851,63777126.09961963,0.5256061665664681,99169102.76499768,0.0017204260390376019,0.008940547159515847,0.07395559962686225,0.17135987481346096,0.25934457800663,0.32978496445578376,8125052.648553017,7835233.363446916,49229530.040215835,49939572.72478298,0.06481361640485354,0.03650432898370778,545145.5165617912,222438.5411569861,67.61429479550443,106.01238800167552,214.361227897136,532.3629112923861,0.5179590593585995,0.2991623117379937,0.6271985150073148,0.06582896788946249,0.03891385126946249,0.06181365478946249,4.224558088,2.310625472,2.983191776,0.042825462795000005,0.001654168919,0.05196715661507234,0.0100630440599081,0.016,0.3,.03,0.15,0.015,666,0.5,2.0,5.0,6.0,7.0,4.0,1300,-0.00248100000000008,0.0098401075875,8.0,0.10144964975696857,0.04672330226919441,0.08563155608838402
VNM,2030,6,ssp5,1,41638919477.92346,422.5295766809081,60.29267538719939,87.77618630669556,157.67657850905488,125.98073443054663,1714086914.7053463,4640439082.853595,0.0411654993980845,0.11144475267457195,402275.4858592563,2601679.682907799,20097698.514605965,39402451.4545066,51258256.110215485,58015602.48266163,0.5184100627299797,98546756.9039947,0.0007867585294894542,0.00531775375194282,0.0550920342803844,0.13848067187734556,0.22032757257430124,0.28764782921922033,7151834.298422763,8088730.981576865,46674350.884608746,51872406.01938653,0.06630791757783627,0.036319284025929814,246345.88893797592,155929.5969212803,78.61216216289105,117.59320199656855,238.7117905388959,587.927261261378,0.5179590593585995,0.2991623117379937,0.6271985150073148,0.06582896788946249,0.03891385126946249,0.06181365478946249,4.224558088,2.310625472,2.983191776,0.042825462795000005,0.001654168919,0.03891116517424354,-0.005569872883737004,0.016,0.3,.03,0.15,0.008,666,1.0,2.0,5.0,6.0,7.0,4.0,1300,-0.00248100000000008,0.004920053793750001,5.6,0.1024115839158235,0.04831864695528565,0.08943043239797444
VNM,2030,7,ssp4,1,37146457217.20027,374.57692145532303,76.08723613962762,102.48484352135813,166.4329320642657,140.91750397963688,2120137439.3127637,5390660482.585701,0.05707509135840438,0.14511910115857876,397463.52951716376,1053097.65285155,12500350.62867819,37217068.486918956,52509403.30683741,61724064.11001378,0.4618426947997155,99169102.76499642,0.0011985499434207575,0.003198025982081727,0.028611937791921893,0.09846890519634739,0.18960901261291588,0.26831522255877677,8726210.589107737,7234075.422891935,53561886.54721081,45607216.21778754,0.08272250720730606,0.048616873084526155,324763.0770684762,72700.45244868752,96.46751277707105,128.49420041898566,237.5081554249207,535.5527999265726,0.5139458004114235,0.2744288851873915,0.7192857397144159,0.05423671198946249,0.043531622509462485,0.035309876629462486,4.919767964,3.020794268,3.617402256,0.041486421645,0.090525977317,0.05196715661507234,0.0100630440599081,0.016,0.3,.03,0.15,0.015,666,0.5,2.0,5.0,6.0,7.0,4.0,1300,-0.00248100000000008,0.0098401075875,8.0,0.09430604423583655,0.06352160583224453,0.06608069470562739
VNM,2030,7,ssp5,1,41685542712.37052,423.0026844310949,92.34606690298408,125.40509596765014,194.33307810072358,166.72155885665734,2572265258.0803986,6349256972.245214,0.06170641164081722,0.1523131656472601,160426.86683913934,491649.70254035236,5919259.231381456,24833788.1325813,44289528.4383956,54454688.718596175,0.4425796140497087,98546756.90399101,0.0003746846977973824,0.0013419901141072672,0.013253926221110292,0.05655378662937194,0.1338869770648958,0.2082928658891402,7810594.729330015,7429970.550669646,51331350.35127531,47215406.55272175,0.08882042231337972,0.053904902018509886,131356.0159729816,29070.85086615767,118.3747887943855,161.05011265733518,269.85028923070445,589.5059474367818,0.5139458004114235,0.2744288851873915,0.7192857397144159,0.05423671198946249,0.043531622509462485,0.035309876629462486,4.919767964,3.020794268,3.617402256,0.041486421645,0.090525977317,0.03891116517424354,-0.005569872883737004,0.016,0.3,.03,0.15,0.008,666,1.0,2.0,5.0,6.0,7.0,4.0,1300,-0.00248100000000008,0.004920053793750001,5.6,0.09538741432615305,0.06645242846834254,0.07054926715931842
VNM,2030,8,ssp4,1,27922608822.03764,281.5656090809408,71.62259650600302,92.30066310639089,149.82180771815155,124.10243739966589,1881855501.9321654,4857525551.877742,0.06739540398699878,0.17396388649917202,348309.69275737874,1668874.4566903454,16484948.048990583,40897553.86348428,57812282.061678976,67436154.17254505,0.38294415643637236,99169102.76499799,0.0009888512460905054,0.003879783489818815,0.042906380333470585,0.12814449752001725,0.22071400070492,0.30248049569972985,6727028.187173344,9233257.824826526,39714440.666008145,59454662.0989912,0.07870790059306582,0.06174971940872238,236027.9362262497,112281.756531129,93.51278355744527,94.10103811408383,239.11521537341645,309.921562720694,0.383749937032008,0.2639651207537125,0.6165877590979602,0.01220033602946249,0.06460539322946249,0.05046112786946249,4.939559752,2.9438028999999997,2.9180023,0.04725758044700001,0.062433815559,0.05196715661507234,0.0100630440599081,0.016,0.3,.03,0.15,0.015,666,0.5,2.0,5.0,6.0,7.0,4.0,1300,-0.00248100000000008,0.0098401075875,8.0,0.05101017175787259,0.0780691060996841,0.06974075378571754
VNM,2030,8,ssp5,1,31641934217.17633,321.0854949595202,84.5420136156264,108.64196585910284,174.95077628071002,144.77429359519718,2195156339.0495505,5657066280.133047,0.0693749100160238,0.17878383291316627,141937.95442043332,869831.9385194225,10667590.876131406,31314563.996483278,48389074.03479998,59560407.70635723,0.37046772281651574,98546756.90399708,0.0003213868478841685,0.001818233462808695,0.026079282448889962,0.08757052813653982,0.16691554830904934,0.24262996464620773,5983630.919143783,9256934.360856034,37493138.47249009,61053618.43150759,0.08146301145243756,0.06352426420787935,94701.38315800588,47236.571262427446,110.3967804296398,110.37654081256277,276.3730697903968,348.5434768347064,0.383749937032008,0.2639651207537125,0.6165877590979602,0.01220033602946249,0.06460539322946249,0.05046112786946249,4.939559752,2.9438028999999997,2.9180023,0.04725758044700001,0.062433815559,0.03891116517424354,-0.005569872883737004,0.016,0.3,.03,0.15,0.008,666,1.0,2.0,5.0,6.0,7.0,4.0,1300,-0.00248100000000008,0.004920053793750001,5.6,0.05309119575679788,0.08109045319364072,0.07335058011529916
VNM,2030,9,ssp4,1,25720791998.368446,259.36295964398045,59.65937296980399,80.0376467472619,140.72584779604136,110.92348876313453,1589280767.1397276,4362732633.081522,0.061789728995924505,0.1696189072777491,812557.0442132173,3726407.9316895073,22855464.716860812,41918915.14311567,56130031.84003076,70176067.89554895,0.37460332115453865,99169102.76499914,0.0018418726502330248,0.008804882899521733,0.06762865260482205,0.15628549481638834,0.24097557002687714,0.31813766200026755,6866545.715891153,9093740.296108667,44997169.89761569,54171932.86738351,0.0808081119006982,0.07806149967675328,724198.5233455101,88358.52086770718,62.935518589451824,134.2540058967925,156.33995363148424,344.9376005979218,0.3817289993570716,0.24772757625313072,0.8164391380790603,0.02525111404946249,0.01522870150946249,0.04873483264946249,3.21244888,4.042151112,2.493041392,0.132443224882,0.019203087996000002,0.05196715661507234,0.0100630440599081,0.016,0.3,.03,0.15,0.015,666,0.5,2.0,5.0,6.0,7.0,4.0,1300,-0.00248100000000008,0.0098401075875,8.0,0.04196614147937905,0.03390517444065555,0.05853311835688357
VNM,2030,9,ssp5,1,29055327573.93575,294.8379884509057,75.89092529068539,96.58688405815904,169.05162622479276,132.40131266263847,1901668676.0892804,5231267604.027843,0.06544991348833354,0.180045039613341,238463.05689752998,1567742.29829138,16027053.903729213,32515841.898875143,46919429.044448555,60948553.826584816,0.3558121976004308,98546756.90399158,0.0005324648730407328,0.0033224093306205658,0.04161019399035672,0.11093626035509098,0.1838224331680997,0.2537318403950103,6181999.834769153,9058565.445230266,43126005.21042202,55420751.69357473,0.08544361109864945,0.08911229162664067,212656.05638182774,25807.00051570218,76.0387444203898,170.1296654559814,177.03945639695854,386.50365432327334,0.3817289993570716,0.24772757625313072,0.8164391380790603,0.02525111404946249,0.01522870150946249,0.04873483264946249,3.21244888,4.042151112,2.493041392,0.132443224882,0.019203087996000002,0.03891116517424354,-0.005569872883737004,0.016,0.3,.03,0.15,0.008,666,1.0,2.0,5.0,6.0,7.0,4.0,1300,-0.00248100000000008,0.004920053793750001,5.6,0.04329915601216405,0.03835653761589519,0.061558005241406644
VNM,2030,10,ssp4,1,26619406899.183937,268.42439990874635,80.95998718653436,99.48537284124691,155.80728319495597,128.42337351629175,1983340667.454226,5070758001.565459,0.07450731997770506,0.19049102110989988,355314.5785982811,965731.9755192451,16486319.970127199,37826587.73718008,58018371.93802794,71077197.5887918,0.3505967717695724,99169102.76499555,0.0010352202147048092,0.0029756731922775154,0.03471750006095388,0.11625011364432995,0.2065955729775208,0.29543729036796157,7299046.858642151,8661239.153357716,47640154.33612984,51528948.4288707,0.10086270291933518,0.09251398245851954,283069.91900207417,72244.65959620691,85.69033211760704,156.63135728363656,169.66286035882456,359.7325893845456,0.4095321815861739,0.28496112809430496,0.8121917216723885,0.00835053946946249,0.01486584082946249,0.06429726922946248,4.778562920000001,2.849518512,1.9728458240000002,0.09042896203100001,0.15575626035,0.05196715661507234,0.0100630440599081,0.016,0.3,.03,0.15,0.015,666,0.5,2.0,5.0,6.0,7.0,4.0,1300,-0.00248100000000008,0.0098401075875,8.0,0.04441346923818168,0.0390817332715232,0.06710860640560279
VNM,2030,10,ssp5,1,29820499525.052544,302.6025458565052,95.07987102280467,115.17002697078938,180.1261770549174,146.3025300020028,2253717773.2475514,5818064857.277975,0.07557612411402365,0.19510286379978842,138010.10115415067,401900.1173985764,11089373.739128202,29305658.353196736,46363418.7726571,63849559.82693942,0.34290612822352173,98546756.90398842,0.00031845735193352666,0.0011701714880529262,0.020140507488917735,0.08265356248019302,0.15728994386341263,0.23917618824005613,6502421.179256449,8738144.100743067,45629640.34279459,52917116.56120088,0.1029264497607574,0.09992216884178845,118621.34033634729,19388.7608178034,96.47421020834909,190.3433838227224,187.83215354548244,401.5673433260864,0.4095321815861739,0.28496112809430496,0.8121917216723885,0.00835053946946249,0.01486584082946249,0.06429726922946248,4.778562920000001,2.849518512,1.9728458240000002,0.09042896203100001,0.15575626035,0.03891116517424354,-0.005569872883737004,0.016,0.3,.03,0.15,0.008,666,1.0,2.0,5.0,6.0,7.0,4.0,1300,-0.00248100000000008,0.004920053793750001,5.6,0.04616514972077512,0.04171257807176354,0.06908888189076823
VNM,2030,11,ssp4,1,24196908268.975655,243.99644238301516,66.57422248709211,87.85761352149419,131.98475399565467,110.50321770707582,1749001653.2565145,4349371901.537426,0.07228203015915922,0.17974907592281145,363736.9734242195,1316002.469881367,25081050.804879185,49428545.90211244,66768778.319849305,78166424.53498404,0.38595584997373755,99169102.76499961,0.0010650707940576037,0.0032451526752275694,0.055708883912649124,0.1638384719939795,0.27113521476414687,0.36390930134920213,7428949.361298484,8531336.650701653,43708992.913274415,55460109.851725705,0.0796052630508796,0.06844495229519885,274537.33334444027,89199.64007977929,86.48208252747743,88.76343940557018,217.62531431134047,264.7799470151107,0.41980356336444025,0.2057468918388865,0.6562351961709918,0.01081487002946249,0.04913851108946249,0.05567367604946249,2.36566914,3.98781268,3.531815184,0.015300385964000001,0.149812213532,0.05196715661507234,0.0100630440599081,0.016,0.3,.03,0.15,0.015,666,0.5,2.0,5.0,6.0,7.0,4.0,1300,-0.00248100000000008,0.0098401075875,8.0,0.024027136381623126,0.07266064407038764,0.08151158583730767
VNM,2030,11,ssp5,1,27884173267.758358,282.9537383449554,80.50069054929902,102.13741422629838,155.6518697934703,128.61037518892084,2016736126.217334,5047301179.748454,0.07232547678037937,0.1810095329447868,141944.59499904196,572008.3274457819,17115721.734374933,38982585.342131436,57700000.455775656,70017255.88263038,0.38235559521664086,98546756.90399663,0.0003340881114510255,0.0013358942638809113,0.031510113523473625,0.11552415562621517,0.21034333332899086,0.2992787306306953,6663743.448412582,8576821.83158726,41580863.064778395,56965893.83922014,0.08097627240109709,0.06650484602560168,108807.49036633065,33137.10463271133,103.08573600045288,100.94650593544115,255.84233743956037,302.74304335829027,0.41980356336444025,0.2057468918388865,0.6562351961709918,0.01081487002946249,0.04913851108946249,0.05567367604946249,2.36566914,3.98781268,3.531815184,0.015300385964000001,0.149812213532,0.03891116517424354,-0.005569872883737004,0.016,0.3,.03,0.15,0.008,666,1.0,2.0,5.0,6.0,7.0,4.0,1300,-0.00248100000000008,0.004920053793750001,5.6,0.025377855292815,0.07703233283882627,0.0861354038751303
VNM,2030,12,ssp4,1,38491702047.34037,388.1420823031317,74.35260352345931,99.18282205707284,190.28444500950513,146.17974945582824,1962357942.2859168,5668255508.223043,0.050981324231192615,0.1472591547459177,460648.62798821024,2159211.1745255752,13895827.263998631,27672515.143046226,41519492.071441665,51258873.764279805,0.4214037825633672,99169102.76499945,0.0011880473949000471,0.0051401692111060285,0.04101642159462174,0.09763314204443088,0.1623963158569048,0.22335388134042206,7412744.164614151,8547541.847385757,42301544.87110986,56867557.89388902,0.06448801370563237,0.0452405100276213,282970.5887044219,177678.03928378833,93.76596173977427,105.75515248510995,296.36101228485654,456.4144188599617,0.43822641084403424,0.14757609170935787,0.5987757490345729,0.06032662258946249,0.06546132148946249,0.02108999614946249,3.55156452,4.631267279999999,3.325643908,0.120253334015,0.019762881961000005,0.05196715661507234,0.0100630440599081,0.016,0.3,.03,0.15,0.015,666,0.5,2.0,5.0,6.0,7.0,4.0,1300,-0.00248100000000008,0.0098401075875,8.0,0.08205598209918463,0.08742095287540264,0.044667766386082386
