country,year,scenar,ssp,ccint,GDP,avincome,incbott10,incbott20,inc2040,incbott40,quintilecum1,quintilecum2,quintilepc1,quintilepc2,below125,below2,below4,below6,below8,below10,gini,tot_pop,gap125,gap2,gap4,gap6,gap8,gap10,childrenag,childrenonag,peopleag,peoplenonag,incsharebott20ag,incsharebott20nonag,poorag,poornonag,avincomeag,avincomenonag,shareag,sharemanu,shareemp,grserv,grag,grmanu,skillpserv,skillpag,skillpmanu,p,b,fprice_increase,farmer_rev_change,transmission,food_cursor,temp_impact,paramshstunt,malaria_cursor,diarrhea_cursor,disasters_cursor,malaria_share,diarrhea_share,prod_gr_ag,prod_gr_serv,prod_gr_manu
BLZ,2030,0,ssp4,1,221363929.9729901,519.5147366330577,66.85649404504115,96.0514318215778,200.40012268291122,148.2257772522445,153.97887217557312,255.71475549896084,0.02661954632227602,0.04420743367656595,2301.864136613993,10162.532538565765,58838.33753920445,108583.0049358651,160111.093906124,198769.67357058992,0.4964906208369263,426097.49900000123,0.0020365017267973437,0.006732696673965277,0.04151597591360997,0.09256851012877874,0.14754895685077463,0.2019860648844089,58601.99572816291,71104.75327183669,185721.9006416506,240375.59835834976,0.05131816923398781,0.03350719830976092,896.1897886987758,1405.6743479152178,373.0027103615133,632.714629516717,0.3573934581547076,0.22760169098323646,0.7490639849720289,0.02790023758979654,0.020641020229796532,-0.018099029710203468,2.6861511680000003,3.94546334,2.590009592,0.122814846891,0.13611725283,0.026098366644653703,0.033225948836151716,0.5,1.0,0.03,1.0,1.0,1.0,1.0,0.0,0.01080508475,0.0346159669073387,0.024331800621129496,-0.005541249272188242
BLZ,2030,0,ssp5,1,293039594.06398654,802.1055366949275,127.60921783286221,179.4175783653805,348.08263816939626,263.7501082673883,271.0285318038661,432.96820828762975,0.04427547155110022,0.07073008683249021,471.72888958530547,2066.0203715610824,10375.047612228456,31327.469628342613,57132.94332325546,88529.99575910319,0.4495668179900889,365337.95199999854,0.0004062574852051381,0.0011818347171782028,0.007639589058024974,0.023365117835499594,0.04786422607436917,0.07777273021515374,33856.218915115154,48176.21808488486,146460.90415686628,218877.04784313313,0.062055549686857295,0.04360342563971171,110.66488240863914,361.06400717666634,534.8502454380305,980.9385938103763,0.3573934581547076,0.22760169098323646,0.7490639849720289,0.02790023758979654,0.020641020229796532,-0.018099029710203468,2.6861511680000003,3.94546334,2.590009592,0.122814846891,0.13611725283,0.033184532650126775,0.07342501520411271,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.0,0.005402542375000001,0.03975946493539917,0.03657999250386057,0.006771113592524802
BLZ,2030,1,ssp4,1,112301328.68409118,263.5578217371583,37.25902300183228,58.289771447102325,118.99670705142971,88.64323924926602,94.8159217348079,147.2918720924695,0.014364339902351045,0.022314295709822036,17573.87667012058,37001.91316712034,128004.79569116278,212014.50014433882,263676.05834284326,296013.2705059218,0.4531341702690973,426097.4990000001,0.01361350579349588,0.03219432038466253,0.1090977692072637,0.209109215430556,0.29655017766815933,0.3693550793048424,38510.27721658261,91196.47178341686,121169.29546945218,304928.2035305488,0.0507435018110335,0.04461980497981748,4976.828592552799,12597.048077567777,252.0747297441767,268.120857069707,0.20150246752234194,0.2386559074167856,0.7781646873914926,-0.027633008170203466,0.011329727689796537,0.01581258730979654,1.3558370320000002,2.15663988,2.1944255679999998,0.086076660493,0.08929182130600001,0.026098366644653703,0.033225948836151716,0.5,1.0,0.03,1.0,1.0,1.0,1.0,0.0,0.01080508475,-0.032444001251685006,0.009213470203049745,0.01594479086270284
BLZ,2030,1,ssp5,1,121179599.4262442,331.69179047197343,60.76393675695622,88.98229479238628,164.54325574736959,126.76277526987795,135.7276304486024,203.6373563113878,0.020569110537797718,0.030860623424646003,7530.119393969515,13590.420698995682,58057.02005600083,127881.80540885436,167905.99821912384,219351.91876370064,0.41151459221090614,365337.9519999935,0.004869453031315968,0.013989534206816175,0.048531527511113025,0.1149302589819817,0.18797777828576162,0.2522241838780355,22069.717847879358,59962.71915212035,93762.80109917291,271575.1509008275,0.05938144008742066,0.05502693191418396,950.3499338568017,6579.769460112712,308.81042392508067,339.59170698972963,0.20150246752234194,0.2386559074167856,0.7781646873914926,-0.027633008170203466,0.011329727689796537,0.01581258730979654,1.3558370320000002,2.15663988,2.1944255679999998,0.086076660493,0.08929182130600001,0.033184532650126775,0.07342501520411271,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.0,0.005402542375000001,-0.03626143761884515,0.013741797278447043,0.020628332477594435
BLZ,2030,2,ssp4,1,200823911.241367,471.309762936127,66.92206560708841,94.09787717198158,178.6497137658413,136.37379546891142,140.61432772465963,219.96931393390958,0.024980516954353632,0.03907814562768707,2601.240298613594,9632.808380889433,60461.28233779768,128395.96108089188,184785.18956050646,221891.09117106145,0.4968336154619224,426097.4990000009,0.001396189211394661,0.005717250984528685,0.042683178545794724,0.10137596205534583,0.16920632880898978,0.2312466515632917,26664.695321468687,103042.0536785314,94632.33285153315,331465.16614846943,0.05654333443241878,0.03949012308520046,556.5790039715203,2044.661294642074,298.58139552204733,520.623205274468,0.1397602682537628,0.1317184807660655,0.6048013635428935,0.02341331242979653,0.002153668489796541,-0.027024359110203466,3.4020502919999998,4.006920043999999,2.233345608,0.169271758673,0.10948419131000002,0.026098366644653703,0.033225948836151716,0.5,1.0,0.03,1.0,1.0,1.0,1.0,0.0,0.01080508475,0.03126883359961563,0.006363815434331732,-0.0184172902202705
BLZ,2030,2,ssp5,1,273078343.8462044,747.4677688186194,103.29525462898873,146.44563982714493,291.550070196518,218.9978550118314,227.33354504934803,381.35993209737336,0.03818337175868329,0.06405393475027756,328.01121670537316,1692.0641979987793,19097.909510840487,46650.19332326605,82993.71197411053,114934.44311096105,0.47805830025243823,365337.952000002,0.0004043398723533396,0.0011089569529232136,0.01182066770474031,0.03896738553473728,0.07282892606486507,0.11180640811420034,17503.83952617523,64528.59747382486,79445.655991386,285892.29600861453,0.062400574787744925,0.03990481325096242,85.02579007330198,242.98542663207115,399.22842463717615,844.2388379476429,0.1397602682537628,0.1317184807660655,0.6048013635428935,0.02341331242979653,0.002153668489796541,-0.027024359110203466,3.4020502919999998,4.006920043999999,2.233345608,0.169271758673,0.10948419131000002,0.033184532650126775,0.07342501520411271,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.0,0.005402542375000001,0.039549876069569834,0.017275023632325137,-0.00967406448333663
BLZ,2030,3,ssp4,1,239846029.49068022,562.8900194288157,33.19808200353656,59.4148449215495,166.93950296582435,113.17717394368692,114.96600968268025,232.76859548707688,0.017394545488474685,0.035218269588235464,21900.16891500103,37524.33252787451,89901.51206827057,133839.0399204282,174956.67378337713,217490.33168742163,0.5620189443375605,426097.4990000003,0.02201188033487421,0.039914241404830623,0.09638983988465398,0.15348540946384187,0.20664216263533003,0.25894336499447557,56198.383123976804,73508.36587602286,177540.9991770749,248556.49982292546,0.03292931305726915,0.018802455014345257,11242.67916238655,10657.489752614481,345.37286301752323,718.2599788341374,0.3357066943363557,0.21851702145017798,0.7540201326564338,0.023956169989796536,0.01972557364979654,-0.027596254930203467,3.51101664,3.05565972,3.382835472,0.199497196053,0.016807325006,0.026098366644653703,0.033225948836151716,0.5,1.0,0.03,1.0,1.0,1.0,1.0,0.0,0.01080508475,0.03628392407444725,0.013705745722181417,-0.02269453667091037
BLZ,2030,3,ssp5,1,335134347.93155116,917.3269464529932,61.727576870461235,110.10529728058312,295.66213185095376,202.88371456576843,198.29065606898538,422.0426047334298,0.027850747214723536,0.05927763885245781,10062.568907942883,14696.146073080808,36927.355875651745,61918.885447385466,87764.01627582489,111471.18011949447,0.512854762060504,365337.9519999904,0.01013178097429338,0.01907692760152273,0.04279025884165405,0.07319921382908859,0.10719626773084351,0.14151524960056433,32042.334079678094,49990.102920321544,137950.9433882903,227387.00861170617,0.03753207784100294,0.025830680300602527,4918.465993706175,5144.102914236709,482.8411450637068,1180.920396916208,0.3357066943363557,0.21851702145017798,0.7540201326564338,0.023956169989796536,0.01972557364979654,-0.027596254930203467,3.51101664,3.05565972,3.382835472,0.199497196053,0.016807325006,0.033184532650126775,0.07342501520411271,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.0,0.005402542375000001,0.04444687178439932,0.022051564660644063,-0.008580571587894714
BLZ,2030,4,ssp4,1,177112277.8369283,415.66138795132406,67.61707230438724,90.8538803913381,166.11363962943312,128.48376001038562,133.13167769039836,206.17334093095124,0.025925863799655283,0.04014988805689211,1893.5086682213516,9550.978214002287,67844.56447718131,141707.39166247816,202640.42477182113,249325.58417061804,0.49086733691802464,426097.49899999873,0.0015900488749899166,0.005719432945865967,0.04396785864010698,0.11260107835243954,0.18628423977504557,0.2546346501948225,40808.009049806285,88898.73995019401,136185.45384788845,289912.04515211337,0.06852466611972942,0.041689121160885675,459.3303280288143,1434.1783401925372,247.5082080179765,494.65092118431926,0.24306424027457896,0.2972391607115028,0.6382422129752859,0.01175338270979654,-0.009783041650203463,0.007293902269796537,4.055502843999999,1.488118336,2.169268712,0.086841642363,0.16086546475600003,0.026098366644653703,0.033225948836151716,0.5,1.0,0.03,1.0,1.0,1.0,1.0,0.0,0.01080508475,0.03195647827649606,-0.0008406671143489364,0.011045049885580083
BLZ,2030,4,ssp5,1,250995224.09993365,687.0220373380018,116.62671860613293,153.03884483223632,276.1538253357627,214.59633508399958,218.0346697369049,350.83795011269234,0.04211996141651297,0.06777491368701294,198.13967558833838,1361.3992299514298,11421.967265388774,47510.940759716985,89005.4407704262,121055.45859460215,0.4720175772147659,365337.95200000197,0.0003104895724977991,0.0008074972978896127,0.007128138413953115,0.03036241070634995,0.06910466316434312,0.113186589648838,24364.88156576615,57667.55543423338,109946.42236618612,255391.52963381377,0.0829771544807129,0.04510284894189396,94.07433604829528,104.06533954004313,326.6556595337349,842.1602834554438,0.24306424027457896,0.2972391607115028,0.6382422129752859,0.01175338270979654,-0.009783041650203463,0.007293902269796537,4.055502843999999,1.488118336,2.169268712,0.086841642363,0.16086546475600003,0.033184532650126775,0.07342501520411271,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.0,0.005402542375000001,0.04171007884589795,0.0069356474023327674,0.01902493381228454
