country,year,scenar,ssp,ccint,GDP,avincome,incbott10,incbott20,inc2040,incbott40,quintilecum1,quintilecum2,quintilepc1,quintilepc2,below125,below2,below4,below6,below8,below10,gini,tot_pop,gap125,gap2,gap4,gap6,gap8,gap10,childrenag,childrenonag,peopleag,peoplenonag,incsharebott20ag,incsharebott20nonag,poorag,poornonag,avincomeag,avincomenonag,shareag,sharemanu,shareemp,grserv,grag,grmanu,skillpserv,skillpag,skillpmanu,p,b,fprice_increase,farmer_rev_change,transmission,food_cursor,temp_impact,paramshstunt,malaria_cursor,diarrhea_cursor,disasters_cursor,malaria_share,diarrhea_share,prod_gr_ag,prod_gr_serv,prod_gr_manu
BOL,2030,0,ssp4,1,5755503501.489634,423.09319712274146,44.5586483806789,61.537047918222676,121.51761209253841,91.52733000538053,96.68570234887495,159.52233460804902,0.003540324314234536,0.005841202847536691,175250.4498870405,1101841.4148760135,3923017.052203102,6022719.810879962,7435339.04299263,8350188.5367609225,0.5721968780176323,13603394.099999893,0.004340238601611331,0.020194054952705456,0.10266880002065538,0.19437991324988907,0.2701804700059588,0.3321901425102525,1803170.16930231,2763205.464697671,4648712.475703189,8954681.62429674,0.04221292164555639,0.033627395519063026,138298.03804195605,36952.41184508447,220.08955802112553,528.480031551814,0.3274533570922147,0.24139297732573345,0.7981966722860735,0.03524212909241253,0.027982911732412526,-0.010757138207587473,2.6861511680000003,3.94546334,2.590009592,0.122814846891,0.13611725283,0.026098366644653703,0.033225948836151716,0.5,1.0,0.03,1.0,1.0,1.0,1.0,0.003825000000000003,0.0125,0.03921782128032669,0.04114905214761322,-0.007925589331482241
BOL,2030,0,ssp5,1,6639502702.247624,578.631360009974,83.37686370365523,109.83673003018438,213.5207420589501,161.67873604456724,162.701955755778,285.3123189074622,0.005959809174092769,0.010451054308521973,25759.207442510517,104062.5786439225,1324175.2469502776,2823368.579547375,3887021.6594153205,4750196.108119293,0.49200249947712194,11474495.094999949,0.0013403208940927732,0.0028438917510881173,0.025310799611503215,0.075601943867751,0.13030771865415408,0.17993208574821248,1132656.0066583953,1643914.0263415885,3914330.9519657856,7560164.143034111,0.04921093037662949,0.03977139847344757,16071.307551163847,9687.89989134667,367.91016492568133,687.7338187064094,0.3274533570922147,0.24139297732573345,0.7981966722860735,0.03524212909241253,0.027982911732412526,-0.010757138207587473,2.6861511680000003,3.94546334,2.590009592,0.122814846891,0.13611725283,0.033184532650126775,0.07342501520411271,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.003825000000000003,0.006250000000000001,0.040883001138721564,0.051828869939027467,-0.007468615316575722
BOL,2030,1,ssp4,1,2544867725.4356384,187.0759390434508,25.370688019374594,36.78604568835378,75.0856125124128,55.93582910038329,59.27235978300468,94.49022520117518,0.00194814176478035,0.003105669400574329,1288093.663612832,2818691.699108921,6963127.399603061,9157743.08917706,10413810.794682723,11865574.627008604,0.4973611884069843,13603394.09999994,0.0260764523983092,0.07163462772027954,0.22175658956729993,0.3482954246414424,0.44427020068636136,0.5234563643754173,961390.2904373567,3604985.343562647,2735010.744985558,10868383.355014425,0.03778464620176277,0.04540221460462617,614302.0844709757,673791.5791418568,130.86248321381316,201.22196248454492,0.18083419470558487,0.2531551026068384,0.8239095548849578,-0.020291116667587473,0.01867161919241253,0.023154478812412532,1.3558370320000002,2.15663988,2.1944255679999998,0.086076660493,0.08929182130600001,0.026098366644653703,0.033225948836151716,0.5,1.0,0.03,1.0,1.0,1.0,1.0,0.003825000000000003,0.0125,-0.032430399793623166,0.017793554318942695,0.014944033879621621
BOL,2030,1,ssp5,1,2734558486.850053,238.31623650626986,38.38091355119768,56.19804437142308,110.9435144663807,83.57077941890189,89.04168817323779,135.20211225679745,0.002914481661058926,0.004425388655505069,462010.4232260642,1054052.6776395168,3791832.8916288777,6032055.258622426,7096956.199778614,9094150.034511643,0.4383277167743549,11474495.094999757,0.009251378869523891,0.02989214438669924,0.12026873454525869,0.22747610798447082,0.31471330080511767,0.39804729512934645,708239.7076243813,2068330.3253756042,2414859.6465370143,9059635.44846275,0.037647191330862584,0.055444855695521704,285145.7613575607,176864.6618685035,195.4279565264668,249.74817294805894,0.18083419470558487,0.2531551026068384,0.8239095548849578,-0.020291116667587473,0.01867161919241253,0.023154478812412532,1.3558370320000002,2.15663988,2.1944255679999998,0.086076660493,0.08929182130600001,0.033184532650126775,0.07342501520411271,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.003825000000000003,0.006250000000000001,-0.035265901591584936,0.02196799355942125,0.014450494514069101
BOL,2030,2,ssp4,1,6894305871.899077,506.8077732085315,52.78511394581344,73.5140393909364,146.17577160370598,109.84490549732122,110.70290161820957,189.72602270008034,0.004587188404860536,0.007861663955581069,151716.1037557732,699317.5493785667,3037397.4444354493,5188139.852160582,6717887.404142844,7829167.753205795,0.5743194684305792,13603394.099999838,0.0030079384820808465,0.012631838337235897,0.07319370245682277,0.15067818741743924,0.22326810752032236,0.28559006889259114,649003.3177290293,3917372.316270973,1771932.374092576,11831461.725907272,0.038122907048048646,0.03137311053534434,76855.34109076824,74860.76266500496,249.87625375299413,545.286981255257,0.12276419653605639,0.13936943384723963,0.6707286890481966,0.030755203932412524,0.009495559992412535,-0.019682467607587472,3.4020502919999998,4.006920043999999,2.233345608,0.169271758673,0.10948419131000002,0.026098366644653703,0.033225948836151716,0.5,1.0,0.03,1.0,1.0,1.0,1.0,0.003825000000000003,0.0125,0.041393853877353504,0.0237780979681268,-0.01686822717702996
BOL,2030,2,ssp5,1,7923287441.909994,690.5129486144069,82.9532809951062,117.63201682626122,243.30959021594222,180.47080352110174,187.66242820870906,314.80709003871607,0.007778680131391454,0.01304887547219576,23144.97382648844,136242.44928572726,1051506.013897554,2164348.1879248642,3349231.727068411,4430132.232429855,0.5070731728054804,11474495.09499992,0.0010021449325736671,0.0028748341849491005,0.02436182133353897,0.06331734303925657,0.10897687239979037,0.15401665000232187,499090.6720152736,2277479.3609847254,1577064.7045089253,9897430.390491046,0.04415970294595106,0.037770166143835604,8653.221002787477,14491.752823700961,345.9178203882182,745.4210199652666,0.12276419653605639,0.13936943384723963,0.6707286890481966,0.030755203932412524,0.009495559992412535,-0.019682467607587472,3.4020502919999998,4.006920043999999,2.233345608,0.169271758673,0.10948419131000002,0.033184532650126775,0.07342501520411271,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.003825000000000003,0.006250000000000001,0.04434283162992925,0.035574932362587575,-0.01869540999159447
BOL,2030,3,ssp4,1,6638856288.623588,488.02940206103284,17.285160258202506,30.307930636973644,87.26327630920622,58.78560347308993,59.81542714168697,128.7787996143729,0.002308631837742051,0.0049703371023617875,1762488.011900096,2744275.748754361,5195034.096030036,6672663.235022285,7645902.597378189,8352156.881152074,0.6474936577673889,13603394.10000002,0.052420518457037775,0.0938480065262971,0.199103867495517,0.27987604254712883,0.3407493808146802,0.3903194212324111,1689655.3924411796,2876720.2415588037,4382264.659136121,9221129.440863868,0.016018112874639046,0.01879414576073093,1452042.9620404385,310445.04985965736,207.16541413645564,621.5076637207676,0.30705644298560014,0.23172652816331524,0.8025758395554724,0.03129806149241253,0.027067465152412533,-0.020254363427587473,3.51101664,3.05565972,3.382835472,0.199497196053,0.016807325006,0.026098366644653703,0.033225948836151716,0.5,1.0,0.03,1.0,1.0,1.0,1.0,0.003825000000000003,0.0125,0.04259057452186399,0.025861220646162142,-0.01641788336697536
BOL,2030,3,ssp5,1,7698760329.145067,670.9454547154578,35.257946202770476,60.478719980233265,171.67686160923188,116.07779079473258,114.46235926038472,251.75975190325642,0.004421761477904834,0.00972565636289468,627744.7015497542,998422.278517276,2472748.731140175,3660696.8628900596,4432784.652607507,5094805.983376744,0.5658876051039868,11474495.09499959,0.018043093335528657,0.037058742780847594,0.09499729224410412,0.150934375678426,0.2015859471383397,0.24562120192945439,1076737.5163851518,1699832.5166148252,3708015.4283185913,7766479.666681349,0.019047496881372913,0.023863945158748196,574594.6409300931,53150.060619661104,321.6174650902921,837.7280422796276,0.30705644298560014,0.23172652816331524,0.8025758395554724,0.03129806149241253,0.027067465152412533,-0.020254363427587473,3.51101664,3.05565972,3.382835472,0.199497196053,0.016807325006,0.033184532650126775,0.07342501520411271,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.003825000000000003,0.006250000000000001,0.045464252157287,0.03541797908552846,-0.01371338762573715
BOL,2030,4,ssp4,1,5153056427.31387,378.8066705583329,49.568171239577666,67.43940670490448,127.39632906453474,97.41786788471961,98.83224603778207,159.95641735933336,0.004386269087876916,0.007099017952122294,183386.41177376802,807554.122442945,3722205.0075933454,6166948.307281688,7746057.006147809,8717986.10201995,0.5465238656844007,13603394.099999864,0.0037126678007183634,0.014111914919445549,0.08972159556690647,0.18187269853453525,0.2653731309757049,0.33389244584119454,1155503.423483893,3410872.2105161287,3058122.5202876735,10545271.57971218,0.05606073014073435,0.04057848973385654,136497.71488128274,46888.696892485226,166.925500284214,440.25208460407265,0.21992402461504523,0.31549001062762594,0.7002764512660242,0.019095274212412534,-0.0024411501475874696,0.014635793772412531,4.055502843999999,1.488118336,2.169268712,0.086841642363,0.16086546475600003,0.026098366644653703,0.033225948836151716,0.5,1.0,0.03,1.0,1.0,1.0,1.0,0.003825000000000003,0.0125,0.039486223344319615,0.013546900210843482,0.008824289558678089
BOL,2030,4,ssp5,1,5930603269.694218,516.8509133163054,79.9023699172644,104.57527437627796,196.40184051994402,150.488557448111,149.8529518874219,258.19039537107864,0.006626204880992845,0.011416675057015768,25847.303385234278,131878.80474134424,1407917.2276806708,3028014.6257209834,4252961.923566803,5353887.438134999,0.49248485666275355,11474495.094999783,0.0011569872351587201,0.003003600370130798,0.028292772918689243,0.0844434864834543,0.14419285685912736,0.19940885906028114,784855.5103198192,1991714.5226801909,2621944.956348002,8852550.138651831,0.06581251096345699,0.046770357281405835,12906.894523954388,12940.40886127989,230.83525432633698,601.5629231642934,0.21992402461504523,0.31549001062762594,0.7002764512660242,0.019095274212412534,-0.0024411501475874696,0.014635793772412531,4.055502843999999,1.488118336,2.169268712,0.086841642363,0.16086546475600003,0.033184532650126775,0.07342501520411271,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.003825000000000003,0.006250000000000001,0.04320135260364433,0.012846958727666058,0.00851482229313194
