country,year,scenar,ssp,ccint,GDP,avincome,incbott10,incbott20,inc2040,incbott40,quintilecum1,quintilecum2,quintilepc1,quintilepc2,below125,below2,below4,below6,below8,below10,gini,tot_pop,gap125,gap2,gap4,gap6,gap8,gap10,childrenag,childrenonag,peopleag,peoplenonag,incsharebott20ag,incsharebott20nonag,poorag,poornonag,incbott20ag,incbott20nonag,avincomeag,avincomenonag,shareag,sharemanu,shareemp,grserv,grag,grmanu,skillpserv,skillpag,skillpmanu,p,b,fprice_increase,farmer_rev_change,transmission,food_cursor,temp_impact,paramshstunt,malaria_cursor,diarrhea_cursor,disasters_cursor,malaria_share,diarrhea_share,prod_gr_ag,prod_gr_serv,prod_gr_manu
COD,2030,0,ssp4,1,9169134255.26605,81.06195888548427,11.140333727902359,15.346797083678272,28.965818140703618,22.156307612190943,22.657965624746755,35.65672186384144,0.005468491637058618,0.008605736655561788,48482062.84049963,70896297.11068201,95474337.39097747,101807899.53760305,106926508.67767146,109182078.75993149,0.5319366910624108,113112665.68599334,0.15955150620360153,0.29806203497931677,0.5205498075559389,0.6395263741081451,0.712455167085877,0.7605899904085406,31281836.052331563,17513199.791665796,71516495.70288347,41596169.98311142,0.05662686129729917,0.02733684652149823,35342021.85355821,13140040.986941414,15.864644460903685,15.933097607816315,53.74296849569997,128.03163084353776,0.6029888106705713,0.1896366037404107,0.7999017858097565,0.03796525231771053,0.030706034957710522,-0.008034014982289476,2.6861511680000003,3.94546334,2.590009592,0.122814846891,0.13611725283,0.12861391907864014,0.029911478743136488,0.5,1.0,0.03,1.0,1.0,1.0,1.0,0.00011019189189190875,0.0160862785875,0.061822571856923414,0.04923501823589893,0.010734084215477502
COD,2030,0,ssp5,1,12305304939.700533,121.14075465118526,21.197181361466836,27.02237085855166,45.56976578241789,36.29606832048478,38.13614414040288,57.39883934785924,0.009204144306481005,0.013853188682033215,19684832.29136375,42697475.88771947,72858590.40599073,84409559.685595,89800886.03323846,93227650.8884797,0.5048673814354911,101578572.58796737,0.04998971652792703,0.15328156191629122,0.37061866504866414,0.5129588317542737,0.5993160771591958,0.6604639065808451,24037506.359777965,11439044.395219952,61940067.946638905,39638504.64135335,0.06815295042802615,0.031683160908775175,12660797.46833096,7024034.823032783,27.904021643555588,28.184678083034477,80.62474478633119,184.4520330826516,0.6029888106705713,0.1896366037404107,0.7999017858097565,0.03796525231771053,0.030706034957710522,-0.008034014982289476,2.6861511680000003,3.94546334,2.590009592,0.122814846891,0.13611725283,0.053309381168431764,-0.029004767004074394,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.00011019189189190875,0.008043139293750001,0.06447959473410592,0.061461600950455164,0.015523381913895795
COD,2030,1,ssp4,1,4542034093.693978,40.1549558234498,6.847478648029349,9.315724622567387,18.022193379467428,13.668959001017404,13.880652971305464,23.562288313379234,0.003350090469181087,0.005686749584038108,69450802.26319222,92526509.27709165,107725730.72185357,112492337.1861157,112859220.38629115,112939036.08222769,0.4395265729098472,113112665.68599518,0.29688973169214583,0.4619235121915592,0.6833382949362435,0.782369435294216,0.8357107122165571,0.8681691407530051,22681125.781857755,26113910.062139936,53538027.2692368,59574638.416759074,0.052597967806295734,0.04709775792235941,34698764.57264703,34752037.69054519,9.755191542990383,9.628012033777393,34.19544741631397,45.510595943000126,0.40721732733275584,0.1979569518660112,0.8255092021075303,-0.017567993442289476,0.021394742417710527,0.02587760203771053,1.3558370320000002,2.15663988,2.1944255679999998,0.086076660493,0.08929182130600001,0.12861391907864014,0.029911478743136488,0.5,1.0,0.03,1.0,1.0,1.0,1.0,0.00011019189189190875,0.0160862785875,-0.013933808648319612,0.023296501734520136,0.027071246076418864
COD,2030,1,ssp5,1,5993770037.533389,59.00624398261589,11.240665174368447,14.986353567838355,29.52381918090409,22.255086374371224,22.489515976704475,37.13817402261666,0.005427836376703797,0.008963284587054657,43082974.90695759,71461241.2500176,90702423.45088102,99604336.99729495,100712972.44190374,101181690.43582426,0.413815479820309,101578572.58797117,0.15714282395271256,0.30443396276185697,0.557360643295161,0.687817011782521,0.7628583335870378,0.8090861913913051,19557165.912613127,15919384.842385642,47771297.45842171,53807275.12957906,0.06308124395450228,0.06348626514971815,27305177.873683028,15777797.033274552,15.225758411173798,16.915002352204358,40.44701586953689,75.48354012246757,0.40721732733275584,0.1979569518660112,0.8255092021075303,-0.017567993442289476,0.021394742417710527,0.02587760203771053,1.3558370320000002,2.15663988,2.1944255679999998,0.086076660493,0.08929182130600001,0.053309381168431764,-0.029004767004074394,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.00011019189189190875,0.008043139293750001,-0.012174039629398559,0.02913492817622476,0.030681199572156315
COD,2030,2,ssp4,1,11215346992.02363,99.15199968107328,12.01096982200263,16.326521179454712,31.5236042131521,23.9250626963034,24.46701042601021,40.470663227895194,0.005905103931852148,0.00976757962622402,41629407.27488388,61995666.15497016,85148659.51545843,98980934.83137004,105699543.97736494,106528180.08418353,0.5508140969252484,113112665.68599573,0.13998424886796496,0.26444790552978226,0.4684591410215922,0.585423843278315,0.6654061896272201,0.7200082529962843,14485596.953946855,34309438.890053034,37881512.84438026,75231152.84161796,0.05606278420059208,0.03217885654977874,20433800.53549081,21195606.739393074,16.681492600210447,17.35796000703254,50.08538792225783,123.8587523143197,0.3296800566648564,0.11746670429952788,0.6729566368612825,0.03347832715771052,0.012218683217710531,-0.016959344382289476,3.4020502919999998,4.006920043999999,2.233345608,0.169271758673,0.10948419131000002,0.12861391907864014,0.029911478743136488,0.5,1.0,0.03,1.0,1.0,1.0,1.0,0.00011019189189190875,0.0160862785875,0.05967405233576928,0.027181614248751318,0.002301926061878401
COD,2030,2,ssp5,1,16200865505.852821,159.49097425854862,21.153249134235633,27.83868343830914,52.06472677383245,39.95170510607079,38.72855379933619,70.78231167755818,0.00908228639379455,0.016599257219912778,18040712.349734098,35706429.474723704,59414321.48262057,71795429.08119823,87289060.1799347,90860849.07414716,0.5234973451929268,101578572.5879857,0.04571128464686465,0.13102579224622787,0.30931999385797143,0.42103955700886103,0.5097815168305377,0.5846150477140978,14262872.728764359,21213678.026235253,36008090.0591845,65570482.52881497,0.07000091269434812,0.03857885010594454,12511259.759212082,5529452.5905220155,28.98944852476589,28.42560161826613,66.52576293267639,210.54290452796724,0.3296800566648564,0.11746670429952788,0.6729566368612825,0.03347832715771052,0.012218683217710531,-0.016959344382289476,3.4020502919999998,4.006920043999999,2.233345608,0.169271758673,0.10948419131000002,0.053309381168431764,-0.029004767004074394,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.00011019189189190875,0.008043139293750001,0.06791868718711869,0.04361091769420389,0.007591200418396671
COD,2030,3,ssp4,1,10303572896.056469,91.09123928401738,6.482927825959651,9.78275036137644,21.841098781809233,15.811924571592835,16.047220243163828,28.495247977777602,0.003492639611429671,0.006201923468152977,55871661.70798854,74363456.0062361,91903976.03459428,99432831.13219558,105471992.60777885,106517595.70528714,0.6324352518092267,113112665.68599547,0.2407942973369548,0.36893719376394285,0.5584213584369435,0.6535515151136768,0.7160665215038952,0.7603589800979033,29659161.069901057,19135874.77409673,68418751.68285088,44693914.00314582,0.03880185719362317,0.016937774697403058,40792576.6630181,15079085.044970429,10.266837130661912,10.059157028040204,46.98412932626005,158.61169415927347,0.5757540750114207,0.1827987049553211,0.8042629910878434,0.034021184717710526,0.02979058837771053,-0.017531240202289477,3.51101664,3.05565972,3.382835472,0.199497196053,0.016807325006,0.12861391907864014,0.029911478743136488,0.5,1.0,0.03,1.0,1.0,1.0,1.0,0.00011019189189190875,0.0160862785875,0.06607420116394258,0.03397017384042078,-0.007170867934594205
COD,2030,3,ssp5,1,13470965134.891834,132.61620823842154,12.111457071250898,16.626013567022152,32.11175847908354,24.368886023052852,26.15979108355663,40.43172623798993,0.00559541278926775,0.008648088868967499,37602483.913904496,52583887.654454656,76013139.7630267,82954164.39868203,89248130.63691881,91440998.05542763,0.6253374099724875,101578572.58798459,0.1352687773076065,0.2541866294112335,0.46116939296532977,0.5695609455316809,0.6373173796638204,0.6883370251126394,24033667.35754402,11442883.397454973,60582471.37327953,40996101.21471793,0.05104252066604603,0.018218735313548895,27616726.190557577,9985757.723346915,16.69322705030186,19.0256639553868,59.12487701313935,241.21888844990906,0.5757540750114207,0.1827987049553211,0.8042629910878434,0.034021184717710526,0.02979058837771053,-0.017531240202289477,3.51101664,3.05565972,3.382835472,0.199497196053,0.016807325006,0.053309381168431764,-0.029004767004074394,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.00011019189189190875,0.008043139293750001,0.06864892424388325,0.044802632674094456,0.0014405198677449604
COD,2030,4,ssp4,1,8485421922.258114,75.01743390800803,10.181251207129653,13.425711278085263,24.876717799943204,19.151214539014234,19.47856025163219,31.654014054054585,0.004701143324255687,0.007639684603673159,55277733.83438485,75908052.0813374,94532552.08353192,103355198.84407593,108382311.45936827,109552893.97785679,0.5526816512374179,113112665.68599376,0.19828192931753252,0.34172337668295805,0.5605060576595363,0.6666352563946853,0.7342950287780012,0.7802003301599403,24133026.424856275,24662009.41914161,56081737.35885233,57030928.32714432,0.06698466237123535,0.03498447114683829,38032328.4485162,17245405.385868665,13.713006922891442,14.515055927541963,34.83370633628713,114.53236592612187,0.45941155529197797,0.24205171558557592,0.7023832032864868,0.02181839743771053,0.00028197307771052685,0.017358916997710527,4.055502843999999,1.488118336,2.169268712,0.086841642363,0.16086546475600003,0.12861391907864014,0.029911478743136488,0.5,1.0,0.03,1.0,1.0,1.0,1.0,0.00011019189189190875,0.0160862785875,0.062331381515742246,0.016668233909040042,0.02639189343633519
COD,2030,4,ssp5,1,11068522552.481735,108.96513182337543,14.55068897494478,18.72269550293734,33.616279546550146,26.169487524743737,27.257605469292287,40.01461495226314,0.006578613015118568,0.009657512543296456,35698706.016442664,55557990.33541804,76711875.14117667,84054875.43699999,92564838.27447805,94732064.05471939,0.561832598761312,101578572.58797586,0.11700314139758773,0.24923113698107774,0.4595421991871953,0.5712455820200592,0.6431431252994592,0.6990649468773315,18633955.519378074,16842595.235620905,46866389.19045338,54712183.39754478,0.08018282823091424,0.03910605965701115,27689301.106002882,8009404.9104397865,19.176087865733553,22.252931551868222,39.42988146463009,168.52894199138277,0.45941155529197797,0.24205171558557592,0.7023832032864868,0.02181839743771053,0.00028197307771052685,0.017358916997710527,4.055502843999999,1.488118336,2.169268712,0.086841642363,0.16086546475600003,0.053309381168431764,-0.029004767004074394,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.00011019189189190875,0.008043139293750001,0.06699563859368585,0.016633342109075855,0.0296199819022005
