country,year,scenar,ssp,ccint,GDP,avincome,incbott10,incbott20,inc2040,incbott40,quintilecum1,quintilecum2,quintilepc1,quintilepc2,below125,below2,below4,below6,below8,below10,gini,tot_pop,gap125,gap2,gap4,gap6,gap8,gap10,childrenag,childrenonag,peopleag,peoplenonag,incsharebott20ag,incsharebott20nonag,poorag,poornonag,incbott20ag,incbott20nonag,avincomeag,avincomenonag,shareag,sharemanu,shareemp,grserv,grag,grmanu,skillpserv,skillpag,skillpmanu,p,b,fprice_increase,farmer_rev_change,transmission,food_cursor,temp_impact,paramshstunt,malaria_cursor,diarrhea_cursor,disasters_cursor,malaria_share,diarrhea_share,prod_gr_ag,prod_gr_serv,prod_gr_manu
YEM,2030,0,ssp4,1,4843351675.333671,110.82006395650879,24.64838680200399,32.60976887312148,57.16318553994593,44.886477206533705,46.95336735407404,65.9913884419973,0.012756637770380445,0.017929028007103876,5318146.697704609,14350387.657351322,29551591.72531798,37413352.5954747,40024079.24785974,42446908.37333599,0.4014596944815263,43704646.09399627,0.029196100104838116,0.09857013120962343,0.3218589725225699,0.47639804173391215,0.5805137958567574,0.653679295858397,6006848.890118175,12491147.30588026,13799303.039693084,29905343.05430319,0.06983533734271041,0.06408551480886467,3091108.500688712,2227038.197015896,33.43593046578903,34.88641813064194,80.07671722525733,125.00604929125325,0.2556618590143164,0.23628756874520784,0.4388689245461533,0.01459528597312365,0.007336068613123643,-0.03140398132687636,2.6861511680000003,3.94546334,2.590009592,0.122814846891,0.13611725283,0.07598257023202802,0.04787542797629407,0.5,1.0,0.03,1.0,1.0,1.0,1.0,-0.002001876250000001,0.010119047625,0.0129186395751959,0.020605003409502443,-0.0057748182651077284
YEM,2030,0,ssp5,1,6038923132.151377,164.28933405883788,44.03448742749965,58.00219478869339,92.52199101732676,75.26209290301006,81.11728271227598,111.17896814399532,0.02241557888861061,0.03072268754398133,363832.31128600694,3188395.9300719276,17236441.946043,24412234.899465587,30447837.16508505,34580345.305178836,0.3500189144785496,36757852.64299735,0.0014822406136895774,0.019383647113328274,0.14582375576095338,0.2888997485735048,0.4031340960353788,0.4983307035486268,3846585.326394321,8186462.877604324,11605531.818229644,25152320.824765656,0.08017592943584854,0.07421732820542074,210201.8743413568,153630.4369446501,57.202680570948,64.85554729253523,123.55503688428034,183.0845452541009,0.2556618590143164,0.23628756874520784,0.4388689245461533,0.01459528597312365,0.007336068613123643,-0.03140398132687636,2.6861511680000003,3.94546334,2.590009592,0.122814846891,0.13611725283,0.006646893399588682,-0.007859462080250346,1.0,1.0,0.03,1.0,1.0,1.0,1.0,-0.002001876250000001,0.0050595238125,0.013745913667455811,0.03500071020111206,0.0038384891415366162
YEM,2030,1,ssp4,1,3473935068.402857,79.48663080193148,18.333075253839272,23.378880815154773,40.033974408629334,31.706427611892046,32.2808290796658,45.99558820894332,0.009816411895179119,0.01398699017629773,10949599.916367814,22287321.691979095,35471132.92916972,41169441.2182106,42546884.22142892,42887465.11213196,0.40827962442358234,43704646.09398784,0.07337195662518922,0.19828872488329974,0.4524778203880757,0.6020423316712039,0.6904580933171075,0.7479127107087207,2849126.335360885,15648869.860636977,7342537.505365325,36362108.58862376,0.06872097215427903,0.06091607440541134,2329311.703839405,8620288.212528411,24.950046295793896,24.253865904778824,67.22105612565663,81.9633970176717,0.13258678876252208,0.24781101746639556,0.47810992964828164,-0.04093795978687635,-0.0019752239268763516,0.00250763569312365,1.3558370320000002,2.15663988,2.1944255679999998,0.086076660493,0.08929182130600001,0.07598257023202802,0.04787542797629407,0.5,1.0,0.03,1.0,1.0,1.0,1.0,-0.002001876250000001,0.010119047625,-0.0510988450935258,0.001797461004802381,0.014865796653884988
YEM,2030,1,ssp5,1,4067900166.8106384,110.66751385939052,29.212130373958296,36.992307336156976,61.12971199305373,49.06100966460536,52.077466884000586,77.62569314878243,0.015836454018243344,0.023605520654896423,2745454.4882899444,10824692.960906314,25795344.22563718,32517595.807719804,34018086.75726186,35585572.53704417,0.36384627878734577,36757852.64299097,0.015292663014774527,0.07817866610440746,0.28760284589690094,0.46681108329694365,0.5775850277228567,0.6531966471785269,1790549.1861023519,10242499.017895047,6268128.5722922925,30489724.07070199,0.07317665047043627,0.0697356643351528,915453.5739169176,1830000.914373027,36.15562457370398,39.10602125279624,94.88648438509838,113.91180434619855,0.13258678876252208,0.24781101746639556,0.47810992964828164,-0.04093795978687635,-0.0019752239268763516,0.00250763569312365,1.3558370320000002,2.15663988,2.1944255679999998,0.086076660493,0.08929182130600001,0.006646893399588682,-0.007859462080250346,1.0,1.0,0.03,1.0,1.0,1.0,1.0,-0.002001876250000001,0.0050595238125,-0.05450543005623765,0.009684117075336784,0.021346306800327897
YEM,2030,2,ssp4,1,4322446082.955933,98.90129469666013,24.699911276008045,31.933974534807568,52.468045654301555,42.20101009455456,43.968347898930794,60.494001734840545,0.013370518218762754,0.018395873189977652,5624477.810585844,17245139.743731026,32948417.141609106,38320099.91248433,41721745.84467979,43009794.16886257,0.3933672768654225,43704646.09399564,0.028211018533544158,0.1123131969204861,0.36532040680625505,0.5186516986885792,0.6186041821071993,0.6882118156163798,1239359.2415708276,17258636.954427633,3236130.4460025243,40468515.64799351,0.07451262147138729,0.0673210471664575,573213.3898905707,5051264.420695273,31.650609514552716,33.62729457656171,76.65984357677496,100.67986838486755,0.08384166576563873,0.13633428279297316,0.2443371850043334,0.010108360813123642,-0.011151283126876348,-0.04032931072687636,3.4020502919999998,4.006920043999999,2.233345608,0.169271758673,0.10948419131000002,0.07598257023202802,0.04787542797629407,0.5,1.0,0.03,1.0,1.0,1.0,1.0,-0.002001876250000001,0.010119047625,0.013724270506850544,0.004826282262741843,-0.02125168594961535
YEM,2030,2,ssp5,1,5006070279.539479,136.1904986169753,40.27027246241475,50.879166256718506,77.93626538576919,64.40771582124384,68.2682759672736,88.71763007998773,0.020759984652644902,0.02697851399913018,818833.998662197,4888215.005316177,21789611.948178794,27523501.57831664,33256963.83996308,35623959.91600211,0.34824127155276074,36757852.64299705,0.0029462495158507807,0.027669331563449636,0.20588215583520242,0.36939082246752514,0.4820265172434374,0.5730022837124223,948548.3216758126,11084499.882323889,2986005.703787576,33771846.939209856,0.08615843605452732,0.07782135664918072,202060.46037479938,616773.5382873977,50.95632275357907,53.48591332839433,103.79658579770636,139.05467150691058,0.08384166576563873,0.13633428279297316,0.2443371850043334,0.010108360813123642,-0.011151283126876348,-0.04032931072687636,3.4020502919999998,4.006920043999999,2.233345608,0.169271758673,0.10948419131000002,0.006646893399588682,-0.007859462080250346,1.0,1.0,0.03,1.0,1.0,1.0,1.0,-0.002001876250000001,0.0050595238125,0.015348210095791126,0.02090442712455376,-0.01442825903770073
YEM,2030,3,ssp4,1,5211292023.763294,119.23885649491,19.76554412346379,28.138530618051227,54.50365337062057,41.321091994335895,44.33477543182834,65.56782145210352,0.013481946694895742,0.019938792180800864,6607798.830808589,15670626.344390962,28789238.86181125,36382827.3956206,39558151.23634594,41988743.812198415,0.4431043509351783,43704646.09399323,0.04715240580822745,0.1197001042156384,0.32670105929134724,0.4653175799229607,0.5669612075711978,0.637339090117607,5543941.195385063,12954055.00061258,12903145.130153464,30801500.963842016,0.05581631204167766,0.05348428035336866,3442360.3147472073,3165438.516061383,28.809568545937097,30.23682772010589,79.07743354659127,136.0629933947279,0.23854027957184426,0.22681727076954897,0.4455520696389174,0.010651218373123647,0.0064206220331236505,-0.04090120654687635,3.51101664,3.05565972,3.382835472,0.199497196053,0.016807325006,0.07598257023202802,0.04787542797629407,0.5,1.0,0.03,1.0,1.0,1.0,1.0,-0.002001876250000001,0.010119047625,0.014996048273650198,0.008658630236402232,-0.01896788118465098
YEM,2030,3,ssp5,1,6539958539.353931,177.9200380085147,35.26475801713436,49.81307838457389,88.99795502928195,69.40551670692793,72.64147158597031,112.23765319356623,0.022089847940399223,0.034130815883856434,1556750.9298934722,4315840.495820688,16496741.51013946,22815628.588243227,28879200.239254396,33952661.0027197,0.39807724337778716,36757852.64299481,0.007880282537585364,0.035603406609963945,0.16415471500583934,0.29629067498220646,0.3912014292226384,0.4797329494282298,3488253.8675119067,8544794.336485676,10779897.76275861,25977954.880234096,0.06267894863762064,0.06234260591209891,1192567.2201812258,364183.70971224655,50.17191755588467,54.661692499739395,118.18100143977587,202.7095454822732,0.23854027957184426,0.22681727076954897,0.4455520696389174,0.010651218373123647,0.0064206220331236505,-0.04090120654687635,3.51101664,3.05565972,3.382835472,0.199497196053,0.016807325006,0.006646893399588682,-0.007859462080250346,1.0,1.0,0.03,1.0,1.0,1.0,1.0,-0.002001876250000001,0.0050595238125,0.016798738837116023,0.020168500573378934,-0.007303860841660459
YEM,2030,4,ssp4,1,4211406208.747971,96.36060659752465,23.70166946234914,30.64629333822831,50.652605821512985,40.64944957987065,42.86372796635725,58.45771951611109,0.013034609738252342,0.017776651640724787,6189558.4394152425,18222582.240791745,33515180.16942784,38723563.44536903,41823365.59860147,43027524.767546095,0.3961101234260639,43704646.09399745,0.03292578401847121,0.12304698029850598,0.3768906552502752,0.5288490758611668,0.6278242956792105,0.6960555166926705,3074694.6117071337,15423301.584291998,7057642.762902061,36647003.33109527,0.08419763161313058,0.06707582638732194,2109436.126727955,4080122.3126872885,31.532503926527724,32.3512561854743,61.482467114918244,103.07759369955116,0.16539957724068238,0.30888102811076623,0.28943068564500296,-0.001551568906876348,-0.023087993266876352,-0.0060110493468763515,4.055502843999999,1.488118336,2.169268712,0.086841642363,0.16086546475600003,0.07598257023202802,0.04787542797629407,0.5,1.0,0.03,1.0,1.0,1.0,1.0,-0.002001876250000001,0.010119047625,0.013309550591671604,-0.009333182843212606,0.008911061915704233
YEM,2030,4,ssp5,1,4973809459.14149,135.3128406995963,39.72720861272241,49.38938627309847,76.71376303093406,63.05157465201626,66.68353607166596,88.52904117950364,0.020278074490932017,0.02692116521414569,811092.1456271625,5678429.721583018,22070013.64561668,27605850.046125136,33597524.778211266,35769351.862783015,0.35302900370289625,36757852.642993554,0.002884586898224083,0.030121909393786284,0.21326823683647617,0.3739664261053667,0.4860786063088377,0.5764855137286021,2108093.56519488,9924954.638803469,6162787.329359651,30595065.313637134,0.0934503365112338,0.0782501062944649,433993.1371425681,377099.00848459447,49.09889066350822,52.965624616866805,83.74599689819922,145.6999893569531,0.16539957724068238,0.30888102811076623,0.28943068564500296,-0.001551568906876348,-0.023087993266876352,-0.0060110493468763515,4.055502843999999,1.488118336,2.169268712,0.086841642363,0.16086546475600003,0.006646893399588682,-0.007859462080250346,1.0,1.0,0.03,1.0,1.0,1.0,1.0,-0.002001876250000001,0.0050595238125,0.015389387918572472,-0.0048958139121311195,0.015261342892941343
